,lyrics,class
14837,来加入我的团队 会更新你的装备,4.0
14838,提供给你个机会,4.0
14839,倒数三秒,4.0
14840,ET大营里 还能给你留位,4.0
14841,所有困惑 已经全部 能得到解答,4.0
14842,放下 红酒杯 带锁的文件 被解压,4.0
14843,摩斯密码 暗藏的 信息 成功传达,4.0
14844,异次元的 tiktak 弓在弦 不得不发,4.0
14845,成功是 唯一结果,4.0
14846,搞得定 所有的货,4.0
14849,外太空 才是我 最后要 到达的 精准的 着陆点,4.0
14850,在失重 的状态下 我也能 轻松的 找得到 着力点,4.0
42623,如果没有意外,4.0
42624,开了挂的进展,4.0
42625,这是我的地带,4.0
42626,没有谁能替代,4.0
44028,兄弟 我回来了,4.0
44029,城门打开让我进,4.0
44030,来自皇后区的queen,4.0
44031,别再落伍装不相信,4.0
44032,谁的饶舌最有力,4.0
44033,拿我词来当武器,4.0
44034,哦你以为我不见,4.0
44035,就代表有人代得替我,4.0
44036,很抱歉 但是我正在起火,4.0
44037,充满嘻哈味道回到老娘的帝国,4.0
44038,I keep it equal 随时换成bilingual,4.0
44039,英文如果厉害那就一定很清楚,4.0
44040,创新的记录 看我技术一直进步,4.0
44041,负面那些评估 yea我相信只是嫉妒,4.0
44042,就躲在荧幕后面偷偷摸摸欺负,4.0
44043,以为我怕你但是真的我也并不,4.0
44044,想说我中文不强 又怎样,4.0
44045,你爱的歌手还是对我欣赏,4.0
44046,却得了奖 写歌给aMEI唱,4.0
44047,我不是你偶像 我是你偶像的偶像,4.0
44048,皇后区的皇后,4.0
44049,回到我的宝座,4.0
44050,别想来跟我斗,4.0
44051,或假装跟我熟,4.0
44052,没钱就没有空,4.0
44053,不只是纯艺人,4.0
44054,我是个生意人,4.0
44055,回来的目的就是努力 不是混一混,4.0
44056,不喜欢睡 习惯培养我的军队,4.0
44057,对女力嘻哈 华语历史上第一位,4.0
44058,却不是靠我父母给我任何机会,4.0
44059,在银行里的钱是自己赚的薪水,4.0
44060,想说我什么 不懂都给我闭嘴,4.0
44061,从小就独立从来没有必要听谁,4.0
44062,就个性坚强 边饶舌边唱,4.0
44063,把整个环球音乐扛在我的肩上,4.0
44064,我最不喜欢人家在我面前放屁,4.0
44065,除非是事实 我废话都不相信,4.0
44066,Yea这是Miss Ko你最好别给搞错,4.0
44067,带来一些好货 回到我的宝座,4.0
44068,皇后区的皇后,4.0
44069,回到我的宝座,4.0
46241,i don't care她们明天又会爱谁,4.0
46242,我比你想象中的还狠,4.0
46243,i made in china 哥们从不害怕,4.0
46244,不在乎拦路的困难他们再大,4.0
46245,一路狂飙的实力开了外挂,4.0
46246,让看不起我的人付出代价,4.0
46247,实力不断超越但是我年龄永远平行,4.0
46248,黑特们感到抱歉的同时震惊我是00,4.0
46249,我打破了法则不能刹车,4.0
46250,怎么吓都不怕的做个大哥,4.0
46251,不论骂还是夸我都不会怕的,4.0
46252,也会有各种困难把我难住,4.0
46253,lil jet 就像病毒特别顽固,4.0
46254,爬到了新的领域开始环顾,4.0
46255,我变成病毒从你耳朵传入,4.0
46256,装满了病毒的枪,4.0
46257,朝你们耳朵发射,4.0
46258,让你们眼睛发光,4.0
46259,让你们大脑发热,4.0
46260,潜伏到合适的日期,4.0
46261,选好了合适的时机,4.0
46262,瞄准目标 让我来 bangbangbangbang,4.0
46263,哪里都会传给我,4.0
46264,名气在能力之外,4.0
46265,赶紧把它还给我,4.0
46266,自己开的路我自己走,4.0
46267,不用谁来安慰我,4.0
46268,不像那些孩子自己实力臭,4.0
46269,哭着问 怎么还没火,4.0
46270,要怪只能怪你自己学艺不精我的天啊你怎么只会 呀呀,4.0
46869,让我学会保持自信,4.0
46870,不管穿着还是作品,4.0
46871,这让我觉得过瘾,4.0
46872,你离开后的生活是我所珍藏的CD,4.0
46873,Juicy没能阻止悲剧 发生在1997,4.0
46874,你和Pac被媒体贴上宿敌的标签,4.0
46875,可我清楚的记得你们兄弟同台表演,4.0
46876,Who Shot Ya？在我看来不是写的他,4.0
46877,但是Pac的Hit'em Up 彻底让你们关系崩塌,4.0
46878,身正不怕影子斜 也没做太多考虑,4.0
46879,big poppa 我知道你的flow依然流利,4.0
46880,愿Party And Bullshit在天堂继续,4.0
46881,首先记住我的名字 dyoself yao,4.0
47330,对 hater 说再再再见,4.0
47331,不随波逐流 被岁月替代,4.0
47332,登上了山顶 看到了烟云,4.0
47333,在去当 Champion wo,4.0
47334,我就当去散心 把风景看尽,4.0
47335,随便拿冠军 嗯,4.0
47336,遥远的路途 送上我祝福,4.0
47337,享受着孤独 诶,4.0
47338,多重的身份 风格的认证,4.0
47339,实力都承认,4.0
47340,打开隐藏的神秘,4.0
47341,秀出傲人的成绩,4.0
47342,其他 I don't care,4.0
47343,大胆的迈步再勇敢抬头,4.0
47344,无缝的转换我方法太熟,4.0
50385,从不断的失败,4.0
50386,到现在能飞得高,4.0
50387,我不相信命,4.0
50388,因为它在自己手里,4.0
50389,从现在到未来以后都有它的印迹,4.0
50390,sco里面都是我的兄弟,4.0
50391,为了梦想我们还需 要努力,4.0
50392,生活虽然现实 但是还是要继续,4.0
50393,有谁没有   压力,4.0
50394,但是我们不能放弃,4.0
50395,你是我的榜样 sco的队长,4.0
50396,每次受挫之后,4.0
50397,都有你给我的疗伤,4.0
50398,是你让我知道,4.0
50399,什么叫做坚强,4.0
50400,哪怕前路再险,4.0
50401,我都会奋力去闯,4.0
50402,你是我的梦想,4.0
50403,踏进rap的殿堂,4.0
50404,每次迷失之后,4.0
50405,都会看到希望的方向,4.0
50406,是你让我明白,4.0
50407,什么叫做担当,4.0
50408,就是为了明天,4.0
50409,才能撑起大风大浪,4.0
50410,握住双手 忍住失败的痛,4.0
50411,这六年的时间,4.0
50412,我梦在延续,4.0
50413,就像蚂蚁一样,4.0
50414,从未想过要放弃,4.0
50415,就算前面道路崎岖布满荆棘,4.0
50416,没有关系我们会把它一一踏平,4.0
50417,我们一步一脚印 的在走,4.0
50418,面对多大的困难也 不会低头,4.0
50419,就算我们微笑背后 布满伤口,4.0
50420,所有的理由都不能 成为借口,4.0
50421,我们朝着 梦想的道路奔跑,4.0
50422,时间转移星光照耀前路依然明了,4.0
50423,挫折 渐渐 累积成了城堡,4.0
50424,站在顶端仰望天边梦想的棱角,4.0
50425,属于我们的幸福 默默的珍惜,4.0
50426,不愉快的事情 也会慢慢的忘记,4.0
50427,成长的经历 我们的点滴,4.0
50428,SCO的秘密 是齐心合力,4.0
50429,我习惯下班以后独自呆在房间,4.0
50430,用文字拼写出记忆的碎片,4.0
50431,脑海里浮现 浮现的画面,4.0
50432,一起为了共同目标经历多少风险,4.0
52147,我是头版头条,4.0
52148,做人保持低调,4.0
52149,不被虚荣混淆,4.0
52150,灯光掌声心跳,4.0
52151,说我是你的需要我炸得像冲天炮,4.0
52152,我要更大的火花我知道你会喜欢,4.0
52153,我要和宇宙拥抱,4.0
52154,所有的想法倾巢而出 来的飞快,4.0
52155,一点一点侵蚀这是谁的时代,4.0
52156,有时我进攻有时我等待,4.0
52157,它像一个浪潮它要把我推来,4.0
52158,我将即刻出发如饥似渴,4.0
52159,我会满载而归像燎原之火,4.0
52160,整个世界摆在我面前,4.0
52161,所有的话停在我脚尖,4.0
52162,善与恶在一起缠绵,4.0
52163,你想要的统统在我枕边,4.0
52164,每次我都抢到通关卡,4.0
52165,如果当你搞懂一切 you know,4.0
52166,这只是个游戏,4.0
52167,评头论足不伤一分一毫,4.0
52168,一分一秒不会停下或是拜倒,4.0
52169,我会引领游戏,4.0
52170,战攻你的榜单,4.0
52171,进入你的生活,4.0
52172,你会说我太屌,4.0
52173,努力实现一切浪子回头金不换,4.0
52174,我超爱这种感觉,4.0
52175,所有的想法倾巢而出来的飞快,4.0
52176,一点一点侵蚀这是谁的时代,4.0
52177,有时我进攻有时我等待,4.0
52178,它像一个浪潮它要把我推来,4.0
52179,这世界就像是魔术方块般颠来倒去,4.0
52180,通往人心的旅程,4.0
52181,就像山路般蜿蜒崎岖,4.0
52182,规则是人定的生活,4.0
52183,无知塞满肚子,4.0
52184,最明显表现如自我吹嘘,4.0
54986,敢做敢当的责任扛在我的肩膀 自己背得动,4.0
54987,自有听者鉴赏 无视模仿 我乐在其中,4.0
54988,不要对我能力,4.0
54989,产生任何任何怀疑,4.0
54990,他们说的那些话,4.0
54991,其实我不在意,4.0
54992,就算被冷漠打败,4.0
54993,我也没有怪你,4.0
55646,享誉四方就像霍元甲,4.0
55647,心中怀大志本事大,4.0
55648,只祈求菩萨能保佑他,4.0
55649,强者不需别人可怜他,4.0
55650,我就是下一个霍元甲,4.0
55651,要走向世界打天下,4.0
55652,每当我签下了生死状,4.0
55653,不在乎敌人有多可怕,4.0
55654,黄色的皮肤说金色的话,4.0
55655,亚洲的巨龙不肆意践踏,4.0
55656,津门第一靠我自己去拿,4.0
55657,铲除敌人像做加法减法,4.0
55658,自幼以来就爱躲在家里习武,4.0
55659,父亲没有想到我会自成一派鼻祖,4.0
55660,他害怕我体弱不能够驾驭这祖传的迷踪拳真功夫,4.0
55661,我答应他以后不会再出去和外人较高下切磋武术,4.0
55662,我只是学我所爱 诶,4.0
55663,选择我想要的life 诶,4.0
55664,感谢我自己的栽培 让我更加savage 我不怕谁怪罪,4.0
55665,感受人间的百态 诶,4.0
55666,还没有想过失败 诶,4.0
55667,终于让老爹刮目相看,4.0
55668,认真的fight 和人比赛 诶,4.0
55669,面对着打败我兄长的强劲对手我也敢上台不紧张,4.0
55670,被别人称做是败笔 不可能扛起 霍家的大旗,4.0
55671,风格是自立门派 咸鱼翻身这事真的存在,4.0
55672,黄色皮肤同胞还在等待,4.0
55673,有个英雄能够改变时代,4.0
55674,享誉四方就像霍元甲,4.0
55675,心中怀大志本事大,4.0
55676,只祈求菩萨能保佑他,4.0
55677,强者不需别人可怜他,4.0
55678,我就是下一个霍元甲,4.0
55679,要走向世界打天下,4.0
55680,每当我签下了生死状,4.0
55681,不在乎敌人有多可怕,4.0
55682,黄色的皮肤说金色的话,4.0
55683,亚洲的巨龙不肆意践踏,4.0
55684,津门第一靠我自己去拿,4.0
55685,铲除敌人像做加法减法,4.0
55686,使出我的招数 来帮我敌人超度,4.0
55687,吃点龙牡壮骨才能达到我的高度,4.0
55688,就像拦路虎 我罩住属于我的道路,4.0
55689,我精心部署 武松也逃不出的套路,4.0
55690,管你是外国人中国人为我拍案叫绝,4.0
55691,husler husle 和我兄弟开个武馆教学,4.0
55692,解决了太多来闹事的混混 太多头衔被我胜任,4.0
55693,太多被我揍过的人乖乖叫爷,4.0
55694,这一切归功于我这些年的积淀,4.0
55695,白人壮汉怕我像怕医院,4.0
55696,我的胜利永远没有期限,4.0
55697,我的光辉故事会从东方传到西面,4.0
55698,let da broke ass chigga 变得更加的broke,4.0
55699,让我的同行们在见到我时自动低头,4.0
55700,我想要应得的尊重因为太优秀,4.0
55701,我想要真刀真枪切磋不是翻跟斗,4.0
55702,享誉四方就好像是霍元甲,4.0
55703,心怀大志同时本事特别大,4.0
55704,强者不需任何人来可怜他,4.0
55705,而我就是下一个霍元甲,4.0
55706,听说这一带有个人刀很快,4.0
55707,不知道他在不在,4.0
55708,你找他干什么,4.0
55709,我想知道他刀快 还是我剑快,4.0
55710,现在看到我 教你怎么做 才足够出色,4.0
55711,搭配我的货 最新鲜的flow 钻石般闪烁,4.0
55712,丛林的刺客 终于出现了 劝你快点撤,4.0
55713,羡慕不来的 上天赐予我 天赋异禀的,4.0
