,lyrics,class
10992,如今你的肩膀就要扛起另一半,3.1
10993,虽然哥们儿还单着但真心为你高兴,3.1
10994,看你有人照顾了我的心也安定,3.1
10995,想想这些年你对我的付出与包容,3.1
10996,让你受的委屈想起鼻子都酸疼,3.1
10997,从上学到现在你是我最好的朋友,3.1
10998,一起奋斗一起撸串儿喝啤酒,3.1
10999,从一无所有到成家立业的年头,3.1
11000,我知道你所有受的苦和心里的感受,3.1
11001,从认识你那天我就叫你老宋,3.1
11002,如今我们离青春真的越来越远了,3.1
11003,我见过你受的伤也体会过你的疼,3.1
11004,你跟着我拼也跟着我神经病地疯,3.1
11005,十年前的我们还都年轻气盛,3.1
11006,父母说的话没用跟他们无法沟通,3.1
11007,抽烟喝酒纹身那叫态度和个性,3.1
11008,动不动就来场说走就走的旅行,3.1
11009,十年后的我们懂了什么叫责任,3.1
11010,把身边的人放心上对每件事有担当,3.1
11011,你妈妈病的时候我也是他最亲的儿子,3.1
11012,你们家要有事咱们兄弟一块扛着,3.1
11013,因为有朋友 人生一杯酒,3.1
11014,我们一起并肩昂首 拼到世界尽头,3.1
11015,只有你 挺到底不怨忧,3.1
11016,当我难过的时候你总能异地感受,3.1
11017,电话总是打在我最需要的时候,3.1
11018,没车晚上也要从海淀赶到通州,3.1
11019,每次都还骗我说给我新介绍一妞儿,3.1
11020,还想跟你再来箱一块五的啤酒,3.1
11021,喝大了话多吹牛 边喝边往下流,3.1
11022,跟我抢麦克风唱的比我还难听,3.1
11023,那时候特开心虽然当年都很穷,3.1
11024,你把最好的一切都全让给我,3.1
11025,都说你比我成熟其实那是忍受,3.1
11026,你说站在台上时也想出风头,3.1
11027,可是这十年你都默默在我身后,3.1
11028,话说正题 今天是你大喜,3.1
11029,以后对媳妇好点多注意身体,3.1
11030,你们家要是生了个大胖小子,3.1
11031,我以后就要闺女咱定个娃娃亲,3.1
11032,如今你有了家庭你就是主心骨,3.1
11033,咱苦自己也不能苦了家人媳妇,3.1
11034,夫妻俩有困难我还是你的后盾,3.1
11035,但给媳妇做红烧肉必须有我一份,3.1
11036,我们还没老 还有一腔热血,3.1
11037,我们还在勾肩搭背奋斗的途中,3.1
11038,狼狈的样子是我们共同经历的青春,3.1
11039,独酌无味跟你喝多少都高兴,3.1
11040,因为有朋友 人生一杯酒,3.1
11041,我们一起并肩昂首 拼到世界尽头,3.1
11042,只有你 挺到底不怨忧,3.1
11043,这一路你我十年无人能代替,3.1
11044,忘不掉的不是风雨是点点滴滴,3.1
11045,剩下的日子哥们不能经常陪你,3.1
11046,赶紧找个靠谱的姑娘,3.1
11047,别让老爷子着急,3.1
11048,别的我都不担心就担心你那脾气,3.1
11049,奔三张的人还像个长不大的孩子,3.1
11050,都说你太花那是别人不了解你,3.1
11051,除了我谁都看不到你伤过的心,3.1
11052,咱俩没别人有钱但比谁都勇敢,3.1
11053,只要努力咱们什么都能改变,3.1
11054,不管是惊天动地 还是平平凡凡,3.1
11055,咱哥俩永远都要给人坚强的一面,3.1
11056,你有多大的梦兄弟还陪你走着,3.1
11057,管它是对是错我老宋无怨无悔,3.1
11058,我们不是同宗同姓却比亲人还亲,3.1
11059,你我十年情义 我们一生兄弟,3.1
11270,一张张陈旧的唱片,3.1
11271,封面的人们都已解散,3.1
11272,我看过 当年的假繁荣,3.1
11273,没有留下传统 只有留下战争,3.1
11274,说唱往下沉 有个南城的人,3.1
11275,扛不住所以后来去摇滚,3.1
11276,因为都要生存所以顾不了执着的精神,3.1
11277,不是谁都能担得起内份责任,3.1
11278,我记得当年听了好多吓唬人的歌,3.1
11279,当初以为进这个圈子要买中国平安,3.1
11280,"当年龙虎斗我输给了背词好学生""天天""",3.1
11281,内哥们儿现在的音乐居然还像学前班,3.1
11282,他这辈子最光荣的一件事,3.1
11283,可能就是赢过少年时期的MC Han,3.1
11284,"月末从不路过东四十条听说内边都是""大哥""",3.1
11285,新街口组合 南征北战,3.1
11286,还有这个圈子北京分三国,3.1
11287,我杀出一片天不在乎要花多少时间,3.1
11288,管他江山破碎 烽火连篇,3.1
11289,杀吧杀吧 争霸天下,3.1
11290,让紫禁城见证这历史的风沙,3.1
11291,我头顶着天 我脚踏着地,3.1
11292,我代表和出生在这里 BJC,3.1
11293,我不在乎你们内些带刺儿的讽刺,3.1
11294,硬核和硬派就是我表达的方式,3.1
11295,有太多的人垂涎着这座城市,3.1
11296,根本不去审视自己的历史,3.1
11297,我流血流汗不为了把这一切独占,3.1
11298,只是为了给它应有的地位和尊严,3.1
11299,我和我的兄弟们南征北战,3.1
11300,代表各自的城市 当然也包括MC HAN,3.1
11301,有太多的人想把我们的船掀翻,3.1
11302,因为他们自己根本没办法靠岸,3.1
11303,常在河边走 哪儿能不湿鞋,3.1
11304,爷们儿应该走正道儿 可你们偏要走斜,3.1
11305,我们征战南北 拜相封侯,3.1
11306,"月末从不路过东四十条听说内边都是""大哥""",3.1
11307,新街口组合 南征北战,3.1
11308,还有这个圈子北京分三国,3.1
11309,我杀出一片天不在乎要花多少时间,3.1
11310,管他江山破碎 烽火连篇,3.1
11311,杀吧杀吧 争霸天下,3.1
11312,让紫禁城见证这历史的风沙,3.1
11313,有人说MC Han只会做感情歌,3.1
11314,在你听到我们每一首歌给你力量的时候,3.1
11315,我知道新街口组合这几年是怎么过来的,3.1
11316,我们扛过多少次被劝放弃的考验面对多少人的挑战,3.1
11317,我们没有动摇直到今天,3.1
11318,不断超越自己不断改变,3.1
11319,比如Sbazzo的山寨一代又一代,3.1
11320,不男不女 除了双押别的不许,3.1
11321,听听 我的押韵,3.1
11322,在我下一张专辑的时候我能看到谁的CD,3.1
11323,你也做说唱我也做说唱,3.1
11324,但是我和你 之间没有共同话题,3.1
11325,新街口让北京三足鼎立,3.1
11326,这是事实不是我在故意挑衅我不与你为敌,3.1
11327,胜于自信的胜利胜在无所畏惧,3.1
11328,几年以后我是嬴政你最多是刘备,3.1
11329,让你见我流血让你见到我就流泪,3.1
11330,你见过我们靠过谁跟过谁,3.1
11331,现在的天下是我们自己打出来的拼出来地位,3.1
11332,因为我是no.1 sneaker head,3.1
13903,在这最冷的冬天 是你温暖了我,3.1
13904,我对你敬礼 也比出手势 伸展了手,3.1
13905,不管haters怎么say We stay cool,3.1
13906,敬我最好的老板 I ride for you,3.1
13907,你抽的雪茄太香,3.1
13908,太像是把我从监狱里面保释出,3.1
13909,Yeah 我对你敬礼 All of my homies,3.1
13910,瞎的media haters salute,3.1
13911,当你比出C salute Money talks salute,3.1
13912,对世界 salute 对上帝 salute,3.1
13913,当你比出C的手势,3.1
13914,我看到了你 我对你敬礼,3.1
13915,这代表我们站在一起,3.1
13916,当我重新拿着Mic,3.1
13917,我要谢谢HotDog和Yan,3.1
13918,发生了这么多的是非,3.1
13919,你依然在我这边,3.1
13920,谢谢所有的Fans 我对你敬礼,3.1
13921,是你们给我的力气让我保持清醒,3.1
13922,谢谢我的上帝 你将我带领,3.1
13923,穿过这个邪恶帝国,3.1
13924,好像New York Yankees,3.1
13925,我对你敬礼 敬我的朋友,3.1
13926,我们友情越长久 像50年的红酒,3.1
13927,那些在我party摇香槟的寄生虫,3.1
13928,当我有了麻烦 全部都说不认识我,3.1
13929,我也对你敬礼 因为我看透了你,3.1
13930,当你比出C salute Money talks salute,3.1
13931,对世界 salute 对上帝 salute,3.1
13932,谢谢hater的hate我不吃点心,3.1
13933,我只想要吃你的hate,3.1
13934,我现在肚子好饿 请你快点来喂,3.1
13935,因为我已经准备好 要back again,3.1
13936,All the haters yeah我对你敬礼,3.1
13937,是你让我的位置 依然这么烫 我敬礼,3.1
13938,我是超级赛亚人 我对镜子敬礼,3.1
13939,谢谢你们让我成长 我敬礼,3.1
13940,那些无知的人们 到底凭什么评断,3.1
13941,你看看我 至少失去了三千五百万,3.1
13942,但现在 我只能更努力,3.1
13943,用尽我一切的力量,3.1
13944,只为了要反驳你,3.1
13945,就在这一次 I’m All In,3.1
13946,连本带利 我保守估计 赚十亿,3.1
13947,我对着四面八方 敬礼 敬礼,3.1
13948,瞎的media haters salute,3.1
13949,当你比出C salute Money talks salute,3.1
13950,对世界 salute 对上帝 salute,3.1
14822,从来不慌 紧握住机会,3.1
14823,兄弟互帮 困境都击碎,3.1
14824,趁着暮光 把sucker们全都击退,3.1
19222,我和我兄弟make it rain,3.1
19223,灭掉House fire,3.1
19224,兄弟们长的特别的帅,3.1
19225,兄弟们Hustle特别的坏,3.1
19226,因为他跑的特别的快,3.1
19648,功成名就首先是为了自己,3.1
19649,其次是为了团队的荣誉和出生入死的兄弟,3.1
19650,怕过了气,3.1
19651,再过十年就三十而立,3.1
19652,要在血气方刚的年纪做出惊人的成绩,3.1
39776,刚刚那个兄弟说的话真的让我心痛,3.1
40309,所以我努力的跑,3.1
40310,兄弟一个不能少,3.1
40880,生当人杰 死当鬼雄,3.1
40881,和我兄弟在一起,3.1
40882,就像红色法拉利加兰博,3.1
40883,你会看见我们特别 turn it Up,3.1
40884,我兄弟的狠货多,3.1
40885,从汤米到新歌,3.1
40886,赚钱从不啰嗦,3.1
40914,赤橙黄绿青蓝紫,3.1
40915,和我兄弟跳到死,3.1
40916,人民币我们当纸,3.1
40917,你们脑壳头有屎,3.1
40918,踩拍子都猜不稳,3.1
40919,赚得多所以不剩,3.1
40920,你继续啃你继续啃,3.1
40921,腰杆上别了把枪,3.1
40922,人再多心头不慌,3.1
40923,望到起对面哩江,3.1
40924,想起老妈妈哩汤,3.1
40925,南山上结满了霜,3.1
40926,山脚粮塞满了仓,3.1
40927,洗涤你内心哩脏,3.1
40928,看到起彩虹哩光,3.1
40929,Look at me 从上到下,3.1
40930,就哪怕小的细节也要美到爆炸,3.1
40931,带上gold chain J's踩在脚下,3.1
40932,嫉妒的也只能在网络上叫骂,3.1
44736,街头的兄弟很饿,3.1
44737,杀出程咬金,3.1
44738,现在多了我们兄弟本色,3.1
46178,我的兄弟你们此时都在哪里,3.1
46179,我常常会把你们想起,3.1
46180,虽然我们没有了那么多的联系,3.1
46181,我知道大家都很忙其实我也一样,3.1
46182,每天都在为了未来拼命的积攒,3.1
46183,也许这就叫做成长,3.1
46190,都不小了也算活明白了,3.1
46191,那这个现实才是梦想的初衷,3.1
46192,还有我的兄弟,3.1
46193,我感觉咱们好像有了隔阂,3.1
46194,你我知道这是为什么,3.1
46195,彼此不用隐藏着,3.1
46196,你可知道你是我最要好的朋友 真的,3.1
46197,在一起的时候从不计较太多,3.1
46198,就算玩笑开过了无所谓太正常了,3.1
46199,你已经证明了你的努力,3.1
46200,但不管为了谁你已经把重担扛起,3.1
46201,你生活没有规律,3.1
46202,你要注意身体,3.1
46203,我们并不是外人,3.1
46204,你是我的兄弟,3.1
46205,那世上最珍贵的就是友谊,3.1
46206,全世界最无敌的就是咱们的情义,3.1
46207,你曾说过咱们里面没有怂人,3.1
46208,永远不会倒下这世界属于我们,3.1
47421,我不快也不帅 也没有钱拿去败,3.1
47422,但当我拿起麦我兄弟姐妹们都在,3.1
47423,你觉得我们冷酷 但我们并不坏,3.1
47424,你觉得我们温柔因为心里都是爱,3.1
47425,哥们有钱别胡来 没钱别无奈,3.1
47426,哥们你给我Peace我还你Respect,3.1
50433,我从来没有忘记,3.1
50434,一起 奋战的兄弟,3.1
50435,哪怕有的兄弟走,3.1
50436,有的兄弟还在继续,3.1
50437,我们正在品尝着喜怒哀乐,3.1
50438,老天给我们安排了许多悲欢离合,3.1
50439,我努力 让生活变得更有意义,3.1
50440,哪怕 我们生下来已经被判无期徒刑,3.1
50441,我清醒 时间留不住人留下 岁月的痕迹,3.1
50442,很庆幸我们正在完成自 己的使命,3.1
50443,我心还留在ghetto 对过去Say no,3.1
50444,就跟着音乐走 哪怕不能回头,3.1
50445,别忘记初期初心 为梦想画的雏形,3.1
50446,下定了决心 决定 为梦想坚持到底,3.1
50447,时间一分一秒勒过,3.1
50448,6年时间也让岁月蹉跎,3.1
50449,我们经历喔太多太多,3.1
50450,也想过大家都散伙,3.1
50451,一辈子这首歌,3.1
50452,又让我们重新来过,3.1
53710,大眼炮做的shit everyday都在努力,3.1
53711,每天和我兄弟 麻烦他也会帮你,3.1
53712,介绍今晚和我兄弟奋斗夜空中的表情,3.1
53713,chigga中间发生了一场emmmm大病,3.1
53714,my chigga和我这么多年就只是为了说唱日夜,3.1
53715,不停奋斗在这疯癫的漩涡里面,3.1
53716,拼命只是附属 其中之一的黄金,3.1
53717,看我绝对做得到 money赚得到 拳王都被我干掉,3.1
53718,兄弟都是 Free my Superstars,3.1
53719,强过所有对手 Free my Superstars,3.1
53720,与天斗都不怕 地斗我不怕 人斗其乐无穷,3.1
54698,东北的都是我的bro,3.1
54699,新疆的都是我的bro,3.1
54700,没有狐朋狗友钱以无法足够了 深圳的都是我的bro,3.1
54743,我们爱讲笑话从来不说大话,3.1
54744,街上混出来的南骑兵 dope,3.1
54745,我们用力赚钱也用力挥洒,3.1
54746,拼了命hustle的南骑兵 pro,3.1
54747,看着 我们 慢慢 壮大 实力大过你 ya,3.1
54748,黑的 白的 虚情 假意 交给我摆平 ah,3.1
54749,看是谁来了光鲜亮丽睁大你的眼睛,3.1
54750,带着鲜血的麦克风从出生握在手里,3.1
54751,从不向这世界低头,3.1
54752,现场是最炸的show,3.1
54753,你帅不过我们的bro,3.1
54754,从无名到现在的pro,3.1
54870,别看我走的慢,3.1
54871,我身后的千军万马都是同伴,3.1
54872,共苦的兄弟不能换,3.1
54873,耶 这首为了自由为了信仰,3.1
54874,为了前赴后继的前辈,3.1
54875,为了残酷的绝望的战斗,3.1
54876,换来一个成功的机会,3.1
54877,同时为了节奏为了向上,3.1
54878,为了发自内心的敬畏,3.1
54879,为了我的兄弟,3.1
54880,为了靠我自己赢的筹码的珍贵,3.1
56055,分得清好歹的真老铁,3.1
56056,卸下了面具的真老铁,3.1
56057,搭着我肩膀的真老铁,3.1
56058,配合我助攻的真老铁,3.1
56059,真老铁 真老铁,3.1
56060,催促你做事要麻利点 aye,3.1
56061,真老铁 真老铁 听说你找到了发力点 aye,3.1
56062,酒桌上结识了假兄弟全怪你特么的瞎了眼,3.1
56063,穿梭在市中心虚伪的小垃圾一个个被压扁,3.1
56064,合作能掌控着生物链,3.1
56065,真老铁绝不欺骗,3.1
56066,当我没现金去支付了,3.1
56067,真老铁掏出了无数张抵用券,3.1
56068,H O W C Y真老铁的鼓励让你们热血澎湃,3.1
56069,你欧巴在吃泡菜 真老铁陪着我,3.1
56070,不管是风雨暴晒,3.1
56071,他们憋出的屁 像装硬的T,3.1
56072,我忍住了气 去打开金库,3.1
56073,从不关注 会圈钱的花瓶在慢慢暴露,3.1
56074,听小明说点休斯顿的故事,3.1
56075,混乱的思绪它飞过了两百尺,3.1
56076,预定完燃料去买包烟纸,3.1
56077,喊小罗去拿个外卖,3.1
56078,真老铁的默契 就像 铠甲 穿不破,3.1
56079,背后 使坏 落井 下石 你厄运 逃不过,3.1
56080,你心像玻璃般脆,3.1
56081,我嘴里的攻击是正当防卫,3.1
56082,面对着街头的血与泪 真老铁绝不后退,3.1
56083,我尽力充沛,3.1
56084,分得清好歹的真老铁,3.1
56085,卸下了面具的真老铁,3.1
56086,搭着我肩膀的真老铁,3.1
56087,配合我助攻的真老铁,3.1
56088,真老铁 真老铁 催促你做事要麻利点 aye,3.1
56089,真老铁 真老铁 听说你找到了发力点 aye,3.1
56090,真老铁 真老铁,3.1
56091,真老铁 真老铁,3.1
57311,HAKI的声音山地裂,3.1
57312,刚点的烟头不需灭,3.1
57313,陈旧的管道换血液,3.1
57314,巴士的兄弟立信念,3.1
57399,我只要 keeping it real 我只要 keeping the feel,3.1
57400,支持我的兄弟 in the struggle we family you know the deal,3.1
57401,我的兄弟 from Chinatown we got it lit and we 干杯 now,3.1
57402,我有一个梦想 你有一个梦想,3.1
57403,我们都有梦想 支持你的梦想,3.1
57404,每一天我们都 living 每一天我们都 winning,3.1
57405,他们看不到我的 hustle but 感觉到我们的 feelings,3.1
57406,每一年感觉到我们都赢了兄弟干一杯,3.1
57407,每一年感觉到我们都赢了兄弟干一杯,3.1
57408,我和我的兄弟 你是我的 homie,3.1
57409,每一次我们一起走感觉我们一定赢,3.1
57410,没有人肯一起走只有你和我的命,3.1
57411,感觉我赢了 now...,3.1
57412,知道我赢了 now...,3.1
57413,我已经赢了 now...,3.1
57516,住在黑色里的兄弟才算光明,3.1
