,lyrics,class
2500,你忙 还是给我点了最爱的sushi,12.0
2501,你个猪说是有新歌要录,12.0
2502,但还是语音陪我难过跑步,12.0
2503,到油头垢面的嚎啕大哭,12.0
2504,不含糊 还清我信用卡额度,12.0
2505,看一路客串 的他们玩着自以为是的老套路,12.0
2506,说一起首映看《你的名字》这种言情透顶的烂招数,12.0
2507,我的脆弱 不知所措,12.0
2508,在你们面前显得赤裸裸,12.0
2509,包容我 又逗笑我,12.0
2510,让我卸下一身伤痕累累的躯壳,12.0
2511,你那边好像下雪了,12.0
2512,圣诞节又要来了,12.0
2513,让他停留在过去的维度里,12.0
2514,快收拾好行李去解锁新的奥秘,12.0
2515,说好无法无天的猎奇,12.0
2516,一起倒数十个数 4204200,12.0
2517,一起上天的秘密那可还行,12.0
2518,我的脆弱 不知所措,12.0
2519,在你们面前显得赤裸裸,12.0
2520,宽慰我 又包容我,12.0
2521,让我卸下一身伤痕累累的躯壳,12.0
2522,你那边已经下雪了,12.0
2523,圣诞节就要来了,12.0
2524,飞去外太空和外星人交换了三个梦,12.0
5449,三百公里外的农田   空气弥漫着稻香,12.0
5450,农民伯伯秋收   累了就在谷堆就坐,12.0
5451,播洒勤劳的汗水  会在秋季收获,12.0
5452,秋日的干燥 看林人可能会不喜欢,12.0
7321,我向明天借点钱花,12.0
7322,前面的困难,12.0
7323,我选择攀爬,12.0
7324,我知道努力是,12.0
7325,成功的代价,12.0
7326,否则呆在家负责,12.0
7327,换尿布当一个奶爸,12.0
7328,我不愿意,12.0
7329,不看书也不学习,12.0
7330,喝酒我只喝大力,12.0
7331,每天疯每天,12.0
7332,生活就是喝大力,12.0
7333,我只忠于漂亮,12.0
7334,姑娘like苏妲己,12.0
7335,每天都是新的,12.0
7336,赚的都是金子,12.0
7337,唱写词都亲自,12.0
7338,我是软在沙发,12.0
7339,上的panda大熊猫,12.0
7340,早上八点去,12.0
7341,你以为有钱好啊啊,12.0
7342,想象得那么快乐吗,12.0
7988,路灯把周围空气染成了金色,12.0
7989,车窗外街景都是熟悉的,12.0
7990,凌晨上海外滩随着交通灯呼吸着,12.0
7991,是种雨后像虚构一般的色调,12.0
7992,车轮行驶在镜子一般的街道,12.0
7993,14那清闲的音符准备迎接,12.0
7994,破晓我隐约听见这夜街的音乐,12.0
7995,天晚了天空被黑暗給添滿了,12.0
7996,有宵禁的孩子都遣返了,12.0
7997,踢到鐵板了但是入夜,12.0
7998,速度才會減緩了街道距離延展了,12.0
7999,閃著的壞的街燈亮又滅,12.0
8000,即便抬頭吹來的是迎面,12.0
8001,的冷風我再確定了一遍,12.0
8002,yup 遺落在我臉上的是寂夜,12.0
8003,夜幫我化解與白天的歧見,12.0
8004,那窗口又是誰在輕敲著琴鍵,12.0
8005,點煙的期间我忘了時間,12.0
8006,chillin'不用赴約可以遲些,12.0
8007,可以像近在咫尺般直接,12.0
8008,想得到的平靜此刻就實現,12.0
8009,破曉之前野貓跳上屋簷,12.0
8010,我揮手向台北夜街道別,12.0
8337,打点小麻将 整点麻辣烫,12.0
8338,听哈评书 斗一哈地主,12.0
8339,成都的日子 够麻也够辣,12.0
8340,成都这塌塌够大也够耍,12.0
8341,千年芙蓉花 成都盖碗茶,12.0
8342,摆不尽的龙门阵神话,12.0
8343,成都人的街 成都人的庙,12.0
8344,城后头的三轮包到广场绕,12.0
8345,成都人的歪 成都人的笑,12.0
8346,小商小贩飞机广告扭到你来臊,12.0
8347,成都人的牌 成都人的叫,12.0
8348,成都开的茶眼儿铺子老板阴到笑,12.0
8349,成都人的嘴 成都人的嚼,12.0
8350,成都婆娘膀没到就惊抓抓地叫,12.0
8351,成都人的麻辣 成都人的假打,12.0
8352,成都人的潇洒 成都人的好耍,12.0
8353,成都人的文化 成都人的风雅,12.0
8354,成都人的吃法 成都人有真假,12.0
8355,摆不完的神话 吹不尽的笑话,12.0
8356,说不完的屁话 冒不尽的塞话,12.0
8357,讲不出的心酸 诉不尽的苦辣,12.0
8358,道不清的真话 扯不赢的混话,12.0
8359,打点小麻将 整点麻辣烫,12.0
8360,倒到床上看点歪录像,12.0
8361,炒点渣渣股 拽哈儿浪摆舞,12.0
8362,斗哈地主听一哈评书,12.0
8363,四川体院练过武 红色年代敲过鼓,12.0
8364,跳伞塔上吹过风 伊藤门口立过功,12.0
8365,铲点铁锅香 喝碗羊肉汤,12.0
8366,玉林串串位子不好抢,12.0
8367,一杯茶水要耍到天亮,12.0
8368,成都的日子 够麻也够辣,12.0
8369,成都这塌塌够大也够耍,12.0
8370,千年芙蓉花 成都盖碗茶,12.0
8371,品不尽的酸甜和苦辣,12.0
9510,只要愿意所有条条款款都不忌,12.0
9511,迷雾迷雾在迷雾,12.0
9512,我惊觉自己在原地踏步,12.0
9513,到底是谁把我的心蒙住,12.0
9514,不想再糊涂,12.0
9515,迷路迷路迷了路,12.0
9516,我就彻底被这团迷雾困住,12.0
9517,谁能够指引我一条路,12.0
9518,带我走上正途,12.0
9519,做爱做的事穿我爱穿的,12.0
9520,生活菜单我翻了,12.0
9521,一般说不喜欢的删了,12.0
9522,往向往的观摩,12.0
9523,我让我的音乐来带领我来翻过,12.0
9524,生命的斑驳文明的干涸,12.0
9525,请你不要神情都瘫了,12.0
9526,做点喜欢的事才安乐,12.0
9527,去把不喜欢的节目关了,12.0
9528,我就喜欢噼里啪啦叽里呱啦Rap,12.0
9529,拿到麦克风我就穿梭,12.0
9530,看到我就联想全场嗨翻了,12.0
9531,你们喜欢的说唱歌手给我拍手,12.0
9532,所以明天不上班,12.0
9533,爽翻上台唱翻,12.0
9534,凭着个人的本事来还生活账单,12.0
9535,就算不上班,12.0
9536,你不要说我莫得本事,12.0
9537,我的歌词本子堆积起来像山,12.0
9538,真实的表达特别省事,12.0
9539,直白的本质让你听完咋么忘呢,12.0
9540,韵脚放三都往我的的唱单放,12.0
9541,其实做音乐的要比上班忙,12.0
9542,莫得灵感的时候望穿墙,12.0
9543,所以想唱就唱三班想上就上三,12.0
9544,都是一样的不要乱帮忙,12.0
9545,你唱不想唱的上不想上的,12.0
9546,你算不算账呢算不算荒唐,12.0
9547,迷雾迷雾在迷雾,12.0
9548,我惊觉自己在原地踏步,12.0
9549,到底是谁把我的心蒙住,12.0
9550,不想再糊涂,12.0
9551,迷路迷路迷了路,12.0
9552,我就彻底被这团迷雾困住,12.0
9553,谁能够指引我一条路,12.0
9554,带我走上正途,12.0
9555,又是一个这样的夜晚 睡不着,12.0
9556,想抽根儿烟却哪儿都 找不到,12.0
9557,打开窗 扑面而来冰冷的空气,12.0
9558,旁边的日历告诉我马上就是除夕,12.0
9559,又是一年就这样离我而去,12.0
9560,记忆依旧清晰 音容笑貌一字一句,12.0
9561,太多情绪 尽管生活要继续,12.0
9562,可我明白有的人永远不能相聚,12.0
9563,我看见房间的角落放着一双球鞋,12.0
9564,伤痕累累的她陪我走过了太多日夜,12.0
9565,我看见桌上的相框 年少的脸庞,12.0
9566,我的兄弟如今又奔波在何方,12.0
9567,能走出回忆的人才算的上成熟,12.0
9568,可如果成熟是赢 那我宁可现在认输,12.0
9569,让我喘不过气的压力 也许是自找的,12.0
9570,但放弃 那不是我该做的,12.0
9571,沉默后反省 清醒 我 不再沉迷,12.0
9572,失落后回忆 隐情 你 已经远离,12.0
9573,我披上了大衣 坐上了电梯,12.0
9574,感受北京1月凌晨的刺骨寒意,12.0
9575,空旷的街道冷冷清清昏黄的灯光零零星星,12.0
9576,这座城市只有此刻才安静,12.0
9577,在白天 它总是充满喧嚣,12.0
9578,人群川流不息的喧闹 好像在宣告,12.0
9579,这里的生活 并不轻松,12.0
9580,理想与现实 要分清楚轻重,12.0
9581,也许是逃避 也许是坚持,12.0
9582,这条穷路上陪我的还有笔和纸,12.0
9583,寻找本质的旅途 我发现了真实,12.0
9584,就像此时已褪尽浮华的这座城市,12.0
9585,早已经忘了何时做出的选择,12.0
9586,只知道做出了选择 就别害怕坎坷,12.0
9587,早已接受了付出 也不想认输,12.0
9588,因为我爱她 义务反顾,12.0
9589,沉默后反省 清醒 我 不再沉迷,12.0
9590,失落后回忆 隐情 你 已经远离 X2,12.0
9591,还是穿上衣服准备出门 看见高楼就像是图腾,12.0
9592,在大街小巷 下班 早上 都爬开跑上是仆人,12.0
9593,呆到欲望岛上都挖开宝藏 要停下好像是不能,12.0
9594,都在漂流 一直漂 一直不断漂 都是族人 是不如人,12.0
10026,首先我还在做我的说唱,12.0
10027,但现在用它喂我的肚子,12.0
10028,情况不太一样,12.0
10029,我的爱好成为了我的职业产生了压力,12.0
10030,我的妈妈替我着急,12.0
10031,怕我不出专辑,12.0
10032,但我不怕 我会成功,12.0
10033,我在格斗就像罪恶的武松,12.0
10034,但我还没打败心里的白虎,12.0
10035,有时候我很坏 得逼着自己挺住,12.0
10036,但总的来说我的生活还是进步,12.0
10037,只要在我自己的空间一切都很清楚,12.0
10038,让我生活不一样的就是金钱,12.0
10039,希望你还看得起我 要它把我改变,12.0
10040,还记得当时 我可能有十八岁,12.0
10041,每天都在打拳 从来就不后退,12.0
10042,有个大的homie 看着我的后背,12.0
10043,把我比成战士 男人不流眼泪,12.0
10044,但你混了几年又得回到大学,12.0
10045,你回家的时候老的朋友真的太缺,12.0
10046,妒忌你因为拿到学历不用待在ghetto,12.0
10047,我很高兴你已经结了婚,12.0
10048,可惜没有女人抓到我的灵魂,12.0
10049,上帝给了我别的路,12.0
10050,还记得当时那个人想告我俩,12.0
10051,我有homie在我身边我什么都不怕,12.0
10052,当时我是小孩儿 现在我是男人,12.0
10053,我想说一声谢谢为了教我怎么忠诚,12.0
10054,我有个homie 他在永远的沉睡,12.0
10055,生活不小心 只能活到十八岁,12.0
10056,听说他的妈妈的心 当时就被打碎,12.0
10057,我希望他在下一界 一切都很完美,12.0
10058,我有个homie 他是一个ganster for life,12.0
10059,他知道生活是个奋斗 but that's aight,12.0
10060,只要他挣钱 but the end on the night,12.0
10061,他在外边hustle while I stay up and write,12.0
10062,我有个crew 他们都是homie 都是真的兄弟,12.0
10063,没有一个phony 不像我当时离开的公司,12.0
10064,我继续格斗继续奋斗但我不可能给你磕头,12.0
10065,生活理由就是自由 所有痛苦还得忍受,12.0
10066,教我这一些的就是我的homie,12.0
10067,在困难时期没有你 so lonely,12.0
10296,庆祝新的生命纪念生命的过逝,12.0
10297,为自己活着 不是为boss做事,12.0
10298,那些讨厌的挫折让我更加乐观,12.0
10299,那些冷屁股将会被我热翻,12.0
10300,阳光的十一点半 额 音响又忘记关,12.0
10301,我房间有一点乱的 懒得管了,12.0
10302,桌上只剩下饼干 歌又没按时写完,12.0
10303,生活总形只影单的也都习惯了,12.0
10304,在这刚离开学校的年纪,12.0
10305,口袋里没有多余的现金,12.0
10306,我竟然也TM成为了烟民,12.0
10307,快闭上眼睛 烦恼都变成money,12.0
10308,请你相信 一切会OK,12.0
10309,失败的作废 让噩梦都破碎,12.0
10310,请你相信 一切会OK,12.0
10311,生活夹我 像肉夹馍,12.0
10312,如何 将我 解开枷锁,12.0
10313,你的工资卡在哪 你的书包在哪,12.0
10314,人人都想出人头地 除非你不带把,12.0
10315,男子汉不能没脾气 也不能不耐打,12.0
10316,Damn 生活教你很多该注意的事,12.0
10317,手机 钱包 钥匙 当歌词写不出一个字,12.0
10318,客厅贵得不像话 阳台一直不降价,12.0
10778,聽清楚你最好包緊尿布,12.0
10779,不想活的白癡想要battle,12.0
10780,台灣人就是愛聽爛音樂有什麼關係,12.0
10781,你不必為此問題大作文章還出專輯,12.0
10782,這就是社會風氣 從前思想的文化所出產的東西用不著你攻擊,12.0
10783,眼睜睜看著偶像藝人站在台上賣弄風情,12.0
10784,and that's reality 口沫衡風批評著你,12.0
10785,是否該面對現實stop問別人 反省自己,12.0
10786,在北京 走在长安街上,12.0
10787,在北京 很多漂亮的姑娘,12.0
10788,在北京 烧香去雍和宫,12.0
10789,在北京 逛着您家的胡同,12.0
10790,在北京 去故宫学历史,12.0
10791,在北京 西单买了一件T-SHIRT,12.0
10792,在北京 天安门太大,12.0
10793,在北京 您不知道了吧,12.0
10794,我家在东直门内 他们家在学院路,12.0
10795,我们哪儿都去过 隐藏对北京很熟,12.0
10796,海淀全是学校和卖电脑的商店,12.0
10797,五道口全是外国人还有CD店,12.0
10798,夜里能去后海 去三立屯喝一点儿,12.0
10799,哪都有卡拉OK 工体有些迪BAR,12.0
10800,第二天起床以后你绝对还在飞呢,12.0
10801,出租车有一块二一块六两个价,12.0
10802,交通一般还成但会有点儿堵车,12.0
10803,真不用提饭馆烤鸭和炸酱面,12.0
10804,簋街吃火锅太多选择我的天,12.0
10805,早起来去香山 感觉到大自然,12.0
10806,别忘了回来时顺路去颐和园,12.0
10807,在城府路有轻轨往城市里走,12.0
10808,在北京 2008年的奥运会,12.0
10809,在北京 建得越来越美,12.0
10810,在北京 有湖也有河,12.0
10811,在北京 大多是骑自行车,12.0
10812,在北京 中国的长城,12.0
10813,在北京 冬天真是有点冷,12.0
10814,在北京 人民英雄纪念堂,12.0
10815,在北京 现在知道了吧,12.0
10816,西直门卖手机动物园卖衣服,12.0
10817,北京西客站最会使人迷路,12.0
10818,从积水潭到鼓楼安定门往东,12.0
10819,三元桥卖旧电器五环快要通,12.0
10820,东四有很多条我总是分不清楚,12.0
10821,朝阳区有大使馆街上都是大树,12.0
10822,建国门往国贸商务中心,12.0
10823,四合院的房子我们住的很近,12.0
10824,北京站有火车 外地人住宿,12.0
10825,长途汽车站的巴士上高速公路,12.0
10826,王府井最干净 东方新天地,12.0
10827,美术馆最安静 北海九龙壁,12.0
10828,南城很多穷人 但是现在还在发展,12.0
10829,如果喜欢知识去那历史博物馆,12.0
10830,前门一直往北就是中南海,12.0
10831,隐藏代表北京欢迎大家再来,12.0
10832,在北京 走在长安街上,12.0
10833,在北京 很多漂亮的姑娘,12.0
10834,在北京 烧香去雍和宫,12.0
10835,在北京 逛着您家的胡同,12.0
10836,在北京 去故宫学历史,12.0
10837,在北京 西单买了一件T-SHIRT,12.0
10838,在北京 天安门太大,12.0
10839,在北京 您不知道了吧,12.0
10840,在北京 2008年的奥运会,12.0
10841,在北京 建得越来越美,12.0
10842,在北京 有湖也有河,12.0
10843,在北京 大多都骑自行车,12.0
10844,在北京 中国的长城,12.0
10845,在北京 冬天真的有点儿冷,12.0
10846,在北京 人民英雄纪念堂,12.0
10847,在北京 现在知道了吧,12.0
11846,期待有一天能够抽中现实愿望的彩卷,12.0
11847,早上起来的时候　我头超痛,12.0
11848,想出门买个早餐邻居眼神都超不屑,12.0
11849,好像我欠他钱脸都是,12.0
11850,他们想把我赶走说我真掉漆,12.0
11851,要搬走吧就搬走吧,12.0
11852,那今天晚上要干什么呢,12.0
11853,我歹厝边,12.0
11854,我家是你家,12.0
11855,给我一盘SHOT,12.0
11856,音响烫烫烫　,12.0
11857,噪音UPUPUP,12.0
11858,音量太强　震到地上,12.0
11859,邻居天花板上的电扇,12.0
11860,晃得正气的往上闯,12.0
11861,HOME PA 很自在WE SO FLY,12.0
11862,对对对面的女孩正正在 FLY HIGH,12.0
11863,DRUNK DRUNK DRUNK DRUNK 喝酒赶进度,12.0
11864,按门铃,12.0
11865,是邻居,12.0
11866,原来是来找参劈,12.0
11867,我不允许他们抱在一起,12.0
11868,醉妹倒下没人回我呀,12.0
11869,邻居回答他要 报警啦！,12.0
11870,谁在按门铃RING RING RING RING,12.0
11871,谁在敲门WHAT EVER EVER,12.0
11872,谁在按门铃RING RING RING RING,12.0
11873,谁在敲门WHAT EVER EVER,12.0
11874,AYO 酒还没醒 隔壁都被吵醒,12.0
11875,WHAT'S UP 厝边　,12.0
11876,WHAT'S UP厝边,12.0
11877,我歹厝边,12.0
11878,我家是你家,12.0
11879,给我一盘SHOT,12.0
11880,WHAT'S UP 厝边　,12.0
11881,WHAT'S UP厝边,12.0
11882,我歹厝边,12.0
11883,我家是你家,12.0
11884,给我一盘SHOT,12.0
11885,这是顽童你知道的,12.0
11886,我们PARTY像是动物快把酒杯都举高,12.0
11887,她说不敢喝的太瞎,12.0
11888,就怕朋友明天笑,12.0
11889,她说她快吐了快撑不住了,12.0
11890,我假装没听到,12.0
11891,小姐我不是来谈恋爱的我懒得听你废话,12.0
11892,喝酒要就开心不是比赛,12.0
11893,别问我会不会怕,12.0
11894,忘了自己的身份,12.0
11895,别在意旁边的陌生人,12.0
11896,兄弟们喊著,12.0
11897,我直接先走捷径,12.0
11898,把包厢用的像拍摄MV,12.0
11899,续摊晚点决定,12.0
11900,希望不是BAD TRIP 我今晚还想回去,12.0
11901,跳到呼吸都超急促,12.0
11902,派对场景记住 拿起手机快点记录,12.0
11903,等等上传以后让那些没来的人嫉妒,12.0
11904,待会失忆不辛苦 几点醒来我不清楚,12.0
11905,诶 你是谁 没差正准备要庆祝,12.0
11906,手放在空中跳舞 包厢里头的翘楚,12.0
11907,喝醉看世界跟你同个角度,12.0
11908,所以我不站稳脚步 沉溺在摇晃程度,12.0
11909,大家都向马桶陈述 想吐还找不到掩护,12.0
11910,呕吐快出来毫不减速,12.0
11911,把杯子都倒满 下坠速度像在跳伞,12.0
11912,在身体里面倒弹 吐好惨还要被调侃,12.0
12590,需要放松play this song,12.0
12591,去完夜店play this song,12.0
12592,洗完澡后play this song,12.0
12593,悠闲的下午也play this song,12.0
12594,我们身处在吵杂的环境里,12.0
12595,小声说话没有人会回应你,12.0
12596,对照回忆起 现在已经不比过去轻松随意,12.0
12597,拿歌曲来举例 太多凶悍的摊贩,12.0
12598,占据耳道却没有人取缔,12.0
12599,你除了需要保养的乳液,12.0
12600,我好想推荐你灵魂的收敛水,12.0
12601,用我采集的旋律来调配,12.0
12602,它把烦闷给销毁,12.0
12603,清洁 饱水 镇定 纾缓,12.0
12604,不含酒精也和化学无关 原料用得简单,12.0
12605,香味是天然的恬淡 你会喜欢,12.0
12606,装在透明喷砂的玻璃罐,12.0
12607,细看 这牌子写着「Soft Lipa」,12.0
12608,需要放松play this song,12.0
12609,去完夜店play this song,12.0
12610,洗完澡后play this song,12.0
12611,悠闲的下午也play this song,12.0
12612,我喜欢留白 简单的力量,12.0
12613,让人对你的尊敬像是挪抬,12.0
12614,我拉开音符节拍的间距填了文字进去,12.0
12615,用我独特的韵律 制造轻松是我的兴趣,12.0
12616,一字一句慢慢地粹取,12.0
12617,一点一滴慢慢地过滤,12.0
12618,偶尔你会想要浓妆艳抹,12.0
12619,但 想回到单纯这是唯一的线索,12.0
12620,多么干净 多么好懂,12.0
12621,它让你安定也缩小你的毛孔,12.0
12622,轻拍 就清爽是应该,12.0
12623,内行人都信赖这品牌,12.0
12624,一旦沉睡就不想再醒来,12.0
12625,对 这感觉就是「Soft Lipa」,12.0
12626,收敛太多吵闹的节拍,12.0
12627,收敛太过油腻的题材,12.0
12628,它是甜点或当作前菜,12.0
12629,放在难得清爽的年代,12.0
12630,一首歌的时间让你收敛,12.0
12631,流失的单纯慢慢充电,12.0
12632,松懈紧绷的精神方面,12.0
12633,Pure hiphop透着漂亮的光线,12.0
12736,今晚上人很多 表怕踩到你的脚,12.0
12737,头发甩起用力跳你别怕踩到脚,12.0
12738,晚上八点半 我们不见就不散,12.0
12739,老地方碰面 烟锅巴当信号弹,12.0
12740,把脑壳整起甩 龙门阵整起摆,12.0
12741,日子必须要过得 多姿又多彩,12.0
12742,成年人的夜生活感觉是真不错,12.0
12743,酒吧蹦迪吃个烧烤桑拿修个脚,12.0
12744,兄弟从来不会在乎喝得多不多,12.0
12745,都要给小雀找可以睡觉的窝,12.0
12746,舌头都喝大了 讲不出来话了,12.0
12747,啥子事情都敢干 一样都不怕了,12.0
12748,凌晨两点钟 还在有点疯,12.0
12749,个个都在跳全部往舞台上冲,12.0
12750,电话关机到明天睡醒 不需要闹钟,12.0
12751,今晚上人很多 表怕踩到你的脚,12.0
12752,头发甩起用力跳你别怕踩到脚,12.0
12863,说出的字就像是子弹,12.0
12864,听好了 哒哒哒哒哒哒哒哒,12.0
12865,从来不怕 从上到下,12.0
12866,每一个细胞都保持新鲜,12.0
12867,感谢我 的敌人 能够让我,12.0
12868,就这么的活到今天,12.0
12869,对这种风格无爱,12.0
12870,我还是坚持OLDSCHOOL 老派,12.0
12871,我呆在家里找麦,12.0
12872,我喜欢逆着人群行走,12.0
12873,穿梭在大街小巷,12.0
12874,寻找着属于我的自由,12.0
12875,把前方给照亮,12.0
12876,我不是明星 同样也,12.0
12877,不用你们捧我臭脚,12.0
12878,我不是歌手 做自己,12.0
12879,我只想录着玩儿一会儿,12.0
12880,在家里宅着待一会儿,12.0
12881,找哥们儿聊一会儿,12.0
12882,在扎一墩儿,12.0
12883,然后在卷一根儿,12.0
12884,我是哪一种 我是哪一种,12.0
12885,我是哪一种 想必你们已经懂了,12.0
12886,so 我是哪一种 我是哪一种,12.0
12887,我是神经病就当我做了一场梦,12.0
12888,我是哪一种 我是哪一种,12.0
12889,我是哪一种 想必你们已经懂了,12.0
12890,so 我是哪一种 我是哪一种,12.0
12891,我是神经病就当我做了一场梦,12.0
12892,OK 脚底板上刻了几行字,12.0
12893,发誓从此不再 去跟谁争执,12.0
12894,可是他们偏偏还天天总间歇在我面前,12.0
12895,炫耀自己的无知 多新鲜,12.0
12896,我的想法不会和谁交流 我根本懒得跟你交手,12.0
13522,又有什么关系我觉得这样挺好,12.0
13523,接个电话 那是我妈,12.0
13524,问我到底何时结婚把她孙子带回家,12.0
13525,我开始转移话题 显得特别老练,12.0
14948,bad girl快来点燃这场烈火,12.0
14949,我想为你扬起未来的风帆,12.0
14950,就让你来做我停靠的港湾,12.0
14951,我很忙,12.0
14952,拨打我的手机号码,12.0
14953,叫醒我,12.0
14954,你别太紧张,12.0
14955,new day 早起来喝一杯冰水,12.0
14956,嗅到了花香的气味,12.0
14957,健康的生活我们都必备,12.0
14958,准备了汽水 伸懒腰要加个dad,12.0
14959,Only you know me 心里想的全部都sawg,12.0
14960,very very good morning 要当rich man,12.0
14961,makeing money everday ye 就在每一天,12.0
16816,喜欢的歌 耳边循环播放,12.0
16817,轻声跟唱着 没有什么好去想的,12.0
16818,吃完早餐 有时连着吃中午饭,12.0
16819,一日之计在于晨 想早起多不简单,12.0
16820,有时可能过得太过寂寞 多想有人管我,12.0
16821,太过无聊 日子反而变得繁琐,12.0
16950,一个晚上等待只是盼望他们早回,12.0
16951,锁住的小铁门它关的很紧,12.0
16952,即使等风吹它也没有被吹醒,12.0
16953,当时也不知道父母的奔波,12.0
16954,不停的忙碌 只是为了生活,12.0
16955,只是单纯的想要更多的陪伴,12.0
17479,直到时过境迁我们都立业,12.0
17480,工作三点一线生活成为一切,12.0
17481,baby can you feel　ｍｅ 第一笔money,12.0
17482,我们吃了你最爱的釜山料理,12.0
17483,在家里开ｐａｒｔｙ你ｃｈｉｌｌ了很多说了你的难过 说了你的软弱 说了你的繁琐,12.0
18434,从前朋友 都叫我奶茶哥,12.0
18435,路过江边都会HALA买杯奶茶喝,12.0
18436,虽然我讨厌穿工作服讨厌没周末,12.0
18437,但其实饶舌歌手上班真的还不错,12.0
18438,不过 有人说这太普通不HIPHOP,12.0
18439,OH MAYBE BUT我只是不想每天都飞大,12.0
18440,IAM POORMAN享受 粗茶 淡饭,12.0
18441,AKA 粗人 笑声和星夜一样 灿烂,12.0
18489,转眼又是周末尾巴明天上班,12.0
18490,感觉什么都没做还一堆账单,12.0
18491,梦想拥有车房然而现实相反,12.0
18492,怎么办 醒来还是一样要挤地铁,12.0
18493,结果地铁果然还是比公交挤一点,12.0
18494,下车已头破血流 过早时间都没有,12.0
18495,我需要大碗热干面豆腐脑小笼包两笼,12.0
18504,终于下班结果老板说陪他应酬,12.0
18505,一会又是2斤起白酒涌上心头,12.0
18506,喝杯酸奶先再预备几瓶葡萄糖,12.0
18507,人送外号吐完再喝的不死小强,12.0
18508,觥筹 交错 最后敲定一笔 风投,12.0
18509,意识像断线风筝 飘落 消失在 风中,12.0
18510,迷迷糊糊间我慢慢闭上双眼,12.0
18511,光影重叠间来到一处陌生窗前,12.0
18512,室内被绿色植物围绕 仿佛远离城区,12.0
18513,音乐和艺术展让身体暂时忘记程序,12.0
18514,这是我梦寐以求的办公室,12.0
18515,不完全用来办公事 可猛然睁开眼发现我依然,12.0
18516,醒来在狭窄房间,12.0
18517,凌晨加班到白天,12.0
18518,拼命工作为赚钱,12.0
19176,想象你的父母回家对你皮笑肉不笑,12.0
19177,虽然不说话但表情在指责你的不肖,12.0
19178,孩子啊什么时候才能把HipHop忘掉,12.0
19179,然后我们才能谈一谈你的正事儿,12.0
