,lyrics,class
45711,承受很多压力 也见过磨难挫折负能量总围在我们成年人的身边转,10.2
45712,但是对于那些早就烂的习惯了等待着被改变的规则交给孩子怎么办,10.2
45713,地狱空空如也 因为恶魔在人间 告诉那些畜牲人在做天也在看,10.2
45714,就在光天化日之下 离开亲近的爸妈,10.2
45715,交到他们手上摧残到童年都不再完整,10.2
45716,应该如何相信,10.2
45717,怎么向陌生的社会张开双臂,10.2
45718,当你和孩子都感到害怕 花园它不再开花,10.2
45719,你才如梦初醒发现自己早就已经生病,10.2
45720,他只是一个孩子刚刚开始人生你曾经一样,10.2
45721,过着无忧虑的生活父母对他抱有大大寄托和希望,10.2
45722,相信未来光明怎会怀疑最安全的地方有邪恶力量,10.2
45723,此时此刻周围一片漆黑我只希望能够找到一束光,10.2
45724,伤疤永远在那就算拔了木板上的钉,10.2
45725,如果说了真话会被平台马上删,10.2
45726,我只是记下某部电影的观后感,10.2
45727,因为很多事情不是靠我说了算,10.2
45728,希望第二天的阳光,10.2
45729,照亮看不见的黑暗,10.2
45730,希望生活少点悲叹 每个人不再装睡,10.2
45731,希望正义感有一天能把虚伪都击碎,10.2
45732,这些阴暗面的东西就该光溜溜,10.2
45733,那些做了坏事的人凭什么还晃悠悠,10.2
45734,留在孩子心里面的伤会伴他多少日夜,10.2
45735,到底能否相信这些三流教育事业,10.2
45736,回想那些誓言 怎么可能实现,10.2
45737,谁能避免坏事发生在它发生之前,10.2
45738,妈妈妈妈求你带我面对世界,10.2
45739,我不想孤零零的一人然后自生自灭,10.2
45740,他只是一个孩子刚刚开始人生你曾经一样,10.2
45741,过着无忧虑的生活父母对他抱有大大寄托和希望,10.2
45742,相信未来光明怎会怀疑最安全的地方有邪恶力量,10.2
45743,此时此刻周围一片漆黑我只希望能够找到一束光,10.2
45744,伤疤永远在那就算拔了木板上的钉,10.2
53843,要么妥协 要不你就拼命冲,10.2
53844,驻唱过 蛋堡 热狗那时当红的歌,10.2
53845,朋友在 炫耀 他爸给他刚买的车,10.2
53846,幻想过 电台 何时才会放我的歌,10.2
53847,落井下 石的 总会有那么几个,10.2
53848,那么的烈 那么的掘 那么的那么的犟,10.2
53849,人家随随便便都起码 比你来的要强,10.2
53850,没钱就没尊严 这社会还谈什么屁梦想,10.2
53851,为什么那么不听话,10.2
53852,我说抱歉 从小性格就这样,10.2
53853,我恨那些阿谀奉承,10.2
53854,为了生计也 换了不少工作,10.2
53855,得罪过不少老板,10.2
53856,他们说我有想法 不愿随和,10.2
53857,至今依然记得,10.2
53858,当着所有人的面 数落我,10.2
53859,说我没资格 与他们坐同桌,10.2
53860,那怕碰一杯酒,10.2
53861,重度焦虑的三年,10.2
53862,厌恶自己对生活抱怨,10.2
53863,看清了曾以为的那些,10.2
53864,当作上帝对我的考验,10.2
53865,这世界不会因为任何人,10.2
53866,脚步停留 从而停止转动,10.2
53867,终于想通 愿为我停留的,10.2
53868,只剩那 还未实现的梦,10.2
