,lyrics,class
5644,我会理解生存但并不需要他们理解,5.2
5645,写下一个人的因果出发于落后起点,5.2
5701,坚持你所爱的,5.2
5702,哪怕他说你是怪人,5.2
5703,我必须要麻木那些累 才能擦掉你眼里快要掉出来的泪,5.2
5704,那个我眼中的你,5.2
5705,我必须要付出很多倍 这样我不拖累你把孤独默默搓碎,5.2
5706,所以我才握着笔,5.2
5707,我的背包比以前重点 因为你对我的期望,5.2
5949,没有任何人能打倒我,5.2
5950,我晓得世界很危险,5.2
5951,情况会不断的转变,5.2
5952,我晓得世界很危险,5.2
5953,在你的周围是狂风和闪电,5.2
5954,我从来没见过永恒,5.2
5955,所以才会享受短暂,5.2
5956,就算是有一天 无家可归 了,5.2
5957,我也不会一个人在家吃晚饭,5.2
6091,嘴上说的想要平淡,5.2
6092,可生活却让你看到太多的辛酸,5.2
6093,挡在你的面前 看不到顶高山,5.2
6094,现在就等着你翻越 进入另一个世界,5.2
6223,只是在我心里面还有留给自我的一份承诺,5.2
6224,告诉我要抬起头来无论怎样的结果你都要振作,5.2
6225,没有人会注意到我的存在就算时光静止,5.2
6226,也许那颗流星的闪耀只属于自己直到生命停止,5.2
6227,谁都走过坎坷的路也有过了难以解答的困惑,5.2
6228,一颗不服输的心在燃烧尽管表面表现得沉默,5.2
6229,我们消失在人海 都有着被遗忘的身份,5.2
6230,每天重复着同样的故事为了活着那就叫做生存,5.2
6231,当你向挫折认输低下了头心也会就此逐渐地沉沦,5.2
6232,内心当初那响亮的声音也开始因此而深沉,5.2
6233,我们总是经不住考验所以需要被励志,5.2
6234,也常常不明白命运带给我们磨难要表达的意思,5.2
6235,向往安逸的人们总怀念着过去渴望能够重返昔日,5.2
6236,时间是一条永不回头的河流不断地向着未来疾驰,5.2
6237,生活的变数就仿佛那天空中那变化无常的气候,5.2
6238,也许痛苦它才将会成为我继续这么活下去的理由,5.2
6239,在那些无助的日子里依靠着信仰活着虔诚地祈求,5.2
6240,直到坚信着彩虹一定会出现在这场暴风雨后,5.2
6241,我们都曾是那样天真的孩子 一张张绘着蓝图的白纸,5.2
6242,成长的烦恼和面临的麻烦有着凶猛的来势,5.2
6243,不被承认的压抑和躁动的情绪造就了我对外界的排斥,5.2
6244,不必浪费时间留恋着过去因为结束也象征着开始,5.2
6245,当我拥有独自的空间忍不住各种幻想陷入了恐惧,5.2
6246,原来那难以克制肆意蔓延的思维才是自杀的凶器,5.2
6247,忍受着没人理解的折磨 和人产生了无形的隔膜,5.2
6248,寂寞它侵袭着我 就像海啸一般淹没了最初的我,5.2
6828,青烟环绕我文字间 早就超越你层次 yeah,5.2
6829,让我一直超越 超越过终点,5.2
6830,成败 得失 都要冒风险,5.2
6831,大风大浪 也从不紧张,5.2
6832,想要扶摇直上 给自己充电,5.2
6833,人和人才能产生影响,5.2
6834,任何人都有机会领奖,5.2
6835,书本里所蕴藏的营养,5.2
6836,让你不停 想要搞出一番名堂,5.2
7103,偶像的光环还是 行业的皇冠,5.2
7104,站在机场等待 无尽的航班,5.2
7105,是背后的叹气换来台前的狂欢,5.2
7106,有跟着唱的就有不理解的旁观,5.2
7107,不断的切换从网络到场馆,5.2
7108,从白天到黑夜从凌晨到傍晚,5.2
7109,现在又是几个战队,5.2
7110,难不难过 后不后悔,5.2
7111,没别的意思根本不想斗嘴,5.2
7112,之前带我父母看了我演唱会,5.2
7113,想起巡演跑断了腿,5.2
7114,基本没赚每站都赔,5.2
7115,但我相信最闪亮的烟火绽放,5.2
7116,需要我们费点口水,5.2
7117,失败就在来过,5.2
7118,sorry会经常说,5.2
7119,废话都快带过,5.2
7120,困境都快摆脱,5.2
7121,你不必再自责,5.2
7122,成功的Passport,5.2
7123,不开心 我选择不听 谁我都不信,5.2
7124,一辈子都握着麦克风可能这是我的命,5.2
7125,就算最后一个人去paradise,5.2
7126,可能自私某天也会精彩,5.2
7367,靠我自己能力把深圳变成Home Town,5.2
7368,所以写下我的歌请你循环播放,5.2
7369,遇到多少失败我都会卷土重来,5.2
7370,除了成功的欲望之外不分甜苦红白,5.2
7371,Beat就是土壤把我天赋种栽,5.2
7372,闭着眼睛向前冲 把所有眷顾松开,5.2
7373,它就像一个灰色game,5.2
7374,生活就像黑道帮派,5.2
7375,所以拼尽力气和我兄弟们都一起,5.2
7376,让人想起二战士兵怎么冲向诺曼底的,5.2
7377,包容我的脾气 只要我能对你积极,5.2
7378,但是抱歉宝贝i ain’t got no time for罗曼蒂克,5.2
7379,想要抓住每个飘过来的机会,5.2
7380,比起钱 想要得到高的地位,5.2
7381,整天泡在录音棚里不知疲惫,5.2
7382,为了不让我妈再次闻到破房子的气味,5.2
7383,说唱就像春梦里的Devil送来大礼包,5.2
7384,我是卑微穷孩子 哎 look at me now kid,5.2
7385,它就像一个灰色game,5.2
7386,i don’t care care care 不要紧,5.2
7387,只要还没能要命 没关系be alright,5.2
7388,始终相信上天有眼相信因果报应,5.2
7389,向新的目标靠近 没关系be alright,5.2
7390,早就听不进任何道理,5.2
7391,只信自己的脑筋 没关系be alright,5.2
7392,Nobody can replace me 没关系be alright,5.2
7393,习惯被夸赞的花 习惯了埋着头在走,5.2
7394,我父母可没教过我人生要怎么拼,5.2
7395,习惯了大胆的花 习惯了day and night在拍摄,5.2
7396,贫民窟的百万富翁现在镶着金,5.2
7397,钞票塞进口袋 不会忘帮过我的bro,5.2
7398,我的爸爸教我 “You can’t believe anything”,5.2
7399,他们目瞪口呆 是好是坏都抛身后,5.2
7400,我再次告诫自己 i don’t believe anything,5.2
7401,数不清的troubles everyday,5.2
7402,我也曾梦想压着money睡,5.2
7403,看好我又一次的celebrate,5.2
7404,同样是黑夜 但我的总是比较亮,5.2
7405,手段很卑劣 也不能让我换方向,5.2
7406,自己的类别 我肯定比你更清楚,5.2
7407,对生活猥亵 你还想怎么不幸苦,5.2
7408,所以道理都懂 谁也不在乎有没有用,5.2
7409,继续做我的梦 把自己变成美女的bong,5.2
7410,So give me a phone 经典时刻得拍照,5.2
7411,给我两分钟 我要把香槟都开掉,5.2
7412,我其实无所谓 麻烦再多i don’t care,5.2
7413,好计划不作废 i want to be real,5.2
7414,情况糟喝几杯 继续开心无所谓,5.2
7415,你应该学得会 just like me be free,5.2
7463,举杯独饮会心酸,5.2
7464,哥们就在我对面,5.2
7465,我哩头发啊还是剃都不得剃,5.2
7466,那些酒吧呀我也去都不得去,5.2
7467,我是个说唱歌手但很少喝酒,5.2
7468,当然会喝酒哩说唱歌手肯定很Dope,5.2
7469,看我从来不挂科,5.2
7470,他是我哩小白哥,5.2
7471,他说我哩东西多,5.2
7472,他说中文说唱开始需要一场冲击波,5.2
7473,勒场战役肯定有底,5.2
7474,口号统一吼起,5.2
7475,OG头OG,5.2
7476,我说走起斗要走起,5.2
7477,勒东西是我手笔,5.2
7478,都给我立正稍息,5.2
7479,你听到哩东西都是我放出去哩消息,5.2
7480,我把帽子正起带,5.2
7481,把衣服反起穿,5.2
7482,当然谢谢你哩爱,5.2
7483,比大海都还要宽,5.2
7484,我要跳出三界外,5.2
7485,在太空扬起帆,5.2
7486,啷个人都非常怪,5.2
7487,只有鬼才不会贪,5.2
7488,我把解放碑哩碑,5.2
7489,都被背到我哩背,5.2
7490,把嘉陵江哩水,5.2
7491,都装到我哩胃,5.2
7492,把重庆城哩雾,5.2
7493,都吸进我的肺,5.2
7494,说江小白哩酒,5.2
7495,啷个都喝不醉,5.2
7496,我把解放碑哩碑,5.2
7497,都被背到我哩背,5.2
7498,把嘉陵江哩水,5.2
7499,都装到我哩胃,5.2
7500,把重庆城哩雾,5.2
7501,都吸进我的肺,5.2
7502,说江小白哩酒,5.2
7503,啷个都喝不醉,5.2
7504,我很确定我具备了天赋,5.2
7505,从你看我眼神在悄悄改变,5.2
7506,从嫉妒慢慢变成羡慕的狐朋狗友,5.2
7507,对我说了句 bye bye,5.2
7508,一起睡到太阳晒屁股,5.2
7509,响起了闹钟后被我踩扁,5.2
7510,幸运光芒从阳台投进,5.2
7511,新的一天所具备的条件,5.2
7512,每天醒来希望你自觉地,5.2
7513,美国队长发来邮件,5.2
7514,邀请我们去神盾局里参观,5.2
7515,我比别的 rapper,5.2
7516,多了不止良心,5.2
8011,你可以认真听过我的歌词给我意见,5.2
8012,我所有做的一切都是梦想前的历练,5.2
8013,我没有太多积淀 我需要时间蜕变,5.2
8014,那逝去的 青春 拿什么 来祭奠,5.2
8015,我不需要 多帅的 球鞋SNAPBACK,5.2
8016,把更多的 心思 投入共鸣的音乐,5.2
8017,我知道 我努力 不一定会有结果,5.2
8018,但至少 我全力 我真心的追过,5.2
8019,我只想证明自己抓紧自己想做的,5.2
8020,我不想做个普通人做别人做不到的,5.2
8021,我爸妈就像音乐不停的 传我道理,5.2
8022,他告诉我做男人就得必须靠我自己,5.2
8023,我求求你们清醒 这时间不长抓紧,5.2
8024,其实梦想就在眼前看你敢不敢去握紧,5.2
8025,如果上天 给你平庸 难道你会甘心 ？,5.2
8026,这现实 就得争斗 我不管会有多痛,5.2
8027,功成名就哪个？像DIAMOND 一样闪烁,5.2
8028,他们只会注重结果但是看不到你坎坷,5.2
8029,他们不知道的更多 你过程付出的少多,5.2
8512,天津饭二十五岁,5.2
8513,25个春夏秋冬25道围墙我在其中,5.2
8514,25根蜡烛让我想哭25瓶啤酒把心里话掏空,5.2
8515,25个年头25种感受,5.2
8516,25句诺言被风无情的吹走,5.2
8517,25首说唱25次倾诉,5.2
8518,25个小时诉说我内心的疼痛,5.2
8519,25道伤口25次出走,5.2
8520,25个不眠之夜寻找温暖双手,5.2
8521,25条街找不到属于我的角落,5.2
8522,25太老了还是25太小了,5.2
8523,25岁想到这些是晚了还是早了,5.2
8524,25次坐上朋友们散伙的餐桌,5.2
8525,25场悲剧演了25次主角,5.2
8526,面对25座高层让我感到自己渺小,5.2
8527,25次分别已经习惯了悲伤,5.2
8528,25块钱离发薪还有25天,5.2
8529,25次几乎捡起地上熄灭的香烟,5.2
8530,25个生日25句祝福,5.2
8531,许愿从没实现我都多余吹这蜡烛,5.2
8532,25次转变25次过渡,5.2
8533,25块钱的东西对我来说挺贵,5.2
8534,你们做好25次都猜错的准备,5.2
8535,25个月在外面没有见过家人,5.2
8536,25次回家没有人来给我开门,5.2
8537,外面25度我的心里却在结冰,5.2
8538,再走25步离开剧场不再当明星,5.2
8539,你系憎我 你要憎我 有几多人憎我,5.2
8540,当越多人识货 越多人攻击我,5.2
8866,是我宁愿在这肮脏的世界选择做个好人,5.2
8867,我也是肉做的 心也会疼 只是,5.2
8868,我选择逃出这世界的方式是关上房门,5.2
8869,人越老 胆越小 以前那么爱闹事的我 现在也怕上火,5.2
8870,左手骨折是因为年轻飞来横祸都不知道躲,5.2
8871,我不想放慢脚步 因为想要最甜的苹果,5.2
8872,哒哒哒哒哒哒哒啦,5.2
8873,哒哒哒哒哒哒哒啦,5.2
8874,哒哒哒哒哒哒哒啦哒啦哒哒,5.2
8875,那么 我先 不等了 year~year~,5.2
8876,跟我不熟的人都说我做人有两面,5.2
8877,OK我正面回答,5.2
8878,我只是不想被这复杂的社会改变,5.2
8879,不想被毁灭,5.2
8880,妈妈说酒伤身体还是跟朋友喝着,5.2
8881,爸爸说少抽烟 朋友点的开的烟我还是抽了,5.2
8882,软弱的拳头还是为朋友出了,5.2
8883,到底交情跟友情中间相差着什么,5.2
8884,我不想依赖 也不想被依赖,5.2
8885,慢慢我不在期待 心中缺的那一块,5.2
8886,如果真情还在 为什么真和情还要攀比和比赛,5.2
8887,drop the beat 全世界都在放屁,5.2
8888,都在演戏 生活没办法只能用尽全力,5.2
8889,直到呼出的最后一口气,5.2
8890,梦想如果是飞上天空那我宁愿踏实的踩着大地,5.2
8891,虚伪的同情我不在需要 也不再依靠,5.2
8892,哪怕身边不在喧闹,5.2
8893,我不想被自己绕 我想回主轨道,5.2
8894,不要再对我取笑 今天出门忘吃药 啊~,5.2
8895,请你不要跟我计较,5.2
8896,如果可以请你给我一个拥抱,5.2
8897,穿过吵杂的街道 一个适当的拥抱,5.2
8898,别让我哭着面对你的微笑,5.2
8899,如果没有了调料 到底还有多少的是你不知道,5.2
8900,那么 我先 不等了 year~year~,5.2
8901,我站在1227灯火阑珊的成都,5.2
8902,放空的心情安静下来会有些许感触,5.2
8903,多整理一些感悟放慢追逐的脚步,5.2
8904,或许早就该停在原地调整自己角度,5.2
8905,我想忘记那些年积累的阅历经验,5.2
8906,重来一遍见到的不会是老板臭脸,5.2
8907,看一眼沿途的风景哪怕路途遥远,5.2
8908,只要为了完美景色管它危不危险,5.2
8909,我选择安静的唱你选择安静的听,5.2
8910,我重新开始生活因为过去太不小心,5.2
8911,过去的列车是被人安排好的路径,5.2
8912,未来的生活需要一步按上一个脚印,5.2
8913,深夜的呼喊表达自己给自己回应,5.2
8914,太多人选择打撸而我选择游玩小心,5.2
8915,当会有那么一天自己不再年轻,5.2
8916,这首成都情歌到底还有谁会在听,5.2
8917,只想写首歌唱十年后他是否变样,5.2
8918,有很多的城市我曾到过,5.2
8919,每一个都会有快乐欢笑和难过,5.2
8920,我们相遇成都故事汇成一本书,5.2
8921,在不同的地界段有相同的感触,5.2
8922,这是唐嘉i from RedCrew,5.2
8923,对所有帮助我的人向他们salute,5.2
8924,即使路还很长却还是在坚持,5.2
8925,至少我会拿到那把青睐已久的钥匙,5.2
8926,写首成都情歌也请你附和,5.2
8927,呼吸同样的空气感受同样温热,5.2
8928,在某条街道也许留下走过的足迹,5.2
8929,虽只待了几天却是永不忘的记忆,5.2
8930,在每个人的心里都会有一条桥,5.2
8931,越过每个障碍就能看到拂晓,5.2
8932,当会有那么一天自己不再年轻,5.2
8933,这首成都情歌还会有谁会在听,5.2
8934,去不同城市旅行观赏每个地方风景,5.2
8935,听这是RedCrew 在成都留下的声音,5.2
8936,总太感性处理不好琐碎的感情,5.2
8937,一段旅行每段回忆讲诉每种曾经,5.2
8938,带着干净的心感受这儿的风俗习惯,5.2
8939,对好的事物向往那是每个人的期盼,5.2
8940,漫无目的走过好多冤枉路,5.2
8982,褪色的墙壁还有木制的房梁,5.2
8983,老旧家具怀抱中我不停的成长,5.2
8984,现在已经拥有了结实的臂膀,5.2
8985,感谢我和发小曾经战斗过的球场,5.2
8986,生锈的篮筐以及残缺的拦网,5.2
8987,水泥地上奔跑一起笑对着夕阳,5.2
8988,这份友谊他一直在我的身旁,5.2
8989,感谢我曾呆过的每一间教室,5.2
8990,黑板和粉笔一周一次的值日,5.2
8991,同样的讲台学着不一样的知识,5.2
8992,虽然已经离开回忆从此开始,5.2
8993,My flow flame 狂到超炸,5.2
8994,烫到 Pussy 们 都发高烧,5.2
8995,席卷全世界 You remember me,5.2
8996,我的心都是黑的 钞票都是黑的,5.2
8997,911 闪着红灯后面追着,5.2
8998,Yes Im Gone Make it 我反复告戒自己,5.2
8999,和你一样经历眼泪痛苦和刺激,5.2
9000,没有辉煌的事迹只有褪黄的日记,5.2
9001,没有生硬的实力只有生命的知己,5.2
9002,不完整的人生被刻上完整的伤疤,5.2
9003,完整的人们玩着不完整的章法,5.2
9004,声音依然在回放,5.2
9005,灵魂依然在回荡,5.2
9006,不屈的生命像跳跃的灯芯,5.2
9007,未知的命运里留下不同的身影,5.2
9008,看到你盼到低缺失落的神情,5.2
9009,Please Keep Moving On 对谎言做澄清,5.2
9010,你可以做个Heter唱着不同的脏话,5.2
9011,也可以做个Loser活在不同的裆下,5.2
9012,When You Really Luv It 就看到成功的框架,5.2
9013,擦亮你的双眼不如擦亮你的剑,5.2
9014,光靠双眼如何看清灰色的界限,5.2
9015,瞳孔开始渐变拿伤口用来借鉴,5.2
9016,如果你分不清欲望和幸福,5.2
9017,带走真正渴望留下遗憾在庆祝,5.2
9018,放弃希望放弃战斗是慢性的病毒,5.2
9019,打破囚笼打破环境对思想的禁锢,5.2
9020,就让我进入这个沉闷的世界,5.2
9021,撬开沉默的事件 唤醒沉睡的实现,5.2
9022,为了公正的评判真挚的情感 Man I Might Kill,5.2
9023,找到公正的名单真挚的灵感 Man I Might Chill,5.2
9024,哈哈 You Know The Right Deal,5.2
9025,我从黑暗之中抬头 为梦想和自由,5.2
9026,和我的挚友 TUFF_BLUNT AND SIO,5.2
9027,听说强者在自救 在最痛苦的时候,5.2
9028,有谁能给他奇迹 除了他自己,5.2
9029,当他们觉得怪异 当他们怀疑你 拿小丑比拟你,5.2
9030,当他们以为尊严这种东西也能世袭,5.2
9031,当他们以为海报上面一定不是你,5.2
9032,我看着他们得病 因为太久没革命,5.2
9033,他们害怕过的平凡活的够贱够和平,5.2
9034,也带给我了灵感写本现实版格林,5.2
9035,为爱我的人们致敬 感谢自信,5.2
9036,我感觉到镇定 硬得像是合金,5.2
9037,我坦言的身心最真实的经历,5.2
9038,不断蔓延的声音 为了获得胜利,5.2
9039,不能退回的曾经 那就摧毁掉,5.2
9040,重新建立新的钢铁丛林代表壮志和雄心,5.2
9041,良苦的用心 用的不是重金,5.2
9042,是用的齐心协力 直到精疲力尽,5.2
9043,哪怕我留下血迹 不怕被人贬低,5.2
9044,有股信念在我的心中 我知道并不轻松,5.2
9045,但为了星空 带来未来和清风,5.2
9046,走啊走的23岁又过了一半,5.2
9047,选择高风险股票还是投保人寿,5.2
9048,购买二手彩电还是继续忍受,5.2
9049,写了太多歌词因为活着本身就是讽刺,5.2
9050,我真的不想懂事！就当个坏小孩,5.2
9051,所以谢谢我的Homies这些年有太多关爱,5.2
9052,我想和你们摊牌又有新的烦恼在这,5.2
9053,你说非诚勿扰所以我不想问你,5.2
9054,我落地时站在你的面前会打破你！,5.2
9055,走啊走的21岁又过了一半,5.2
9056,现在我有了MONEY依然无法停止努力,5.2
9057,我收藏的是兄弟的梦想不是Louis Gucci,5.2
9058,你要叫我BOSS可我还是每天打的,5.2
9059,感谢身边那些真诚所以我要报答,5.2
9060,信念的脚步就像上帝的礼物,5.2
9061,当生活中的残酷带着疲惫向我袭来,5.2
9062,走啊走我21岁又过了一半,5.2
9063,又长大了一岁我没有生日蜡烛,5.2
9064,还是几位爱做梦的老友一个新的TATTOO,5.2
9065,我不想像他们每天原地踏步,5.2
9066,我大步踩着倒下的上位,5.2
9067,GHETTO MC不想把这个BEAT浪费,5.2
9068,所以写了一首歌给那些HATER干杯,5.2
9069,如果你们也是HIP-HOP那我真想单飞,5.2
9070,我宁愿写歌给真正奋斗的人,5.2
9071,为生活打拚的工人和备考的学生,5.2
9072,因为脚踩着前辈血染的土地,5.2
9073,走啊走的我这条命都过了一半,5.2
9074,依然无法排除脑海中的压抑,5.2
9075,开始怀疑 写歌词的也许不是自己,5.2
9076,在夜里看不太清 这街灯太刺眼,5.2
9077,计程车的司机 他又会带我去哪,5.2
9078,一天熟悉的路 是通往冰冷的家,5.2
9079,在这个国度 艺术妄想得到尊重,5.2
9080,可这路走到终点 也只能看到门缝,5.2
9081,无数的人 他们都在不停奋斗,5.2
9082,我也看到无数的人 他们摇摆在这路口,5.2
9083,是为了一个信念在争斗,5.2
9084,隐藏自己的痛 他不愿说出理由,5.2
9085,那些街头的艺人是否从来不会乞求,5.2
9086,一把吉他陪伴一生 可是歌声依旧,5.2
9087,无法接受 这日子太过困惑,5.2
9088,当我开始提问 才发现刚刚开始生活,5.2
9089,已经过去一年 回忆起来当时,5.2
9090,我想象中的今天 我解不开这心结,5.2
9091,我背下人际守则 在纠结之中度日,5.2
9092,我的团队在长沙城说着从没发生的故事,5.2
9093,当信念高于生死 于是也有了争执,5.2
9094,如果你忘了本质 那么哪里还有真实,5.2
9095,看看我们被人说成商业化的音乐,5.2
9096,一边吐出歌词 也一边吞下污蔑,5.2
9097,你说这不是hiphop很荣幸被你误解,5.2
9098,你不会在乎这些rapper付出多少,5.2
9099,和你一样 我放下麦克风也开始无聊,5.2
9100,我开始精神分裂 开始患上妄想症,5.2
9101,开始死去 又重新开始问题人生,5.2
9102,看看我的世界已经变成一片废墟,5.2
9103,我是否也要准备有一天会被人抹去,5.2
9104,被毁去了之后 人们才会回头关注,5.2
9105,我告诉自己 得习惯接受这种残酷,5.2
9106,于是我边走边看 这人群川流熙攘,5.2
9107,下一次这子弹会射在谁的肩膀,5.2
9108,我猜想 只希望 这荣耀别再天堂,5.2
9109,当你喜欢这些 当你不在悲伤,5.2
9110,是否曾经你也有颗心脏懂悲怆,5.2
9111,那本日记 上面写满我的罪状,5.2
9112,这让我窒息 我想要提前退场,5.2
9113,谢谢我的队长 他带我进入这场游戏,5.2
9114,可现在我得离开 我想要离开这里,5.2
9115,我总是直观的看待问题用客观的角度,5.2
9116,仔细衡量他的成败得失 弊端与好处,5.2
9117,当我逐个翻阅你们在微博的评论,5.2
9118,没错 我就在表扬声中保持着勤奋 yeah,5.2
9119,像小胖说这没上下属 只有上下铺,5.2
9120,如果有HIPPOP学校 请叫我尖子,5.2
9121,优等生追赶的同时看我把玩着烟纸 UH,5.2
9122,说着奋斗的那些话 说着鼓励的那些话,5.2
9123,捂着脸 揉着脸 哭着脸不要脸给爸妈打电话,5.2
9124,成功和失败看你有没有惰性,5.2
9125,是时候看得更远尽管你总带着墨镜 UH,5.2
9126,进程到这一篇章 我一路自己剪辑,5.2
9127,总有人不停下笔 但从没做到点题,5.2
9128,他们只是用做音乐的虚荣告别了单身,5.2
9129,像一场赌博我投出最后的三分,5.2
9130,是谁给你底气 谁带领你起义,5.2
9131,在未知的土地 留下你的笔迹,5.2
9132,等革命的鸡毛信传到我手中,5.2
9133,坐上soul train你还在歌词探我的口风,5.2
9134,看 有人欣赏着丝袜的同时抢购着烧烤,5.2
9135,有人一年一度被迫享受着高考,5.2
9136,不管怎样能力永远不写在存折上,5.2
9137,把你的帽檐压低,5.2
9138,我就是一整天不愿停,5.2
9139,直到街头的孩子和牌子拿到该拿到的现金,5.2
9140,直到低分贝的鼓点,5.2
9141,在每条大街串联,5.2
9142,到深夜的五点,5.2
9143,那节奏还在蔓延,5.2
9144,做事从来不会说累,5.2
9145,就因为MC都没钱搓背,5.2
9146,暴雨都坚持收费,5.2
9147,明白的人都会,5.2
9148,听这首点着头,5.2
9149,坐上这辆soul trian,5.2
9150,保持真功夫不论新旧的交替,5.2
9151,看着麻木的人群每天吸够了沼气,5.2
9152,向年轻一代默哀我们正经受着抛弃,5.2
9153,用歌词拼凑成城墙所以每句你别听漏了,5.2
9154,听够了他们说 你生活 到底要 怎么做,5.2
9155,苟且偷生存活 不管鬼怪神佛,5.2
9156,我学不会弯腰,5.2
9157,站在我的街区像鞋底粘胶,5.2
9158,把你的帽檐压低,5.2
9159,裤裆拉低,5.2
9160,把你的帽檐压低,5.2
9161,裤裆拉低,5.2
9162,我的欲望在燃烧 在无止境的燃烧,5.2
9163,你难道还觉得饶舌这只是玩笑,5.2
9164,现在下定论太早 我需要新的外号,5.2
9165,是我们发的话太燥,5.2
9166,像海盗 会踩到 老鼠夹不会被逮到,5.2
9167,这奶酪 我吃定了 冰箱里还有我还要,5.2
9168,你排号 我插队 我管你黑道或白道,5.2
9169,他喝了一点敌敌畏,5.2
9170,难怪我always记得good old days,5.2
9171,那时候还很纯粹 还没有狗腿子,5.2
9172,直到为了生活他们开始争夺,5.2
9173,除了吵架 炒作 你看 他们还剩下什么,5.2
