,lyrics,class
4958,抓住每次机会就趁现在画龙点睛,4.1
4959,丹镇北京出品,4.1
4960,Homie haters 好久不见,4.1
4961,我不在的时间里我的部队也从未停止侵略,4.1
4962,sucker Mcs太面了,4.1
4963,street hustler接着骗吧,4.1
4964,Krayzie Actor 将拿回本该属于我的一切,4.1
5708,因为你的出现让我开始做自己,4.1
5709,能把爱好开始变成收入,4.1
5710,坚持这个词来用在我的身上我想我应该对的起,4.1
5711,场子比以前热点 幸好付出没有作废,4.1
5712,立场比以前坚定 随着更多耳朵go away,4.1
5713,谢谢0731没让家人再帮我弯腰,4.1
5714,跟多数同行一样愿望不让妈妈受累,4.1
5715,一个人上台把汗流畅快,4.1
5716,告诉他长沙南来了个狠的角色今晚,4.1
5717,要让场子bouce back,4.1
5718,妈妈你如果听到我消息会不会为此喜出望外,4.1
5719,我初心从未有过动摇所以不必要倒带,4.1
5720,是我的付出从来不留余力,4.1
5721,才有被发现的于意,4.1
5722,当我替补换上首发 是否真的毫无疑义？,4.1
5723,但我必须接着走 虽然挺多没看得透,4.1
5724,我必须接着走 这条路接着斗,4.1
5725,我必须要麻木那些累 才能擦掉你眼里快要掉出来的泪,4.1
5726,那个我眼中的你,4.1
5727,我必须要付出很多倍 这样我不拖累你把孤独默默搓碎,4.1
5728,所以握着笔,4.1
5729,我的背包比以前重点 因为你对我的期望,4.1
5730,因为你的出现让我开始做自己,4.1
5731,能把爱好开始变成收入,4.1
5732,坚持这个词来用在我的身上我想我应该对的起,4.1
5975,没有任何人能打倒我,4.1
5976,我是野人归宿在山林,4.1
5977,危险的洞穴是我的餐厅,4.1
5978,与老虎四目相对依然淡定,4.1
5979,我看上的就一定会占领,4.1
5980,就像辛巴亮出獠牙捕食斑比,4.1
5981,不要惊讶 看我说话别发颤音,4.1
5982,劝你别  逼我为活下去卖命,4.1
5983,多亏你为我营造的环境,4.1
5984,这是战场 战场被灯光干冰围绕,4.1
5985,到了今天我终于明白奢望不来的是士兵们的回报,4.1
5986,我在微笑 但没人注意我的眼泪已经流到了嘴角,4.1
5987,就算如此我还是固执的秀出我不经意间上挑的眉毛,4.1
5988,在你的房间房间 好戏你看我上演上演,4.1
5989,看子弹飞出来从我的口腔 肺部就是兵工厂,4.1
5990,你的伎俩真的无关痛痒  jidenna说过chief don run,4.1
5991,呼呼 迈着步子走着我的路 仍然如此坚持我的酷,4.1
5992,我的real talk促使了旁边的rapper甘愿为我走向后台帮我拉开我的幕,4.1
5993,但我对你摆了摆我的手,4.1
5994,我有天赋太大,4.1
5995,除了天父谁都无法让我低下我的头,4.1
5996,amen amen 我努力敲门因为上帝他住在我的对面,4.1
6106,有人问 做这么小众的音乐你有没有后悔,4.1
6107,我说 自从我踏上这条路从没想过后退,4.1
6108,从来不皱眉 有多少困难 都还能挺住,4.1
6109,屏住呼吸 冲刺到终点好像所有的事情都领悟,4.1
6110,在这一路 我不会迷路就算有人说我执迷不悟,4.1
6111,清醒的大脑提醒我 我现在还没糊涂,4.1
6112,还没有失去理智,4.1
6113,把HipHop当做信仰 站在天空下面起誓,4.1
6175,就算我裤子垮着样子有点痞,4.1
6176,就算他们全都信你的流言蜚语,4.1
6177,就算他们认定你会倒下永远爬不起,4.1
6178,继续走吧千里长征才走八百米,4.1
6179,就算他们开始和谐了不再抗争,4.1
6180,就算他们开始赚钱讲起了相声,4.1
6181,就算上帝停止了premire 的唱针,4.1
6182,拿起麦这就是hiphop最形象的象征,4.1
6183,就算这些付出都没有回报钱,4.1
6184,就算父母依然担心你太过于冒险,4.1
7646,满天的凶光在为谁在闪动,4.1
7647,逃离这死亡胡同,4.1
7648,漫天的星光在为谁不停闪动,4.1
7649,今夜你与众不同,4.1
7650,今夜你是我的唯一,4.1
7651,拉斯维加斯的飞机,4.1
7652,空洞的灵魂在坠机,4.1
7653,要我怎么逃 欲望的火在烧,4.1
7654,你我枷锁铐牢 陷入深深的沼泽,4.1
7655,没办法只抱着没办法只要你,4.1
7656,那未来谁知道呢,4.1
7657,凶光闪烁辗转反侧在四下无人时忏悔,4.1
7658,黑暗反射 一笔带过,4.1
7659,残酷视野中范围,4.1
7660,看不清周围的路,4.1
7661,荒芜平原布满植物,4.1
7662,人生中多少失误我闭眼不看,4.1
7663,停滞的手表 太多的遗憾,4.1
7664,三万英尺继续往上飘,4.1
7665,冲上的云霄 一刻的春宵她眼神如此轻挑,4.1
7666,于事无补继续下坠世事无常赌注加倍,4.1
7667,周而复始潮水倒退我知道你我早已被包围,4.1
7668,黑暗的灯塔中挣扎着代价是灰飞烟灭,4.1
7669,欲望在蒸发着惩罚我 恐惧如暴雨倾泻,4.1
7670,殊途同归死亡无所畏,4.1
7671,你我融化 染血的被,4.1
7672,背负的罪 一碰就碎 大势已去 死矣何悲,4.1
7673,漫天的凶光闪烁 满天的星光陨落,4.1
7674,恐惧中生死交错 空虚中万物凋落,4.1
7675,漫天的凶光闪烁 满天的星光陨落,4.1
7676,我 我 待我不停的坠落,4.1
7677,天空中的灵车 穿过冥界的河,4.1
7678,死寂中万籁 穿过那片地带,4.1
7679,审判的火焰 不停灼烧着我,4.1
7680,保佑我万代 供奉我的骨骸,4.1
7681,被点燃的烟火 照亮了星河,4.1
7682,生死乃胜败 真相被谁掩盖,4.1
7683,在黎明到之前 你说你还爱我,4.1
7684,在因果之外 等待你的到来,4.1
7685,迷失我的方位就在被掩埋的庞贝,4.1
7686,凶光不停闪烁在那沸腾着的湖水,4.1
7687,那些干枯花蕾 变成枉死厉鬼,4.1
7688,泯灭的良知还在不停继续忏悔,4.1
7689,钢铁翅膀渗出血红色痛苦的花,4.1
7690,十指相扣念念不忘在身边的她,4.1
7691,所有的亏欠都埋在了地下,4.1
7692,血与泪的惩罚谁又付出代价,4.1
7693,他眼神的凶光 满天空的星光,4.1
7694,再次照亮我和你 就在这漫无边的荒茫,4.1
7695,那诀别的方向 你我注定死在一起,4.1
7696,殊途同归 世人皆会背负的罪,4.1
7697,染红了那不停堕落的高脚杯,4.1
7698,一碰就碎 不停下坠 生无可畏 死矣何悲,4.1
7699,天空中的灵车 穿过冥界的河,4.1
7700,死寂中万籁 穿过那片地带,4.1
7701,审判的火焰 不停灼烧着我,4.1
7702,保佑我万代 供奉我的骨骸,4.1
7703,被点燃的烟火 照亮了星河,4.1
7704,生死乃胜败 真相被谁掩盖,4.1
7705,在黎明到之前 你说你还爱我,4.1
7706,在因果之外 等待你的到来,4.1
7707,死寂中万籁 穿过那片地带,4.1
7708,我保佑我万代 供奉我的骨骸,4.1
7709,生死乃胜败 真相被谁掩盖,4.1
7710,在因果之外 等待真理到来,4.1
7711,别来掺和这是非 不管你是谁,4.1
7712,这场游戏错与对 闭上你的嘴,4.1
7713,不向任何人谄媚 出事自己背,4.1
7714,有时候需要一点镇定剂,4.1
7715,才能保持更稳的生命力,4.1
7716,在这纷繁混乱不堪的人群里酝酿自己的存在欲,4.1
7717,只给自己制造困难,4.1
7718,降低那些不好玩的胜算,4.1
7719,只有踏过千难万险还有千山万水才能把最贵的自我生产,4.1
10732,走自己的路找到那独一无二的景色,4.1
10733,前面等待我解决的问题还有很多,4.1
10734,自己给自己找的麻烦一个接一个,4.1
10735,也许这是我想要的 只是也许,4.1
10736,但我肯定这是我的生活不是你的,4.1
10737,跟任何人都无关所以别再啰嗦,4.1
10738,你不用相信 我也懒得再去多说,4.1
10739,小马哥如果我能回头重新开始准备,4.1
10740,擦干妈妈流下的每一滴眼泪,4.1
10741,不会再去浪费每一个机会,4.1
10742,人生中的痛苦我再一次面对,4.1
10743,如果我能回头找我先走的朋友,4.1
10744,包括我的父亲虽然我们不亲重新做人,4.1
10745,虽然那条路不近重新拿起麦克风下次抓得更紧,4.1
10746,如果我能回头尊重我的老师不会老在街头,4.1
10747,也许这次在教室不会每天出去惹事,4.1
10748,我们生活中的钥匙,4.1
10749,如果我能回头看不见前面,4.1
10750,如果看到以后就看清楚眼前,4.1
10751,没人想到头走的不是直线,4.1
10752,说白了我只想收回我失去的时间,4.1
10753,如果我能回头我不要回首,4.1
10754,换成我看我总会有内疚我伸手寻求个解救,4.1
10755,WILL HOUL 所有不在这儿的朋友,4.1
10756,如果我能回头我该有点追求,4.1
10757,早就知道该离开美洲,4.1
10758,灭我的对手谢我的配偶,4.1
10759,戒所有毒品烟还有酒,4.1
10760,如果我能回头我少点儿吹牛,4.1
10761,知道所有说的话都有个理由,4.1
10762,了解这个地球买很多股票电脑和汽油,4.1
10763,如果我能回头我更努力努力有骨气不输气,4.1
10764,要我熟悉这世界很直接回头看哥们儿,4.1
10765,如果我能回头第一次也留到最后,4.1
10766,爱只说一次今生对你已经足够,4.1
10767,忍受承受到最后不会松开双手,4.1
10768,所有眉头不再紧皱,4.1
10769,如果我能回头能把自己拯救在人生路口左右,4.1
10770,我身旁只有朋友左右没有恩仇不要把我等候,4.1
10771,远走怨愁不要承认这份沉重,4.1
10772,如果我能回头会把危险享受选择更强大对手,4.1
10773,胜利属于我知道如何拒绝,4.1
10774,如何超越如何珍惜现在并去拥有,4.1
10775,如果我能回头覆水能收不会再有无意义争斗,4.1
10776,诅咒不休远离如果寄托不在,4.1
10777,如果如果我能回头不想再想我能如何回头去走,4.1
10890,在发表新歌之前我都会想个问题,4.1
10891,这首歌到底会不会红会有多少人气,4.1
10892,我相信每一个Rapper 同样问过自己,4.1
10893,做歌是为了梦想还是满足虚荣心理,4.1
10894,又或者两样都有分不清哪个才是你,4.1
10895,你有坚定的理念还是满脑袋的质疑,4.1
10896,你知道下步该往前走还是站在原地,4.1
10897,想不通是在迟疑又也许已经放弃,4.1
10898,为什么叫嘉哥时总能感觉如此亲切,4.1
10899,当我不再玩说唱时有谁会记我音乐？,4.1
10900,有谁会记得我心血还有我的名字,4.1
10901,我的词会你心留一世或者只是一时？,4.1
10902,我只是一个凡人一生只活那么一次,4.1
10903,人活着最重要其他选择都是其次,4.1
10904,说真的我感谢hiphop 给予我的朋友,4.1
10905,这首歌不单写给我也写给我的“基友”,4.1
10906,总是一个人拿起笔然后写下旋律,4.1
10907,总是想自己的名字能够被人所提及,4.1
10908,没有什么原因能够阻止我走下去,4.1
10909,就算你跟我有些共鸣的回忆,4.1
10910,可当我对着MIC 唱出那一刻,4.1
10911,我只想问下你真的听的懂么,4.1
10912,总是一遍又一遍跟我说你听过,4.1
10913,可歌词里的故事你真的有看过么,4.1
10914,我只是两年不见就会被人念叨,4.1
10915,你的音乐早就过时也早就不流行,4.1
10916,我想问你爱的是我的音乐还是我的曾经,4.1
10917,切我只是一个饶舌歌手,4.1
10918,千万条路我只是选了一条路走,4.1
10919,不过还好总是有朋友会在我的左右,4.1
10920,谢谢你们这感觉你会感同身受,4.1
10921,当我不再饶舌为生活拼搏,4.1
10922,谁会把我音乐一直记着一直不停放着,4.1
10923,让我走着唱着想着过去唱过的那些歌,4.1
10924,有没有那么一首你们一直记得呢,4.1
10925,有过自大狂妄也时而惆怅,4.1
10926,有太多的人他们忘记理想,4.1
10927,捍卫每种立场选择站在中央,4.1
10928,很多事并不难忘痛了就会放,4.1
10929,哪种支持是你要的我不知道,4.1
10930,感同身受的音乐才是你的需要,4.1
10931,跟着流行走才能让观众们都说好,4.1
10932,趋势让你的初衷统统画上了句号,4.1
10933,这是饶舌歌手杯具并且还要续杯,4.1
10934,如果当你红了就要面对更多虚伪,4.1
10935,我不是他们说的偶像我只想做自己,4.1
10936,当我放下MIC 也要承受不同方面压力,4.1
10937,keep it real 我的兄弟会讲实话,4.1
10938,所以这首歌是那么平凡没有那么浮夸,4.1
10939,我说的又是谁呢你们听得懂吗,4.1
10940,如果想红不如唱山口山AV party,4.1
10941,我是个实在人所以追崇现实唱着蜗居,4.1
10942,总有一天这些全部都会成为过去,4.1
10943,那个时候还有多少歌词牢记在你心里,4.1
10944,这一路的战斗拼到头破血流,4.1
10945,刻在地板上痕迹是倒下站起,4.1
13270,忘记所有痛伤,4.1
13271,恍如昨日 走在荣耀之巅 像诗篇,4.1
13272,词藻华丽骄阳夏季在现实与梦之间,4.1
13273,盼终点 盛事重演 几度恐后争先,4.1
13274,看红眼 各自惊艳 顷刻沸反盈天,4.1
13275,浮光掠影般一如初装在稚气的脸庞,4.1
13276,浮想联翩的模样 谁来保驾护航,4.1
13277,大浪淘沙所剩寥寥无几,4.1
13278,彼岸遥遥无期 多少人悄悄哭泣,4.1
13279,累了言 离了送 挥了拳 一个痛,4.1
13280,但为了钱所动 想当初为了圆 一个梦,4.1
13281,总有人醉了再醒 总有人被退了再请,4.1
13282,总有包装不完的替代品废了再顶,4.1
13283,稀薄的空气在等待阳光的缝隙,4.1
13284,秋天过后不期而遇的漫长冬季,4.1
13285,太多同声同气却总在蒙蔽,4.1
13286,重启一切谈何容易 Sometimes I really feel lonely,4.1
13287,谁允许自导自演 谁无奈自嘲自怜,4.1
13288,谁在乎自褒自贬 谁真心自豪自谦,4.1
13289,利欲肆虐人如皮囊思贤若渴被逐出字典,4.1
13290,多少人摔倒得那么刺眼,4.1
13291,学会生存必备 嗅到现实的气味和机会,4.1
13292,不理会谁敌对 太多的避讳只是自以为,4.1
13293,不去击退就被击溃 当我忘却疲惫,4.1
13294,当我再次起身将它们各个击碎,4.1
13493,拿起麦克风 im hustle till i die,4.1
13494,习惯多少的岁月都在孤军奋战,4.1
13495,忘记自己在舞台上流过多少汗,4.1
13496,一开始一张嘴根本没人再看 没人赞,4.1
13497,没人能够诉说 留给上帝评判有谁陪伴,4.1
13498,人在成长 为了生活我要工作跑夜店,4.1
13499,所有赚的钱都来买Beat 投资无底洞事业,4.1
13500,在实验 在实验 一遍一遍为了这歌更多人听见,4.1
13501,不讨人厌 在经过多少人的不削,4.1
13502,因为年龄还小 分不清什么朋友重不重要,4.1
13503,都说还太早 但我身体除了酒还有什么知道,4.1
13504,所以只信自己 哪怕回报没有报,4.1
13505,每当失败都给自己找光所有理由,4.1
13506,铭记宋岳庭习惯冷漠活在无情的现实里头,4.1
13507,这条路走下来真的没有成功失败,4.1
13508,让我变得成熟稳重大风大浪早已习惯,4.1
13572,我告诉自己只考虑两件事你做或不做,4.1
13573,还在没日夜的拼命 只想 赚 赚 赚,4.1
13574,摸着兜里的钱 我还在 算 算 算,4.1
13575,看着她白发摇曳 脑子 乱 乱 乱,4.1
13576,还是走的很慢 看指针 转 转 转 hold on,4.1
13577,困难会让我强壮,4.1
13578,永远别指望我停下来机会抓住不放,4.1
13579,我曾经试过放弃 后来开始选择反悔,4.1
13580,觉的对不起饿肚子后我灌的每口凉水,4.1
13581,衣食无忧的你 嘲笑我过的比你惨吧,4.1
13582,再换句话说让你走我这条路你敢吗,4.1
13583,如果人生比作电影这戏渐渐映入眼帘,4.1
13584,很显然我角色不仅是导演也是演员,4.1
13585,发过的誓都还记得不可能轻易食言,4.1
14270,生命是自由搏击,4.1
14271,几次跌倒就几次爬起,4.1
14272,这是一场 party,4.1
14273,这是一场革命,4.1
14274,现在明白运气是什么定义,4.1
14275,现在当机会遇到所有准备,4.1
14276,见证全世界都变了现在,4.1
14277,我的梦不是未来就是现在 就是现在,4.1
14278,我的梦不是未来就是现在 就是现在,4.1
14279,我已数不清有多少的眼泪,4.1
14280,我也数不清有几次的跌倒,4.1
14281,每次的失败和每次的打击,4.1
14282,以前以为都是自己不够好,4.1
14319,当最懦弱的人握紧刀把变得有意志,4.1
14320,当所有人的生活不在日复一日,4.1
14321,当舞台上唱歌的人不再是个戏子,4.1
14322,世上没有如果那只不过是卑微的梦,4.1
14323,我了解那种希望破碎化作飞灰的痛,4.1
14324,我了解压在你身上的担子是那么的重,4.1
14325,但别放弃啊我可以一直做你唯一的听众,4.1
14326,我知道没有如果但咱们还有未来,4.1
14327,用双手打拼的当然好过韩剧里的对白,4.1
14328,你心里装的是天下不止是香奈儿的柜台,4.1
14329,平凡梦也能卖出天价就算世界变得黑白,4.1
14330,上帝为你开了一扇门当然也会关窗,4.1
14331,来这世上走一遭可不是只为了观光,4.1
14332,别人庸碌匆忙的一生你可不想过,4.1
14333,你的世界海阔天空要比他们更广阔,4.1
14334,以前以为都是自己不够好,4.1
14335,但忽然这一刻,4.1
14336,这不是巧合,4.1
14337,杀不了我的都是学习 现在终于明白,4.1
14338,终于就是现在,4.1
14339,历史就这样重复到了引爆点程度,4.1
14340,学者们都在关注导演们都在rolling底片,4.1
14341,来跟着我的脚步一起克服地心引力,4.1
14342,不要怀疑那个是我飘在天空的星星,4.1
14343,我的梦不是未来,4.1
14344,就是现在,4.1
14345,关上房间的门 又只剩我一个人,4.1
14346,如果真的有神 可否帮我开扇门就别再关窗,4.1
14347,我不爱咬文嚼字也不怎么端庄,4.1
14348,或许我是个烂人也想闻那芬芳,4.1
14349,故事绽放像玫瑰 写下被我记录在笔尖,4.1
14350,在西湖畔起飞 像被白娘子爱上的许仙,4.1
14351,我会飞的更高总有天会和那太阳比肩,4.1
14352,总有人说我太狂 像猎豹盯着豺狼,4.1
14353,总有几千张嘴盯我指尖的鬼,4.1
14354,要学会将心 比心当你终于相信 已经,4.1
14355,晚了梦开始支离破碎 你说要和现实作对,4.1
14356,不是虚荣心在作祟,4.1
14357,我能坚持放心吧不分错对,4.1
14358,如果有如果 小红帽能接近那炉火,4.1
14359,点亮最后一根火柴的烛火不会熄灭,4.1
14360,我要捡起时间不在无所,4.1
14361,事事把所有的噩梦撕裂,4.1
14362,哪怕颠沛流离让我来颠覆这世界,4.1
14857,努力的你希望永远可以千年硕,4.1
14858,再艰难苦恨请你不要先停坐,4.1
14859,这条未来道路希望可以先行过,4.1
14860,因为你是最棒的天枰座,4.1
14861,Peace?and?love?天平爱的和平就像森林里的佛林,4.1
14872,困难不要忘记 但也不要放弃 社会就是没有灵魂,4.1
14873,天枰座的眼睛固执 是黑夜中的炼金术士,4.1
17641,没得到的其实不是你 是彼此,4.1
17642,在相爱的时刻 又怎会互相指责,4.1
17643,把你搂进怀里想对你说 是的 是的,4.1
17644,想着谁 这一刻我明白,4.1
17645,无所谓 这一刻我明白,4.1
17646,有多少人的感情被时间消灭,4.1
17647,或者笑容被盗窃在那曾经的合影照片,4.1
17648,如今只能悼念那些疯过的时光 和偷走的笑脸,4.1
17649,我也有过 失败和被嘲笑后低着头,4.1
17650,走过麻木的人群中 想要一辈子普通,4.1
17651,把我卖给生活不再为梦感动 自废武功,4.1
17652,因为他们放弃了爱而追随伪造,4.1
17653,现在该把列车推回轨道,4.1
17654,当失望和欲望差点把我们毁掉,4.1
17655,当观众在剧场只要暴力和美貌,4.1
17656,或是成堆的钞票要和你的自由对调,4.1
17657,你会不会要 还是退掉,4.1
17658,背上背包 戴上耳机飞跑在通往自由的隧道,4.1
17659,我相信人生的经历就像爬山,4.1
17660,克服年少的心气咬紧牙关,4.1
17661,受过伤的心脏会更加勇敢,4.1
17662,因为爱会给我力量当勇气用完,4.1
17663,想着谁 这一刻我明白,4.1
17664,无所谓 这一刻我明白,4.1
17665,那超乎你的想象 当爱已成为历史,4.1
17666,块扔掉那些奖状 当你打开屉子,4.1
17971,曾经做着梦 到处乱蹦,4.1
17972,从不觉得自己会被战胜,4.1
17973,直到入了瓮 不敢乱动,4.1
17974,但心里的志愿并未撼动,4.1
17975,要 坚守 但朋友 都已不在,4.1
17976,对 冤吼 它永远 不理不睬,4.1
17977,它 偏丑 但永远 都击不败,4.1
18054,终于等到老爸回归 看样子他有点疲惫,4.1
18055,你和妈妈是不是很累 对不起那都是我的罪,4.1
18056,我一定保证3年之内 让你们有个大房子睡,4.1
18057,绝对的没有生活压力享受阳光妩媚,4.1
18058,他做到了 没错 他做到了 没错,4.1
18059,他承诺了他的诺言 现在我们过的还不错,4.1
18060,不同的是当年热嘲冷讽的亲戚又靠过来,4.1
18061,哈 对不起 拜拜 全部走开,4.1
18453,可以 输 但绝不能输给 懒惰,4.1
18454,可以 哭 但绝不能表现 软弱,4.1
18455,可以错 但别一错再 错就行,4.1
18456,这是我写给自己的 座右铭,4.1
18457,于是我真的不再是称职的 夜猫,4.1
18458,一本漫画甚至就变成失眠的 解药,4.1
18459,flow 跟随感觉根本不需要 诀窍,4.1
19475,我知道第一个站出来顶我的就是红花会,4.1
19476,不承认认了输,4.1
19477,我自己也没读过多少书,4.1
19478,但我至少没有发着微信哭,4.1
19479,在夜店卖唱穿着打底裤,4.1
23675,都话 you can you up,4.1
23676,身上有点money,4.1
23677,身边好多honey,4.1
23678,yeah 你废话怎么那么多 不怕上火,4.1
23679,说我的节奏韵脚又有错 还唱的左,4.1
23680,就像是枝头的麻雀,4.1
23681,背后指指点点的那些,4.1
23682,罪恶的毒 被侵染的土,4.1
23683,前进的路上依然的堵,4.1
23684,吃过的苦 被铺成了路,4.1
23685,随你们叫骂都停不住,4.1
23686,既然没法管好你们嘴巴的毒,4.1
23687,那就做到最好 再问你服或不服,4.1
23688,从不在开场之前批判现在的对手,4.1
23689,从不被人选中躲破烂房间喝醉酒,4.1
23690,从不被人看好当成了哑巴学着roll,4.1
23691,从不管这一切沉默是金从没队友,4.1
23692,你天赋从不变 努力也看不见,4.1
23693,也许努力上我比你付出更多一点,4.1
23694,最后自己不经意之间打破你世界,4.1
23695,从来没有太多虚无缥缈的也许,4.1
23696,从来只有防守战略赢下的结局,4.1
23697,而后找准关键时机爆发出元气,4.1
23698,最后给你一击必杀 K O是游戏,4.1
23699,就算没有被人认可 我也不会停下脚步,4.1
23700,就算把我伤的深刻 我也绝不会认输,4.1
23701,当我第一次听到饶舌 我就被他俘虏,4.1
23702,身体跟着摇摆 享受这种节奏律动,4.1
23703,它像我喜欢的女孩 我每天都像初恋,4.1
23704,无时无刻不在想你 在我脑海中浮现,4.1
23705,一直走 一直走 你变成了我的 习惯,4.1
23706,我对你的新鲜感每天都不一样,4.1
23707,我每天都想和你约会 一起 走遍 全世界,4.1
23708,遇到你是我的幸运 一起陪伴过日夜,4.1
23709,怎么说 我们也会有争吵还是继续往前跑,4.1
23710,我知道我现在很渺小 但是我要长成大树,4.1
23711,我要变成一片绿荫 把我梦想都呵护,4.1
23712,就算没有被人认可 我也不会停下脚步,4.1
23713,就算把我伤的深刻 我也绝不会认输,4.1
23714,他们说我是个哑巴饶舌歌手,4.1
23715,我不会在乎那么多我只想做我的梦,4.1
23716,把纯真留在心中,4.1
23717,让我把一切的坏事全部都清空,4.1
23718,我知道在饶舌圈里我没有名气没有地位没有太多值得称赞的作品没有粉丝没有靠饶舌赚钱的能力,4.1
25608,快约我出门别说要再等下次,4.1
25609,都说我是人生大赢家,4.1
25610,除了工作每天还得练瑜伽,4.1
25611,我很普通 但是现在身份不普通,4.1
25612,压力如松 如钟 让我很懵 很空,4.1
25613,能像 武松 悟空 练就一身武功,4.1
25614,从小妈妈对我说过人生世事无常,4.1
25615,在这些年我的耳边多了细语呢喃,4.1
25616,对自己喜欢的事 那么试试无妨,4.1
25617,我喜欢但也讨厌能够真正过的平凡,4.1
25618,我的音乐全部都是新音乐,4.1
25619,大喊我的名字千万别再心中念,4.1
25620,我知道我的歌你不可只能听一遍 ah,4.1
25621,心情  不关季不季节,4.1
25622,要开心的活着不是应付年复一年,4.1
25623,做事别问我信不信邪,4.1
25624,我对必胜的态度比你高出一截,4.1
25625,而我对人 没有细不细节,4.1
25626,别把虚伪的笑容摆在我的面前,4.1
25627,hey man 别再谈论性不性别,4.1
25628,面对失败你哭的比我更加声嘶力竭,4.1
