,lyrics,class
33457,人生黄粱一梦不如顶两口,3.0
33458,别个唱歌 你站角落,3.0
33459,Rapper的称呼不嫌多,3.0
33460,歌词除开每天都顶,3.0
33461,就是会港他的钱多,3.0
35088,都是大老爷们,3.0
35089,说的有点女人了,3.0
35090,又要离开了,3.0
35091,你得惦记咱这哥几个,3.0
35092,我好面儿,3.0
35093,这些话太啰嗦有点说不出口,3.0
35094,所以把它写成一首祝福的歌,3.0
35095,在那边儿注意身体,3.0
35096,有事儿没事儿常联系,3.0
35097,别老玩神秘,3.0
35098,小心回来我跟你急,3.0
35099,别老委屈自己,3.0
35100,想吃什么吃点什么,3.0
35101,要是回来再瘦了,3.0
35102,哥几个揣死你,3.0
35103,踏踏实实呆着,3.0
35104,收收你内臭脾气,3.0
35105,那边儿不像咱这边儿,3.0
35106,出事儿没人真帮你,3.0
35107,要是烦了累了,3.0
35108,给爷们拽一电话,3.0
35109,这电话对你没有关机,3.0
35110,没有不在服务区,3.0
35111,你的兄弟就在这里,3.0
35112,不管什么时候回来,3.0
35113,哥几个等你,3.0
35114,你的家就在这里,3.0
35115,不管你人到了哪儿,3.0
35116,哥几个挺你,3.0
35117,你的心就在这里,3.0
35118,不管别人怎么说,3.0
35119,哥几个懂你,3.0
35120,你得赶紧回到这里,3.0
35121,不管变成什么样儿,3.0
35122,哥几个陪着你,3.0
35123,干杯,3.0
35124,一杯接着再来一杯,3.0
35125,不醉不归,3.0
35126,今晚的任务哥几个全醉,3.0
35127,喝吧,3.0
35128,没有人会在乎别的,3.0
35129,吐完了再来,3.0
35130,不会有人先睡,3.0
35131,笑着,3.0
35132,也许笑能止住眼泪,3.0
35133,在咱们的字典里,3.0
35134,哭 可能真的不会,3.0
35135,侃吧,3.0
35136,口无遮拦不知疲惫,3.0
35137,谁也管不着,3.0
35138,哥几个爱说谁就说谁,3.0
35139,高了,3.0
35140,开始在大街上抽风,3.0
35141,要走的事儿,3.0
35142,全都忘得一干二净,3.0
35143,唱着,3.0
35144,那首歌名儿叫龙井,3.0
35145,龙井就在这儿,3.0
35146,它印在了夜空,3.0
35147,走吧,3.0
35148,哥几个永远并肩前行,3.0
35149,谁也不会落下,3.0
35150,这就是龙井,3.0
35151,醉了,3.0
35152,这回彻底的醉了,3.0
35153,什么也不想,3.0
35154,这是离别前的安静,3.0
35155,你的兄弟就在这里,3.0
35156,不管什么时候回来,3.0
35157,哥几个等你,3.0
35158,你的家就在这里,3.0
35159,不管你人到了哪儿,3.0
35160,哥几个挺你,3.0
35161,你的心就在这里,3.0
35162,不管别人怎么说,3.0
35163,哥几个懂你,3.0
35164,你得赶紧回到这里,3.0
35165,不管变成什么样儿,3.0
35166,哥几个陪着你,3.0
35167,飞机起飞了,3.0
35168,没有祝福没有告别,3.0
35169,就这么走了,3.0
35170,也是 你就这德性,3.0
35171,给你准备的东西,3.0
35172,你也不说拿走,3.0
35173,是怕哥几个把你绑了,3.0
35174,不让你走 是吧,3.0
35175,在那边儿好好的,3.0
35176,把自己照顾好了,3.0
35177,缺点儿什么就和哥几个说,3.0
35178,你别扛着,3.0
35179,要是真想回来,3.0
35180,你就赶快麻利儿回来,3.0
35181,小子,3.0
35182,这边儿还有一大堆事儿,3.0
35183,等着你弄呢,3.0
35184,在这边儿的家人有事儿,3.0
35185,你就言语一声儿,3.0
35186,别让你家老爷子,3.0
35187,觉得这边没亲人了,3.0
35188,还有一大堆话没说,3.0
35189,你就回去了,3.0
35190,啥时候回来给我一准儿日子,3.0
35191,千万别忘了,3.0
35192,别的什么话我也不再三八了,3.0
35193,电话 给我打电话,3.0
35194,咱得联系着,3.0
35195,我说着这些肉麻的话,3.0
35196,直起鸡皮疙瘩,3.0
35197,行了 兄弟,3.0
35198,咱就这么着吧,3.0
35199,你的兄弟就在这里,3.0
35200,不管什么时候回来,3.0
35201,哥几个等你,3.0
35202,你的家就在这里,3.0
35203,不管你人到了哪儿,3.0
35204,哥几个挺你,3.0
35205,你的心就在这里,3.0
35206,不管别人怎么说,3.0
35207,哥几个懂你,3.0
35208,你得赶紧回到这里,3.0
35209,不管变成什么样儿,3.0
35210,哥几个陪着你,3.0
35211,我不想让我的情绪,3.0
35212,都被你给拿走,3.0
36118,我和我兄弟的 flow,3.0
36119,就像激光扫射,3.0
36120,如果惹到我们,3.0
36121,你就只有自认倒霉,3.0
36122,今天切哪儿,3.0
36123,我们不用假设,3.0
36124,今天晚上我的成绩,3.0
36125,肯定又是 perfect,3.0
36126,我想要的都跑不脱,3.0
36127,威士忌我喝多了脑壳痛,3.0
36128,我劝你们每天多做事少做梦,3.0
36129,赚更多钱只是为了,3.0
36130,让它来保护我 yeah yeah,3.0
36131,我把敌人都搞哭了,3.0
36132,剩到走不起全部都是老骨头,3.0
36133,我今天晚上切,3.0
41558,兄弟走 来一宿的交谈闭不上的口,3.0
41559,还是精神抖擞不为工作婆娘伤了心,3.0
41560,府南河的美景让我今晚憋要遗了精,3.0
43515,你挡得了吗　跟你玩真的　你行儿吗　,3.0
43516,我为骄傲而打　我为痛快而打　,3.0
43517,我为成功而打　我为打败你而打　,3.0
43518,其他人都饱受惊吓　我看你也一样　,3.0
43519,下场同他们陪葬　梦想全死翘翘　,3.0
43520,你的亲朋好友脸上无光　篮球生涯画上句号　还垂死挣扎　,3.0
43521,来几次都给你最正确的解答　,3.0
43522,有种的话尽管上场　我会让你哭着回去找你妈妈　,3.0
43523,胜利到手　成王败寇　弟兄我们往前冲　打他个片甲不留　,3.0
43524,胜利到手　成王败寇　弟兄我们往前冲　打他个片甲不留,3.0
43525,Yo Basketball一定卖座　有我不得不引起大规模轰动　,3.0
43526,慢动作才能看清我到底能骗对手多少个假动作　,3.0
43527,你球才刚摸　就被我抄走　你才刚上场　就被教练冷冻　,3.0
43528,训练有素的狗就是包快包狠包准杀得你屁滚尿流　,3.0
43529,碰到我都哑口无言　对刚那一球一头雾水　,3.0
43530,如果你还没感到岌岌可危那么今天你们球队即将正式瓦解　,3.0
43531,交给我　是最值得信赖歼灭你们自己的杀手　,3.0
43532,球投　投进　又进　投再投　球又投　又进　,3.0
43533,我的手气永无止境　每球都神来之笔　,3.0
43534,粉丝们都在视频搜寻我的经典画面点击　,3.0
43535,快可快　非常快　快到连方向感都错乱　,3.0
43536,活该掰掰理当应该练好再来太异想天开对付你们心目中的大腕儿,3.0
43537,胜利到手　成王败寇　弟兄我们往前冲　打他个片甲不留,3.0
43538,胜利到手　成王败寇　弟兄我们往前冲　打他个片甲不留,3.0
43539,去到某个位就自掘坟墓就如一粒毒药,3.0
43540,结合分开见过听过太多,3.0
43541,由始至终从一而终又一串啰嗦,3.0
43542,你话我口水多我系有感而发,3.0
44339,十年的计划今天都兑现,3.0
44340,很抱歉 我曾经说过我不会变,3.0
44341,我变得更强大 我自认没有亏欠,3.0
44342,年轻的兄弟,3.0
44343,我会一直伴在你的身边,3.0
44344,我知道你才20,3.0
44345,太多抱负愿景,3.0
44346,你认为这个星球上,3.0
44347,没有人挡得住你,3.0
44348,你笑我变得顾虑,3.0
44349,笑我变得不再像你,3.0
44350,那是因为现在的,3.0
44351,你想的只有自己,3.0
44352,这个世界虽大,3.0
44353,但没留给我太多的缝隙,3.0
44354,我曾经因为害怕,3.0
44355,我也做了错的决定,3.0
44356,留下那些真的兄弟,3.0
46054,只有我兄弟,3.0
46055,才有资格跟我一起吃好酒好菜,3.0
46056,人来人往勒世界,3.0
46057,不容易分清真真假假,3.0
46058,山对山来排队排,3.0
46059,新一代的开山怪,3.0
46060,你看得到我活得更精彩,3.0
46061,一路披荆斩棘哪怕我从山中来,3.0
46062,从我开始rolling到升空飞行,3.0
46063,他们还在地上跑,3.0
46064,不断扩大生意养活说唱,3.0
46065,能力还在提升不止16倍,3.0
46066,一觉从studio,3.0
46067,我只是讲给你我来自underground,3.0
46068,但从来没讲过要克到哪跌,3.0
46069,反正时间不会赖账,3.0
46070,跟兄弟数倒票子过年,3.0
46071,不要饭都吃不起还在混说唱圈,3.0
46072,因为这个社会本来就太现实,3.0
46073,不停摸爬滚打就算跌得很惨,3.0
46074,还要站起来证明自己价值,3.0
46075,我的欲望一直膨胀翻倍,3.0
46076,要做就当机立断干脆,3.0
46077,道不同不相为谋的sorry,3.0
46078,兄弟们不愿意跟你干杯,3.0
46079,坚信长路漫漫,3.0
46080,等待我的将是荣华富贵,3.0
46081,只跟兄弟一起宿醉,3.0
46082,几年前为人处事高傲自大,3.0
46083,几年后成熟稳重学会放下自大名利,3.0
46084,不再去稀罕计较,3.0
46085,还是不出所料我们骄傲的笑,3.0
46086,因为兄弟们越干越大,3.0
46087,还没听过名字的我,3.0
46088,山对山来排队排,3.0
46089,新一代的开山怪,3.0
46090,你看得到我活得更精彩,3.0
46091,一路披荆斩棘哪怕我从山中来,3.0
52827,如果能坐在云端上面聊天,3.0
52828,我一定给你机会和我一起表演,3.0
52829,就把你当做我的来宾,3.0
52830,很开心不在意,3.0
52831,唱所有的歌曲你爱听,3.0
52832,你是我永远的homie 我兄弟,3.0
52833,就算你不在了 还存留在风里,3.0
52834,有时候觉得这个世界不公平,3.0
52835,很希望转回时间专门来救你,3.0
52836,把所有梦想帮你完毕,3.0
52837,像组成个团体 出专辑,3.0
52838,当学校里的传奇,3.0
52839,Ah 对我弃不放,3.0
52840,为你写了这首由我当主唱,3.0
52841,也永远记住你的脸不忘,3.0
52842,Cuz I know你离开了这世界,3.0
52843,不代表我们不会有一天,3.0
52844,再遇见 你存在我心里面,3.0
52845,说再见不代表不会再见,3.0
52846,Cuz I know你离开了这世界,3.0
52847,不代表我们不会有一天,3.0
52848,再遇见 你存在我心里面,3.0
52849,说再见不代表不会再见,3.0
52850,诶我的名字叫做桑藤,3.0
52851,now is my time你们都听着,3.0
52852,我的表演让你们都惊了,3.0
52853,快来听听这首是我的新歌,3.0
52854,不甘心做普通的万分之一,3.0
52855,让你听到我声音就是唯一真理,3.0
52856,吓趴了大股东的战神实力,3.0
52857,终将会盛行根本不需要证明,3.0
52858,不管那些是非反正我都无所谓,3.0
52859,this is stz不在乎背后言语和戏剧做我热爱的从来不会犹豫,3.0
52860,从不介意吃亏人生路不分错对,3.0
52861,闲言碎语的声音 说给不懂你的人听,3.0
52862,你觉得委屈可你又怎么解释的清,3.0
52863,要知道能做决定的只有你自己的心,3.0
52864,你坏的不够彻底又好的不够纯粹,3.0
52865,又不需要客气反正大家都是人类,3.0
52866,所以别管怎么看怎么办急着叹想着断,3.0
52867,他们怎么说你又有什么关,3.0
52868,不过是弱者管的宽太酸,3.0
52869,翻不起波澜实在是惨淡,3.0
52870,我来自西安 发展在奥克兰,3.0
52871,像成立集团 再写本道德传 say,3.0
52872,不管那些是非反正我都无所谓,3.0
52873,this is stz不在乎背后言语和戏剧做我热爱的从来不会犹豫,3.0
52874,从不介意吃亏人生路不分错对,3.0
