,lyrics,class
36,有点痛又叫的我的耳膜有点懵,10.0
37,洋迷她 电影我一部都没看过也不知她到底整没整容,10.0
38,长期假 然后实在假不下去了直接注销微信以为还能玩失踪,10.0
39,我只想笑着 把生活当做一场游戏,10.0
128,我一样坚持我的音乐我的饶舌,10.0
129,一样叫YJ,10.0
130,让loser往后排队,10.0
131,你一样可以做到,10.0
132,做你自己才对,10.0
133,当你感到累了觉得无力感到困,10.0
134,当你不再愿意相信别人只有恨,10.0
135,我只能怀疑,10.0
136,你是不是个real man,10.0
137,我想你仔细看看面前这个real friend,10.0
138,他比你更倒霉,10.0
139,比你更值得去憎恨,10.0
140,他过去稚嫩但现在更想认真,10.0
1072,这条路我跟你走的可不一样,10.0
1073,千万别拿我和你做比较这不提倡,10.0
1074,说真的认真做的又有几个my boy,10.0
1075,和你同样活在南边却能颠覆你的观念,10.0
1076,狠的Verse开辟对梦想之路的专线,10.0
1077,总有天我的歌将攻入那干净的商店,10.0
1078,那个不起眼的家伙现在能变成了关键,10.0
1079,尽管骗自己你的眼睛骗不了你,10.0
1080,累倒在困境里的家伙他早已经爬起,10.0
1081,从19已经到达21 演变成了Yee,10.0
1082,不谈励志 只想反驳你当初说的是屁,10.0
1083,我不懂你的意思 也不插手屁事,10.0
1084,歌词当不了清流也能展示我的意志,10.0
1085,我需要的是清醒的头脑,10.0
1086,让大家听清我说什么,10.0
1087,我知道我想要的 所以从未害怕恐吓,10.0
1241,我正在走的这条路,10.0
1242,五指山没把我征服,10.0
1243,鬧過的天宮還沒人敢遺忘,10.0
1244,猴子猴孫面前講的話要作數,10.0
1245,紫金冠鎖子甲全副武裝還有我的如意金箍,10.0
1246,我的態度 我的路,10.0
1247,這九九八十一難你別來攔路,10.0
1248,还要感谢如来佛祖精心安排的课程,10.0
1249,最后不能忘了我的团队,10.0
1250,三两句的情话点燃妞的少女情怀,10.0
1251,惯用手段加上八十年代电影对白,10.0
1252,我一个白眼丢到太平洋都害怕翻不回来,10.0
1253,可能你自以为套路有多深,10.0
1254,尬得场面冷风四起演技有多真,10.0
1255,从星座血型开始一路狂奔 一直聊到气温,10.0
1256,苦笑配合怕伤到你不堪一击的自尊,10.0
1257,我要靠 自己站稳脚跟不用你辅佐,10.0
1258,爬到我 想要的高度就算要尝尽苦果,10.0
1259,我空出周末专注写歌经常错过晚饭,10.0
1260,没错就在讲你fake fake fake,10.0
1261,不想搭理You're all the same same same,10.0
1262,别心虚全部来对号入座,10.0
1263,收到你信息自动关机 兄弟别怪我,10.0
1264,我越来越的牛逼正面刚从不示弱,10.0
1265,我先把眼前脚踏实地过,10.0
1266,用了十成的功力输出流水线产品,10.0
1267,过不过瘾赶紧收工回家去好好反省,10.0
1268,我知道自己还没做到位,10.0
1269,起码我视力正常能够辨别错与对,10.0
1270,只会偷别人的flow拿去背,10.0
1271,你也知道你不配,10.0
1272,你累不累,10.0
1273,所有你不行的我总有一天都包办,10.0
1274,我为你前途担忧迟早有天要完蛋,10.0
1275,我在台上亲吻奖杯而你在台下吃炒饭,10.0
1276,真惨淡,10.0
1277,看你虚情假意play play play,10.0
1278,没错就在讲你fake fake fake,10.0
1279,不想搭理You're all the same same same,10.0
1280,别心虚全部来对号入座,10.0
1281,收到你信息自动关机兄弟别怪我,10.0
1282,我越来越的牛逼正面刚从不示弱,10.0
1283,alright我先把眼前脚踏实地过,10.0
1284,看你虚情假意play play play,10.0
1285,别来烦我I say wait wait wait,10.0
1286,没错就在讲你fake fake fake,10.0
1287,不想搭理You're all the same same same,10.0
1833,听说你知道我很多秘密,10.0
1834,抽空 都爆出来 让我听听,10.0
1835,我当观众 看看你编剧的造诣,10.0
1836,让我公正评价几颗星星,10.0
1837,原来拉开和你的比分前,10.0
1838,你早就把不满加涨,10.0
1839,我酒后都吐真言,10.0
1840,所以我才不敢撒谎,10.0
1841,正飞的风筝 神经全绷着,10.0
1842,想把身边的人全部看通彻,10.0
1843,我的段位在上升,10.0
1844,却不恋于战争,10.0
1845,只专注灵感如何全喷射,10.0
1846,我轻轻垫脚尖在这走,10.0
1847,隐藏我身份赛车手,10.0
1848,我名字在网页千百热搜,10.0
1849,你只能去演绎着败者寇,10.0
1850,本来这些小儿科我不该理,10.0
1851,于是这次爆灯成了我写歌的附带品,10.0
1914,书下女人的话语,10.0
1915,我是下一个话题,10.0
1916,你那超嗲的声音唱饶舌实在搞笑,10.0
1917,还没红你就过气,10.0
1918,怎么还好意思自我介绍说是rapper,10.0
1919,全都在跟风 把技巧卖弄,10.0
1920,卖HIGH的全都,10.0
1921,都在急不可耐 拿着翻唱到处晒,10.0
1922,站在街边给你几块就以为自己超大牌,10.0
1923,我写我自己的歌 我flow你猜不透,10.0
1924,不想和你交朋友最多让你跟着roll,10.0
1925,我知道你比不起,10.0
1926,我根本就懒得理,10.0
1927,别来我的地盘其他随便你,10.0
1928,请收起你的傲气,10.0
1929,我作品翻倍炸你却还在彷徨,10.0
1930,都想往上走 做梦都想往上走,10.0
1931,出了名的mc歌词凶猛如野兽,10.0
1932,我只觉得他们身上一股铜臭,10.0
1933,就现在 讨厌我的全部来,10.0
1934,Ask why 找不到你存在,10.0
1935,没有天赋 你就放弃这道路,10.0
3403,吐吐舌头,10.0
3404,I'm a rapper 一直在胡说八道,10.0
3405,bla bla bla十几年了 麦克风还在这儿,10.0
3406,过了好久我的听众还在听我的鬼扯,10.0
3407,但是别叫我唱歌 我喜欢唱歌可我比较会唱饶舌,10.0
3408,大把人唱歌非常好听 快去听 可没有人rap像呆宝静,10.0
3409,不会freestyle 嗯 可能真的很迟钝,10.0
3410,Real 是我的style 歌词就是日记本,10.0
3411,看上去斯斯文文 只有这个舞台才能让我判若两人,10.0
3412,我爱讲自己的故事跟感想 你知道有些事情不是每个人都敢讲,10.0
3413,别不服气 我从不争第一 不用点评,10.0
3414,听不听 听不听 听不听 随便你,10.0
3415,这个舞台灯光很闪 只为坚持梦想的人们鼓掌,10.0
3416,论辈分随便你怎么喊 你跟你的孩子都听我的rap成长,10.0
3417,哎 额 I'm a I'm a I'm a rapper,10.0
3418,到底谁说只有坏小孩才在rap,10.0
3419,你快看 我这个良家妇女也在rap,10.0
3420,真的很讨厌所有歌手都想rap,10.0
3421,如果不熟悉别在电视上 最好stop,10.0
3422,有人觉得很酷 有人觉得很苦,10.0
5051,光打扮 wu 装大款 wu,10.0
5052,自己打自己脸 自己抽自己嘴 自己说自己对 wu,10.0
5053,让你看看丹镇我们怎么玩儿的说唱,10.0
5054,我们抢了多少人的粉丝领地不断扩张,10.0
5055,因为你们原来的偶像就只会装模作样 Huh,10.0
5056,所有 该接的我都接了 你看我们歇么,10.0
5057,捏了被噎着的缺的,10.0
5058,我不求得的到的 我的药呢 救我 就这样,10.0
5059,都够呛了吧 朋友,10.0
5060,喝什么量 自己还不知道自己到底什么样,10.0
5061,火 烧了多久 还不复生,10.0
5062,是你们的刺激来持续战争,10.0
5063,接着旋转 旋律的玄幻 陷阱里的全算,10.0
5064,就是干,10.0
5065,属于 哪个街道 哪个街区,10.0
5066,从来没有一个受到保护的法律,10.0
5067,让音乐真的自由 放眼整个全球,10.0
5068,我们让它在北京停留,10.0
5069,干这些一定保持谨慎,10.0
5100,从我屋里到你屋里 哦改咯堵,10.0
5101,从芙蓉路到五一路 哦改咯堵,10.0
5102,从劳动路上人民路 哦改咯久,10.0
5103,前面那部车快插一脚 哦改不走,10.0
5104,把喇叭按烂 还不是要在车里等,10.0
5105,到哒点准时变堵城 港不得么子狠,10.0
5106,看等车的放肆等 红绿灯放肆红,10.0
5107,人行道上站哒人 一堵车人就送搞沉,10.0
5108,国时候拦不到的 情况很常见,10.0
5109,的哥哈堵得路上 主干道到环线,10.0
5110,杨家山的转盘 整个很少转得动,10.0
5111,长沙人民在人民路 很难走得通,10.0
5112,所以交通部门 莫怪我多嘴,10.0
5113,玩得好的 堵得路上 要克河西陀腿,10.0
5114,还好地铁已经通哒 但只一条线,10.0
5115,未必600万城市人口 哈坐哒咯条2号线,10.0
5116,人越来越恶 车越来越多,10.0
5117,手机直接打开uber 聊撇得多,10.0
5118,早晚高峰曼得深 架场就不只一哈子,10.0
5119,当长沙已经堵起 你最好是丢嘎子,10.0
5120,从我屋里到你屋里 哦改咯堵,10.0
5121,从芙蓉路到五一路 哦改咯堵,10.0
5122,从劳动路上人民路 哦改咯久,10.0
5123,前面那部车快插一脚 哦改不走,10.0
5124,一是一 二是二 港话从不怕丑,10.0
5125,只要不丢嘎子的人 那都会怕堵,10.0
5126,各种好车 陆虎 捷豹 兰博基尼,10.0
5127,一堵起 摩的都似于你是比亚迪,10.0
5128,再五分钟就迟到 国哦是搞,10.0
5129,公交六月伏天冒空调 国哦得了,10.0
5130,上课 下课 上班 下班 冒几条好路,10.0
5131,开敞篷 玩浪漫 冒么子搞熟,10.0
5132,妹子哈港来场旅行 要喊走就走,10.0
5133,对不起 注意时间 咯里喊走就堵,10.0
5134,穿得崩称的出门 堵得心情好硕,10.0
5135,住得梅溪湖和东屯渡 真的好过,10.0
5136,摩的 11路 死飞 或 滑板,10.0
5137,听哈歌 其实路况冒那瞎眼,10.0
5138,出哒路 绝对nia你 看中哒你的美,10.0
5139,卡得五点半的平和堂 动不得一哈,10.0
5140,再莫催我到哒哪里哒 问不得一哈,10.0
5141,跟哒音乐一路哼 火干脆熄嘎哒,10.0
5142,真的怀念细的时候 只有趴趴趴,10.0
5143,最气的是 那电动车要斗哒你擂,10.0
5144,不管那多 他只晓得他碰哒你赔,10.0
5145,克DIANG{碰}哈公交车就晓得生命只有一回,10.0
5146,坐摩的哈港怕 坐黑的乱喊价,10.0
5147,做杂新手上路 也真的有蛮受黑,10.0
5148,才一起步 前面的士在路中间上客,10.0
5149,到底哦改咯堵 我真的急哒解手,10.0
5150,该杂点 就算你是四方坪车王,10.0
5151,该杂点 整个长沙 哈是停车场,10.0
5152,从他那里到我咯里 哦改咯堵,10.0
5153,从杨家山到万家丽 哦改咯堵,10.0
5154,一桥二桥堵得三桥 哦改咯久,10.0
5155,绿灯实在有俩三秒 哦改不走,10.0
5156,从我屋里到你屋里 哦改咯堵,10.0
5157,从芙蓉路到五一路 哦改咯堵,10.0
5158,从劳动路上人民路 哦改咯久,10.0
5159,前面那部车快插一脚 哦改不走,10.0
5295,Ay 还可以继续,10.0
5296,莫些人妄想打断我的记忆,10.0
5297,我不会生活在戏里,10.0
5298,但是我周围的一切我早就看透,10.0
5299,无非是diss加几场battle,10.0
5300,我想要提升的level uh,10.0
5301,把狠货全部都搬走,10.0
5302,几千双眼睛在盯着,10.0
5303,漆黑的房间里我认真听着,10.0
5304,不会为误解去拼了,10.0
5305,什么是新的 我都听清了,10.0
5510,当我拿起 麦克风走 这场面 分外夸张,10.0
5511,圈内的 太多疯狗 自尊心 正在塌方,10.0
5512,他们被震撼了 顺带就 给出 盛赞像 蹭饭的,10.0
5513,赢在起跑线的前辈全都 韧带拉伤,10.0
5514,说这话的rapper被我甩了 好几个朝代,10.0
5515,资历再深终究是被关在 牢底的鳌拜,10.0
5516,别管我的枪口现在到底 朝里还朝外,10.0
5517,真的罪犯终究会被押去 serve time,10.0
5518,自己本身就是 worldwide,10.0
5519,不用去舔 外国人脚趾,10.0
5520,如果有天我也情不自禁抬起我的 枪口,10.0
5521,要对准的不是你的头部而是你的 伤口,10.0
5522,跑去当狗 也许你早就习惯饭来 张口,10.0
5523,你的素材来自八卦 而我成天泡在方所,10.0
5524,一边翻阅一边 悠然的记,10.0
5525,你还在写你那些男女情感 纠缠的戏,10.0
5526,身边总是倒了一帮 抽完的chigga,10.0
5527,自称职业全部的专辑都是 偷来的beat,10.0
5528,有病吃药现在医院排队 挂号挺长,10.0
5529,表面光鲜内心其实还在 下暴雨huh,10.0
5530,用我最真实的 态度演绎,10.0
5531,给兄弟带路但不代步 半数 迈入险境,10.0
5532,可能了走了弯路但我从不 在乎远近,10.0
5533,那些 反戈faker 转个背他 都能变脸,10.0
5534,但我抗体依然可以将它电解,10.0
5870,我可以 无所谓,10.0
5871,寂寞却一直掉眼泪,10.0
5872,看过了太多的街头巷尾,10.0
5873,我也想过要后退,10.0
5874,不愿让爱我的人看到我有多狼狈,10.0
5875,夜晚要先充满酒精味 才能入睡,10.0
5876,还是求醉 半打百威加一杯生命之水,10.0
5877,前赴后继得不知道疲惫,10.0
5878,有多少词汇,10.0
5879,可以形容这种力不从心的感知敢讲敢为,10.0
5880,谁又痛恨这种不纯粹,10.0
5881,我还没醉,10.0
5882,周围还都是空座位,10.0
5883,今晚还是一个人睡,10.0
5884,寂寞先生是哪一位,10.0
5885,如果你就是上帝给的那颗毒苹果,10.0
5886,无所谓,10.0
5887,尤其是对这个早已百毒不侵的我,10.0
5888,看着寂寞她在流眼泪,10.0
5889,会不会后悔,10.0
5890,如果你今天凌晨就起飞,10.0
5891,我想我不会去追,10.0
5892,我可以,10.0
5893,无所谓,10.0
5894,寂寞却一直掉眼泪,10.0
5895,人类除了擅长颓废,10.0
5896,做什么都不对,10.0
5897,这到底是在哪里,10.0
5898,是梦境还是在墓地,10.0
5899,背驰着大多数的所谓的真理,10.0
5900,没什么诀窍,10.0
5901,带好面具,10.0
5902,不用说太多,10.0
5903,保持着微笑而已,10.0
5904,偶尔回头看看过往的自己,10.0
5905,那时的你是否还记得我有多真,10.0
5906,对待爱的事情有多深,10.0
5907,不会在意自己得多少分,10.0
5908,周围的一切都在看着我把这份幼表达的有多天真,10.0
5909,也都在等着我下一个拍子会怎么样去停顿,10.0
5910,现在的我开始学着怎么样去先蹲 后跳,10.0
5911,就像是我把所有的苦痛全部都吞 当药,10.0
6282,我把flow和slogan一起roll在歌以后 渗透字里行间,10.0
6283,哥们口齿说得溜 在抽打着节奏 就像站你旁边,10.0
6284,为何谈吐这么混 你总这么问 我凡事都想尝鲜,10.0
6285,我只想解解闷 别对我一直瞪 小心闯进你房间,10.0
6286,早就料定 你向我靠近 不是想要套近乎 是单纯想要较劲,10.0
6287,不想扫兴 不想挑衅 你这操行 怎么可能把我搞定,10.0
6290,专业选手要听反听起鸡皮疙瘩别装淡定,10.0
6445,又一帮香水男 上演着甄嬛传,10.0
6446,这城市里面 早已习惯,10.0
6447,习惯了地沟油的晚餐 猜疑变成了习惯,10.0
6448,又习惯了不太习惯的西式晚餐,10.0
6449,习惯了物质堆出来的浪漫,10.0
6450,文化是廉价套餐 他们都已经习惯,10.0
6451,习惯用苹果播放小苹果的习惯,10.0
6452,习惯了计算问题都得用算计 算计到不刻意,10.0
6453,像这该死雾霾下昏暗的鬼天气,10.0
6454,先暂时忘记 让我来加湿空气全新的粘稠主义,10.0
6455,先放松你的身体,10.0
6456,准备双脚踮起 音乐会冲散你脸上的粉底,10.0
6457,你是否记得请 哪一首打到你心底,10.0
6458,我喜欢知书达理 所以别怕,10.0
6459,我又不是什么出名饶舌歌手 所以别骂,10.0
6460,来到这里 又遇见全新的蓝色调味主义,10.0
6461,他仿佛出现过在你梦里,10.0
6462,值得庆幸 我们可以把他及时提取,10.0
6463,再加点维他命 存进你的播放器 ×2,10.0
6464,又是多愁的季节 藏有几分伤感,10.0
6465,或是消逝的时间 带走几分温暖,10.0
6466,你看清了更多 快乐并没增多 相反,10.0
6467,那个心里的精神之国 慢慢坠落,10.0
6468,那一刻 天灾抵不过人祸,10.0
6469,安慰了困惑但需要冷静的解脱,10.0
6470,chill 还是chill一下,10.0
6471,包里的风筝叫Marijuana,10.0
6472,躺在空气的面包床上吧,10.0
6473,带你看星空 他有多美妙,10.0
6474,抓不住行踪 这些书上没写到,10.0
6475,交给你暗号 像绝命毒师做实验,10.0
6476,这项科学 可以带你去看全世界,10.0
6477,这感觉 好像高空慢飞行,10.0
6478,不由赞叹这真是一副好风景,10.0
6479,不明的物体都在对你眨眼睛,10.0
6914,直到今天见我爱着的嘻哈,10.0
6915,终于从没有人听它 冲出了天方 载入了篇章,10.0
6916,没有人会再说我们是妖魔鬼怪,10.0
6917,更多人买票来我们的live,10.0
6918,不懂的人全被留在了场外,10.0
6919,不会再有人说说唱是喊麦,10.0
6920,都 爱 爱 爱 爱 Love my style,10.0
6921,1 2 1 2 妄图挡住我的脚步,10.0
6922,滩涂 坦途 但不和你一个道路,10.0
6923,亡命之徒长着反骨,10.0
6924,Gangsta的谈吐 往你的耳朵刺上了我的Tattoo,10.0
6925,我从坟墓里爬起take a Deep Breath,10.0
6926,Hip-Hop大旗现在轮到我来抬着,10.0
6927,我从不被看好 到有人说我像蛋堡,10.0
6928,real forever 我的歌也不用华丽撰稿,10.0
6929,思想靠倡导 在你精神层面乱搞,10.0
6930,三餐就算吃半饱 韵脚也roll上大脑,10.0
6931,很难叫我认输,10.0
6932,一路走来事半功倍的效果渗出,10.0
6933,读四书 再翻五经至日出,10.0
6934,有homie自远方来确实不易乐乎,10.0
6935,管我笔要怎下,10.0
6936,你也拿我没办法,10.0
6937,现在锤子都能红,10.0
6938,一句freestyle,10.0
6939,搞得像是没用这句就没有跟风,10.0
6940,如果躲起争 躲起论 街上遇到 算你倒霉,10.0
6941,Like NinJa 我不用电话,10.0
6942,你不需要知道我在哪,10.0
6943,只要想到我跟著唱,10.0
6944,嘻哈灵魂 天地长存,10.0
6945,不致灭亡 反得永生,10.0
6946,在这个疯狂的时代太多人都在期待,10.0
6947,下个弥赛亚 能够 再来,10.0
6948,我背起天杀的十字架,10.0
6949,就算两肋会被刀叉也不走 凡人的路,10.0
6950,我要成为神话,10.0
6951,音响开始音量加倍全部都来听我orange vocal,10.0
6952,掌声响起观众开心 因为是我solo,10.0
6953,用实力证明vocal,10.0
6954,我不怕累不累 不管废不废 不管配不配 不怕,10.0
6955,黑不黑 keep you fucking real,10.0
6956,如果要自由种植那我就是根motha fxxka,10.0
6957,一旦入侵耳朵影响力等同于 本·拉登 Dab,10.0
6958,千里马是什么称赞,10.0
6959,抽空随手敲个beatz就足以丢给团队做cypher,10.0
6960,不屑当Producer,10.0
6961,都怪我十项全能,10.0
6962,得到不仅只是Money 隔断不仅只是差距 喝光不仅只是Le Pin Pin Pin.chigga,10.0
6963,一个字头的公司 自由种植,10.0
6964,以自由为宗旨 黑白通吃,10.0
6965,钻个空子,10.0
6966,右手握笔左手握mic 双刃金箍的攻势,10.0
6967,他们叫我疯子,10.0
6968,当我 popin bottle shot boom 不受控制的忙活,10.0
6969,打拼 hustle 别怕痛 完成统治,10.0
6970,你觉得讽刺,10.0
6971,Rapainta是个例子始于祖上府邸闽江斜岸的棚子,10.0
6972,想要好货应该了解怎么得,10.0
6973,就这么dirty,10.0
6974,we drinked purple才缓过神我接着喝,10.0
6975,转过头来homie全部还在咳,10.0
6976,是不是被我搞得够气,10.0
6977,不会被皮毛算计,10.0
6978,你摸不透我的用意,10.0
6979,让你们立正稍息,10.0
6980,要用什么样的文字记录这坐城市的名字,10.0
6981,你也知道自由种植培育出来精品的种子,10.0
6982,正在这里生根发芽壮大,10.0
6983,根深蒂固种植在你内心深处,10.0
6984,我们正在chiling吞云吐雾,10.0
6985,歌词的深度 直击你们内心深处,10.0
6986,在ghetto hutsle,10.0
6987,别忘记回家的路,10.0
6988,当我开口嘴里爆出新的花样,10.0
6989,把你们带的墨 镜都擦亮,10.0
6990,我亲自夸耀 你听着像,10.0
6991,品尝着冰的虾酱 在心里发酵,10.0
6992,就这样行云流水彪着单音节,10.0
6993,让你们收起课本专心学,10.0
6994,别再谈论穿金戴银忙着换新鞋,10.0
6995,或是留恋哪个夜店泡着潘金莲,10.0
6996,如今从唱着爵士 到放着厥词,10.0
6997,抱歉我又 忘了节制,10.0
6998,回归本色如同那倔 强的蝎子,10.0
6999,把那带刺的话留在屏幕 上的贴士,10.0
7000,保持着低调同样选择不默认,10.0
7001,也许是因为脑中词汇量过剩,10.0
7002,不知何时患上押着韵的强迫症,10.0
7003,你问这症状 就是按耐不住的咬字,10.0
7004,由肾上 腺素分泌过多所导致,10.0
7005,这更像 是标志性的风格给你一点,10.0
7006,震荡 bring ‘em on and on and on,10.0
7035,哎 快点吧 都 快点吧,10.0
7036,龟兔赛跑中的乌龟跑 快点吧,10.0
7037,可口可乐味的香草配 爆米花,10.0
7038,新版魔岩三杰带你到 冒险吧,10.0
7039,藏着什么奥谜 我也不知道,10.0
7040,九十九的CoCo见水变火药,10.0
7041,懒人戴的钻石珠宝瞬间变手铐,10.0
7042,理想中的上帝我来给你亲手造,10.0
7043,你们模仿不到,10.0
7044,这精髓的重心在思想的觉悟,10.0
7045,我不抽也High now,10.0
7046,新疆到上海,10.0
7047,这老派到新派的融合,10.0
7048,把充数的pa pa pass out,10.0
7049,Running 一刻不停歇加足马力running,10.0
7050,五位数的演出让 妈妈放心,10.0
7051,不靠三俗歌词一样把你震惊,10.0
7052,经历岁月打磨闪着光的圣经,10.0
7053,是我所编所写,10.0
7054,所有所见所闻 所罗门到熊野,10.0
7055,索性锁定合成 让你明白深浅,10.0
7056,我在太空表演 看不到你牌匾,10.0
7057,听这声音来自共和国的老学校,10.0
7058,还在跟着我的咬文嚼字找诀窍,10.0
7059,不痛不痒发呆,10.0
7060,不开心 可以不听 废话我选择不听,10.0
7061,我要把音乐开最大声  犯唱歌跳舞病,10.0
7062,I am so sorry 我要唱歌 till i die,10.0
7063,I am so sorry 我要,10.0
7064,Sorry about that我们始终还在追逐,10.0
7065,Sorry about that没有时间一一回复,10.0
7066,Sorry about that电话还是无法接通,10.0
7067,Sorry about that无法阻止演出结束,10.0
7068,I am sorry about that 我们作品不分好坏,10.0
7069,每个敏感词汇每个刺耳旋律每个不屑口气,10.0
7070,让你听完气的只想倒带 ha,10.0
7071,都说我太啰嗦rapper的废话像拉拉拉面,10.0
7072,这原因太简单,10.0
7073,我单纯的做音乐都会被莫名其妙琐事为难,10.0
7074,sorry about that聚会一直打手机,10.0
7075,and i sorry about that 慢慢开始变得无趣,10.0
7076,当我经历过这一切更加变得急切,10.0
7077,明显打了鸡血因为发现时间嘀嗒嗒嘀嗒嘀,10.0
7078,yo man 我不可能站着不动,10.0
7079,我的cd机还是请你别碰,10.0
7080,sorry忘记我们现在都用流媒体,10.0
7081,对这首歌感情可以写在留言里,10.0
7082,Sorry 没想好,10.0
7083,最难做的事当属抽时间 现在,10.0
7084,上海那场为何忍不住的哭 见怪,10.0
7085,很多误会 不经意的掩盖,10.0
7086,吝啬的抱歉是问题的潜在,10.0
7087,sorry  不好意思还是对不起,10.0
7088,sorry总是带着笑脸内心骗自己,10.0
7089,sorry一直爱你却说一直不喜欢,10.0
7090,sorry做了大事因为简单不一般,10.0
7091,sorry总有一天会凉 就算你在烫,10.0
7092,sorry被迫戴上皇冠感觉太亮,10.0
7093,所以我想小火在慢炖,10.0
7094,目标得奖 而不是战胜,10.0
7095,不开心 我选择不听 谁我都不信,10.0
7096,一辈子都握着麦克风可能这是我的命,10.0
7097,就算最后一个人去paradise,10.0
7098,可能自私某天也会精彩,10.0
7099,可能自私某天也会精彩,10.0
7100,就算一个人去paradise,10.0
7101,sorry学会说了实话惹的事端 and,10.0
7102,sorry用了太多 太多的双关,10.0
7304,快乐他们不懂flow,10.0
7305,很像蜈蚣一样,10.0
7306,的多面手是我,10.0
7307,不是每天都有,10.0
7308,人说生日快乐,10.0
7309,喜欢和名利,10.0
7310,淡薄的人一起合作,10.0
7311,因为我的运气好过,10.0
7312,成功的路上总是,10.0
7313,不断出现有人帮我,10.0
7314,如影随形的快乐,10.0
7315,建立别人快乐之上,10.0
7316,你的乐趣就是,10.0
7317,发个朋友圈的点赞,10.0
7318,不管北京还是,10.0
7319,重庆对我有不满,10.0
7320,想要攻击,10.0
7581,真是 喊转范子 还以为自己好吊,10.0
7582,在我听懂你之前你还要绕一大摞,10.0
7583,莫像他们一找我帮忙就港认得我同学,10.0
7584,我同桌是卫生角 所以我从没相信过,10.0
7585,Like doctor 把神经病药物塞入你口,10.0
7586,我颤抖的手术刀插你动脉是我的flow,10.0
7587,你有多弱 像陀螺 抽你的绳裹住,10.0
7588,hater死我活集火我也给我激活了我,10.0
7589,你总说 你的知识有多渊博,10.0
7590,我看过你们的歌词只对社会抱怨过,10.0
7591,大街货 大便火 大都太像了大都是连锁,10.0
7592,一切的潮流往身上搭裹 大千实力都全裸,10.0
7593,我在三点开工一针见血,10.0
7594,不待见我脚趾对你做个minna finger,10.0
7595,你听着行我的东西老了那么你去听听新的,10.0
7596,那些典型的 拜金的 再见了,10.0
7597,我把你音乐塞进了马桶,10.0
7598,对higher的 音乐点下冲走,10.0
7599,No no 别冲动 man 我懂你计谋,10.0
7600,你们密谋钻进虫洞像小地狱吼 让我呕,10.0
7601,你们这些智商 早该进养老院,10.0
7602,不过这点攻击就像 给我做保健,10.0
7603,老子没到极限 接下来这段你们都该纪念,10.0
7604,算你命硬 比拼实力比接力,10.0
7605,开启beats no peace 彼此 听几遍,10.0
7606,哥把flow颠覆,10.0
7607,我先入为主你没天赋定数已定,10.0
7608,你拼命的学也只能陷入羡慕不来,10.0
7609,每个人都知道你们代表了土和俗,10.0
7610,我flow是高速公路奔跑的高速公鹿 或者松鼠,10.0
7611,你们这些冬眠的乌龟无家可归的废物,10.0
7612,靠技术让你退伍,10.0
7613,三辆警车下三十个警察,10.0
7614,My flow like 霰弹,10.0
7615,法老叔叔就像鬼魂一样驱不散,10.0
7616,打开耳朵聆听最牛逼的中文说唱FLOW,10.0
7617,你说你逗不逗不吼不嘴臭臭过豆腐,10.0
7618,腹部腐肉不漱口,10.0
7619,我受够 扑入侮辱你都可以用魔兽,10.0
7620,我在迪拜say good bye,10.0
7621,Roll不够 ball so hard why,10.0
7622,怪你不够优秀不够牛,10.0
7623,不够做我对手你不够不够,10.0
7624,破low是你的 flow,10.0
