,lyrics,class
21979,I got money make me dope Make the honey 露了肉,8.0
21980,YA know 这水太浑 圈子到底太大,8.0
22143,我庆幸自己当初没跟恶魔做交易,8.0
22144,我现在大把时间宅在家都戴耳机,8.0
22145,我发现数钞票的声音实在太好听,8.0
22146,TZ要来了所以大家一定要小心,8.0
22147,我昨天飞成都,8.0
22148,明天飞哈尔滨,8.0
22149,可事实证明我是对的,8.0
22150,现在越飞越高,8.0
22151,我拒绝所有fake,8.0
22152,所有没营养的社交,8.0
22153,我做到把所有的顾虑,8.0
22154,全部抛更远,8.0
22155,我早就习惯晚上party,8.0
22156,然后白天睡个上午,8.0
22157,更多公司给我赞助,8.0
22158,更多money流入帐户,8.0
22159,平时不要找我因为哥们比较忙,8.0
22160,我打算明年在广州买一套海景房,8.0
22161,所以之前不客观的评价需要平反,8.0
22162,一个人晚上去公园只为要找到灵感,8.0
22163,当你们已经在睡而我还在清醒中,8.0
22164,我通宵在公园见到第一个清洁工,8.0
22165,但具体情况忘了,8.0
22166,她体型好像胖的,8.0
22167,只知道写着写着第一个路灯也亮了,8.0
22168,我记得楼下的保安好像是大胡子,8.0
22926,三个洋老板,8.0
22927,三个 young boss,8.0
22928,他们的双手 挤出的工资,8.0
22929,面朝黄土背朝天耕耘的老板,8.0
22930,面朝大海春暖花开不懈怠的老板,8.0
22931,白手起家的游戏 我们玩的起,8.0
22932,吸引融资出产品 上市留个名,8.0
22933,想来参加招聘 yeah?yeah,8.0
22934,招聘yeah yeah,8.0
22935,先让脑袋开机 脑袋开机脑袋脑袋开机,8.0
22936,你们表里不一,8.0
22937,说的一般都比做的有劲 回家里去照镜,8.0
22938,看看自己德行,8.0
22939,三个洋老板,8.0
22940,三个young boss,8.0
22941,合伙开了个洋盘的公司,8.0
22942,启动资金多全部都来自,8.0
22943,他们的双手挤出的工资,8.0
22944,追寻自己内心 明天上班不用早起,8.0
22945,只做那音乐美妙不用休息,8.0
22946,你才想的美 工作要正规,8.0
22947,存钱贷房费 不能违背,8.0
22948,传宗接代对 白日做梦累,8.0
22949,梦想太昂贵 你才想的美呀”,8.0
22950,当个窝囊废啥都嫌贵,8.0
22951,闭嘴吧闭嘴吧闭嘴吧我才是自己的CEO,8.0
22952,小职员你连进董董事会的资格都没有,8.0
22953,你只配扮演那白日梦里面的小英雄,8.0
22954,醒来了找不到梦里面开着的UFO,8.0
22955,我们三已经和外星人成为了好朋友,8.0
22956,we are 洋老板 we are young boss,8.0
22957,我们的双手 挤出的工资,8.0
22958,阿里巴巴得到财富秘诀,8.0
22959,是芝麻开门,8.0
22960,阿妮呀呀得到财富秘诀,8.0
22961,是心要够狠,8.0
22962,不对现实妥协,8.0
22963,young boss总做对的选择,8.0
22964,没有把握的不做 眼光永远在高处,8.0
22965,在东亚醒来的雄鸡,8.0
22966,搭乘着起航的飞机,8.0
22967,奉送的市场我满意,8.0
22968,对我讲想和我联姻,8.0
22969,第一款发行的产品,8.0
22970,成分是街头的秘密,8.0
22971,产品名现在告诉你,8.0
22972,不要对自己有怀疑,8.0
22973,泪水有时太廉价,8.0
22974,大山没把我压垮,8.0
22975,四年梦想心中挂,8.0
22976,撞了南墙也不怕,8.0
22977,死不做井底的蛙,8.0
22978,坚韧的铁树开花,8.0
22979,痛心经历时常兵临城下,8.0
22980,坚决不会故地重踏,8.0
22981,三个洋老板,8.0
22982,三个young boss,8.0
22983,他们的双手 挤出的工资,8.0
22984,we are 洋老板we are young boss,8.0
22985,我们的双手 挤出的工资,8.0
22986,三个洋老板 看中一块地,8.0
22987,只有荒山和烂尾楼,8.0
22988,但他们赌上了所有,8.0
22989,掀翻破旧砖瓦换上了玻璃,8.0
22990,玻璃商骗走了最后的硬币,8.0
22991,玻璃房一推出红透了遍地,8.0
22992,视野宽阔能穿越丛林,8.0
26598,五角 一块 五块,8.0
26599,五角 一块 五块 十块 二十 五十 一百,8.0
26600,梅赛德斯 克莱斯勒 柯尼赛格 凯迪拉克,8.0
26601,项链 戒指 衣服 鞋子 撒子 撒子 你都没得,8.0
26602,GO$H 心头装哩四点二十 没得四点一刻,8.0
26603,100 90 80 70 60 60 才算及格,8.0
26604,我喊李白 帮我挤墨 耍得日嘛有点出格,8.0
26605,GO$H 心头装哩不是出名 要出斗日嘛出国,8.0
26606,好不得 好不得了,8.0
26607,太多人说好 盖哥带到我们去寻宝,8.0
26608,Tory从来都是要都开好摩托,8.0
26609,我当顺便冲个喜 你当淋老一场雨,8.0
26610,跳起来哩感觉像文思卡特,8.0
26611,五角 一块 五块 十块 二十 五十 一百,8.0
26612,梅赛德斯 克莱斯勒 柯尼赛格 凯迪拉克,8.0
26613,项链 戒指 衣服 鞋子 撒子 撒子 你都没得,8.0
26614,GO$H 心头装哩四点二十 没得四点一刻,8.0
26615,我的沉默就是我的咆哮 动作是嘲笑,8.0
26616,你还需要多加调教 太过毛躁,8.0
26617,我吃饭不靠耍宝 我要的肯定搞到,8.0
26618,没得撒子想法只想做大,8.0
26619,但我讲道理你不用害怕,8.0
26620,就像你想不到 我一天到黑接触的都是些撒子人,8.0
26621,也像你办不到 我一把火就点燃了全城的雾都魂,8.0
26622,像他们都知道 走起这样的调子只有我们雾都能,8.0
26623,五角 一块 五块 十块 二十 五十 一百,8.0
26624,梅赛德斯 克莱斯勒 柯尼赛格 凯迪拉克,8.0
26625,项链 戒指 衣服 鞋子 撒子 撒子 你都没得,8.0
26626,GO$H 心头装哩四点二十 没得四点一刻,8.0
26627,100 90 80 70 60 60 才算及格,8.0
26628,我喊李白 帮我挤墨 耍得日嘛有点出格,8.0
26629,当我每天赚了却要想要花,8.0
26630,想把别墅跑车全都带回家,8.0
26631,当我有个大房子有张大沙发,8.0
26632,可以来我家里每天都开home趴,8.0
26633,哥们想要赚钱离开这鬼地方,8.0
26634,当我想靠自己就不用你帮忙,8.0
26635,当我搬到市中心我搬到你楼上,8.0
26636,你可以带妹子来我家里住,8.0
26637,能在我家里喝酒别在我家里吐,8.0
26638,我在家戴2chainz但只穿条底裤,8.0
26639,他们说我太帅还说我比你酷,8.0
26640,哥们想要赚钱搬到洛杉矶,8.0
26641,住对面的baby每天都爱生气,8.0
26642,当她问我号码我说我都忘记,8.0
26643,她按了我的门铃在上个星期一,8.0
26644,哥们买个房子要看得到沙滩,8.0
26645,哥们买个房子再买个在家乡,8.0
26646,哥们买个房子能看得到珠江,8.0
26647,为了买个房子他浑身都是伤,8.0
26648,想要买个房子跟孩子在做菜,8.0
26649,住对面的baby每天都爱生气,8.0
26650,想要买个房子跟孩子在做菜,8.0
26651,我说买个房子是虚荣心作怪,8.0
26652,可以来我家里但别抽我的烟,8.0
26653,可以上个厕所但别进我房间,8.0
26654,当我买了房子说一个还不够,8.0
26655,不被money带走我就是money flow,8.0
26656,日子都想象我这样过,8.0
26657,写写歌在家里搞创作,8.0
26658,我朋友说我过得还不错,8.0
26659,我家乡听Hiphop那帮小孩,8.0
26660,都希望有天我能走起来,8.0
26661,都觉得我加入了大厂牌,8.0
26662,说每天都有女生来表白,8.0
26663,说我的生活过得每天free,8.0
26664,说我的演出去了很多妹,8.0
29932,我和我的兄弟都在江南西,8.0
29933,Shout to the 广州 from my city,8.0
29934,这个地方充满了我的经历,8.0
29935,离开为了赚更多的金币,8.0
29936,要壮大我的hood 擦亮我的兵器,8.0
29937,还记得那年穷得和兄弟吃菠萝包的日子,8.0
29938,在江南西日夜颠倒却没收入的日子,8.0
29939,在酒吧当party boom每天一百五的工资,8.0
29940,最后收到的却是房东叫我搬出去的通知,8.0
29941,Oh 这些不是我想要的,8.0
29942,想改变一切只要我的那颗心还跳着,8.0
29943,在我的世界 我的字典 没有什么不可以,8.0
29944,时机成熟再和我的兄弟一起再合体,8.0
29945,看谁会笑到最后 自己才是最大的对手,8.0
29946,说过永远不会退后 那是为了满足我黑洞般的胃口,8.0
29947,离开广州飞黄腾达 圈子都变得更加诚实,8.0
29948,曾经说过我是司机你是乘客,8.0
29949,赚钱速度已经变成乘法,8.0
29950,對的 對的 从职员变成老板 只会更大 我的团队不會倒闭,8.0
29951,在江南西养成 So I hustle hard 快餐 菠蘿包 烟加上筆,8.0
29952,这几样东西 构成我的日常生活,8.0
29953,贫穷要我向上所以没办法不变强,8.0
29954,I am big boss 對hater说声sorry,8.0
29955,变得富有不但指头脑还有歌词,8.0
29956,2017走起來沒人可以阻止,8.0
29957,賺更多為了我的Hood我的homie,8.0
31751,造就了hiphop势力不逃避自己创造了中国的传奇,8.0
31752,即使旁人觉得你有多么的差,8.0
31753,立志要像你一样创造神话,8.0
31754,让自己不断提高成绩成为习惯,8.0
31755,认识她之前什么事情对我来说都不在话下,8.0
31756,黄金珠宝随你挑,8.0
31757,给你买最贵的包,8.0
31758,只在我的面前才表现来温顺,8.0
31759,她是我最名贵的波斯猫,8.0
31760,被她牵着鼻子走,8.0
31761,抓着我的衣领口,8.0
31762,忘记了自己的姓名,8.0
31763,却又只在乎她的心情,8.0
31764,为她买幢大别墅,8.0
31765,搬来跟我一起住,8.0
31766,每天情话说到吐,8.0
31767,带她去我的hood,8.0
31768,party party all night 我们尽情的放肆的喝,8.0
31769,根本感觉不到tired dj 放的全是我的歌,8.0
31770,我们有一百万 再赚个几百万,8.0
31771,lv Gucci Prada channl 专柜全买断,8.0
31772,如果你也很喜欢这些的话记得给我点个赞,8.0
31773,出入饭店豪车接送五星级吃的喝的都是米其林yeah,8.0
35358,大陆仔,8.0
35359,大陆仔 大陆仔,8.0
35360,喊我大陆仔 买块劳力士戴,8.0
35361,不爱揣现金 就只有好几十块,8.0
35362,手机是钱包 装几百万超级自在,8.0
35363,奢侈品牌随便买 不可能会交易失败,8.0
35364,好多的老外和港澳台 都想到大陆来,8.0
35365,空气差 不存在 这儿钱多的像耍赖,8.0
35366,他们都晓得有个地方叫大陆 来这嘛要发财,8.0
35367,不用四处奔走 她可能就在广州,8.0
35368,或者成都北京上海深圳重庆杭州,8.0
35369,喊她交出温柔 拿给你去享受,8.0
35370,大陆仔,8.0
35371,大陆仔 大陆仔,8.0
35372,Ty. verse one 的体验,8.0
35373,都是我约会的体验,8.0
35374,大陆仔21岁征服全世界,8.0
35375,他眼里的地面桌子上全是钱,8.0
35376,刚支出就收到收入,8.0
35377,收银员奇怪我为什么笑,8.0
35378,喊天灵灵地灵灵都猜不到,8.0
35379,门口什么跑车给大陆仔开道,8.0
35380,单身贵族 feeling so good,8.0
35381,我把两位女士搂住,8.0
35382,大陆仔脸上有口红印,8.0
35383,他也不在乎你对他信不信,8.0
35384,Wait 我在哪我是谁为什么你盯着我脖子挂满的ice,8.0
35385,我手工订制需要几个礼拜,8.0
35386,玩个失踪除了谈钱以外,8.0
35387,大陆仔,8.0
35388,大陆仔 大陆仔,8.0
35389,那就把钱塞进我的名牌包,8.0
35390,让我买一台布加迪 我说认真的不假比,8.0
35391,从此节假不住家里 睡醒脸我在副驾洗,8.0
35392,贫穷的病得到根治 我把心情送进温室,8.0
35393,这个社会帅哥太多 所以要当帅哥中的赛摩,8.0
35394,听到我嗡嗡 收紧了瞳孔 神情很从容,8.0
35395,像一条猛龙 潇洒的游走在卷起的风中,8.0
35396,那就把钱塞进我的名牌包,8.0
35397,我把头发染成黄色就像Korea,8.0
35398,昨天邂逅一个女孩名字叫做Sofia,8.0
35399,二维码扫描我微信 夸奖我表现amazing,8.0
35400,红色的像一团火 看价格会让你难过,8.0
35401,但这是身份的象征 代表了虚情假意从不当真,8.0
35402,想了解我 想要结果 我的包很贵别摸,8.0
35403,一出门就消费 把最新的款式都拿出来准备给我,8.0
35720,Mind control的能量大道覆活兵马俑,8.0
35721,好像每个人都认为自己能当孙悟空,8.0
35722,高傲骄傲宝贝把它当成女朋友来宠,8.0
35723,觉得太年轻了耍不拢太前卫耍不懂,8.0
35724,Dragon ball在手上可别打翻我的酒,8.0
35725,Dragon ball在手上可别打翻我的酒,8.0
35726,电话无人接听或许我又在了路上,8.0
35727,ATM 取个钱都不止有一点忙,8.0
35728,达到顶级铲除假冒伪劣,8.0
35729,就是告诉你了 what I made it,8.0
35730,把我收集全部变成限量 whisky yamazaki uhh,8.0
35731,冰块 double 还是一样跟到脑壳点起 uhh,8.0
35732,Chinaman 的瓷器你还揽不到打个赌,8.0
35733,必须get my money,8.0
35734,Armani 的香味,8.0
35735,看别个都晓得,8.0
35736,风流倜傥靠北,8.0
35737,该拿 Louis 搭个配,8.0
35738,明天又是 another day,8.0
35739,进化神器宝贝,8.0
35740,可口可乐甩了,8.0
35741,我没有别的外号,8.0
35742,你站到李尔新的旁边肯定会来感觉,8.0
35743,说唱的风暴来了,8.0
35744,Money 会不断的底到 ho,8.0
35745,分不清到底是几号 ho,8.0
35746,不要问这一切属于,8.0
35747,我们的努力,8.0
35748,继续的 push,8.0
35749,在我们 hood 里,8.0
35750,需要个助理,8.0
35751,Wow man 动不起来,8.0
35752,等于在家祈祷哈利路亚 huh,8.0
35753,我和哥们每天都活的像是电视主角 huh,8.0
35754,都别逼我三分线外疯狂运球突破 huh,8.0
35755,没人阻挡 huh,8.0
35756,动作帅的就像数钱,8.0
35757,印在大萤幕的黑白 logo,8.0
35758,代表我的出现,8.0
35759,不管任何时间地点,8.0
35760,反正都没人能够阻拦,8.0
35761,我左手拿起印钞机,8.0
35762,用右手开起航空母舰,8.0
35763,一直把油门儿揪到底,8.0
35764,我经常时间比较紧,8.0
35765,所以可能会电话打不通,8.0
35766,想要的都要 double,8.0
35767,我们说唱就像奢侈品,8.0
35768,咋个可能跟你的差不多,8.0
35769,真的是 贪吃蛇,8.0
35770,吃的我 打饱嗝儿,8.0
35771,没听过我们的歌,8.0
35772,我不管我 做得美梦 它得不得醒,8.0
35773,未来要 1 for the money,8.0
35774,才没过了多久忘记跟谁say了sorry,8.0
35775,92的wild boy接了地气Justin bieber undercover forget,8.0
35776,所有好的运气此刻让它back to city,8.0
35777,i gonna be worldwide全世界都找你,8.0
35778,此刻我想做的便是扔掉我的手机,8.0
35779,灵魂有趣yes sir,8.0
35780,吸引你的注意,8.0
35781,一切都想猜透看懂发现并非那么容易,8.0
35782,你犯过的错 丢掉包袱 尝试改变,8.0
35783,只是缺少正面直视它的勇气,8.0
35784,想清楚后悔不了棋 做就做到底,8.0
35785,hit it beat 好美满,8.0
35786,给我得个满分  now or never,8.0
35787,一切结束之前,8.0
35788,我的节奏不得迟缓,8.0
35789,你的下一秒钟将会被我变得更加值钱,8.0
36039,银行卡上面的数字一直跟到加,8.0
36040,不要怨天尤人那是因为是你自己瓜,8.0
36041,看到没有我们就像黑暗中的那些光,8.0
36042,花开得像 gucci gucci,8.0
36043,红和绿的 gucci gucci,8.0
36044,搭配我肤色 gucci gucci,8.0
36045,妈妈说要努力努力,8.0
36046,花开得像 gucci gucci,8.0
36047,红和绿的 gucci gucci,8.0
36048,搭配我肤色 gucci gucci,8.0
36049,妈妈说要努力努力,8.0
36050,换好了行头我回到了路口,8.0
36051,先打了个招呼又握了个手,8.0
36052,你车里头循坏在播放是,8.0
36053,顶级的CDC简直了,8.0
36054,我从正面9点方向来,8.0
36055,看到妹儿扭得太精彩,8.0
36056,Good kid每天让他 cash flow,8.0
36057,Whoz game揣到包包里头有,8.0
36058,300匹马力推背,8.0
36059,我照亮更大的都会,8.0
36060,重力和速度又加了一倍,8.0
36061,珍贵得就像是限量的艺术品,8.0
36062,人们会疯狂的为了它规矩的排起队,8.0
36063,冠军的早餐那丰富的程度,8.0
36064,每天都早起,8.0
36065,塞满人民币,8.0
36066,当我走在属于我的街道,8.0
36067,依然保持我的衣着宽松,8.0
36068,不用乞求上帝对我保佑,8.0
36069,也不和我哥们切拜关公,8.0
36070,刚才用我手机点的晚餐,8.0
36071,现在摆在大别墅的餐桌,8.0
36072,A.T.M.从早到晚不断犒劳自己,8.0
36073,因为我们一路都在颠簸,8.0
36074,我把我所有经历全部留在黑夜,8.0
36075,不用怀疑我的未来还有我的决心,8.0
36076,如果我们话不投机那就不说这些,8.0
36077,从来我都不在傻子身上浪费时间,8.0
36078,这儿适者生存,8.0
36079,弱肉强食就是游戏规矩,8.0
36080,要花开得像 gucci,8.0
36081,那就 pay me pay me pay me,8.0
36082,我和哥们耍的 aye aye aye,8.0
36083,两点不回家 aye aye aye,8.0
36084,是我电话声音,8.0
36085,但是不接才够 hiphop yea aye aye,8.0
36086,别再 tell me what you want,8.0
36087,车钥匙放在了AJ的 gucci bag,8.0
36088,他还在暗到起,8.0
36089,醒在床的底下,8.0
36090,其他事不记得,8.0
36091,有人说些批话,8.0
36092,总想被我理麻,8.0
36093,今天还有计划,8.0
36094,揣起我的 visa,8.0
36095,和你想的一样,8.0
36096,我最风流倜傥,8.0
36097,拉五个美女到东大街,8.0
36098,看到坡坡就冲下去,8.0
36099,从来记不到消费好多账单,8.0
36100,别二天问咋个叻,8.0
36101,毕业典礼有点紧张,8.0
36102,Girls tell me 她的信仰,8.0
36103,点燃一根古巴雪茄,8.0
36104,浮夸都被注入心脏,8.0
36105,花开得像 gucci gucci,8.0
36106,红和绿的 gucci gucci,8.0
36107,搭配我肤色 gucci gucci,8.0
36108,妈妈说要努力努力,8.0
36109,Aye 就在今天晚上,8.0
36110,Aye 英国人殖民 bombay,8.0
36111,对 我价值观太贵,8.0
36112,蜜蜂花丛中在飞,8.0
36113,人民币我接着兑,8.0
36114,电话接通找哪位,8.0
36115,我的所有情况你们必须了解,8.0
36116,但是今天晚上切哪儿,8.0
36117,我们不用晓得,8.0
36224,喝完酒把手插进比脑壳空的腰包,8.0
36225,计算到 今天打交道值得用的花销,8.0
36226,反正日后 交流有用不完花招,8.0
36227,他有信心把假货经营,8.0
36228,做个皇帝 让你听令,8.0
36229,他才懒得管 你是撒子心情,8.0
36230,耳边有个魔鬼在不停叮咛说,8.0
36231,赚 赚个够就所有人都尊敬你,8.0
36232,然后转身笑他们所有人都能力低,8.0
36233,不服就 所有人都整一起,8.0
36234,拿起机枪 piu piu 所有人变回忆里,8.0
36235,听到这儿我的脑壳开始痛,8.0
36236,突然感觉肩上担子变得重,8.0
36237,诶 我才不得为钱钻个空,8.0
36238,尽管我晓得 钻了就能成功,8.0
36239,我晓得你讨厌做生意,8.0
36240,但是为撒子最后要切交换,8.0
36241,表面上看起好争气,8.0
36242,背后好多事交给爬行动物包办,8.0
36243,你看得到的无奈 看不到的未来,8.0
36244,看不看得出来,8.0
36245,你看得到的无奈 看不到的未来,8.0
36246,看不看得出来,8.0
36247,你看得到的无奈 看不到的未来,8.0
36248,看不看得出来,8.0
36249,是否做完每次的show以后 就有结不完的钱,8.0
36250,我就是XX不想跟着风走,8.0
36251,在接下来的日子里挺起我胸口,8.0
36252,这名利太沉重是否选择松手,8.0
36253,把不在艺术范畴的全都冲走,8.0
36883,Get money get respect 赔了八十万当八十块,8.0
36884,I live 蔡镇鸿的 life real game like GTA,8.0
36885,我的歌曲都在 KTV 卡里 rising like 88,8.0
36886,我来翻译就是你不管,8.0
36887,火的 real hiphop 已被管制,8.0
36888,假的嘻哈借你几个胆子,8.0
36889,NBA CDC aye 水平加上我的地址告诉你了,8.0
36890,每天都是 money lucky day,8.0
36891,Get money 想打的名气响打扰又不爽,8.0
36892,才出名的 happy birthday,8.0
36893,我是真的 may be drake 也是 no lie,8.0
36894,Black and yellow 黄色皮肤黑色眼睛 hellow go die,8.0
36895,买个 Prada 送给 Lara another lil mama,8.0
36896,我们兄弟都是 young master,8.0
36897,谢老板歌词碗大 你吃完咋个砍价,8.0
36898,有个强者 他是王者,8.0
36899,可以控制 rap game game game,8.0
36900,拿出身份证看到我的名字蔡镇鸿,8.0
36901,是他 name name name,8.0
36902,1989 11 06 life's a struggle 宋岳庭 rest in peace,8.0
36903,理发店里 听的是你,8.0
36904,但他们懂求不起,8.0
36905,Get money get respect 赔了八十万当八十块,8.0
36906,开个玩笑 你先不要着急,8.0
36907,不爱嘻哈的 只爱西瓜的群众,8.0
36908,喜欢炸的标题 然后开始趴体,8.0
36909,你们耳朵里面住的是个老阿姨,8.0
36910,看到美人豹你就开口说它是辆好车,8.0
36911,我带你看法拉利,8.0
36912,我开起车把音响放的特别响,8.0
36913,看到一群装的水平高的老司机,8.0
36914,长的都像一个包袱来自郭德纲,8.0
36915,网上都不晓得是哪个我们都来装,8.0
