,lyrics,class
11069,无法面对父母我快不能呼吸,6.0
11070,在回家的路上我曾经哭过,6.0
11071,那时候的我从未能证明自己,6.0
11072,直到2003年的那个冬天,6.0
11073,第一次拿起笔写起我的故事,6.0
11074,那一年最痛的是奶奶离世,6.0
11075,我不知道自己是怎么过来的,6.0
11076,到大学 我真正的爱过了一次,6.0
11077,和她从图书馆爱到同一个房间,6.0
11078,到最后婚礼她身边的人并不是我,6.0
11079,我没哭只把眼泪写进了一首歌,6.0
11080,你改变不了环境,6.0
11081,但你可以改变自己,6.0
11082,你改变不了事实,6.0
11083,但你可以改变态度,6.0
11084,你改变不了过去,6.0
11085,但你可以改变现在,6.0
11086,你不能控制他人,6.0
11087,但你可以掌握自己,6.0
11088,我会帮助感激回报曾经,6.0
11089,把我视为朋友的他哪怕没有价值利用,6.0
11090,我会让那帮蠢货认识钱之外的东西,6.0
11091,责难诽谤贫病困窘,6.0
11092,一切压迫冷嘲热讽,6.0
11093,都是前进的动力,6.0
11094,对我的刺激,6.0
11095,经历 白眼嘲笑孤立,6.0
11096,挫折这些我都庆幸,6.0
11097,不管现实有多么惨不忍睹,6.0
11098,我还是仍旧会固执的相信,6.0
11099,相信这个世界只有回不去,6.0
11100,而没有什么人什么事是过不去,6.0
11101,火焰依然向上 向上,6.0
11102,中国说唱向上 向上,6.0
11103,火焰依然向上 向上,6.0
11104,北京说唱向上 向上,6.0
11105,火把倒下 火焰依然向上,6.0
11106,我不叫地下 我叫说唱,6.0
11107,是谁说脏的才叫real hip-hop,6.0
11108,别人弄脏了她我现在洗干净她,6.0
11109,文雅也可做到有力的表达,6.0
11110,我不听你的歌你说的全是废话,6.0
11111,并不是所有说唱都是消极,6.0
11112,新街口组合照样把真实定义,6.0
11113,是上帝 是信仰 是支撑我的力量,6.0
11114,在最落魄的时候我都不曾绝望,6.0
11115,折断我的骨骼折不断我的翅膀,6.0
11116,负了伤的雄鹰还是飞行之王,6.0
11117,来再大的风暴 风中疯狂,6.0
11118,有勇气 有意志 就有希望,6.0
11119,为了能拥有自己辽阔的蓝天,6.0
11120,我会忍受剧痛永不坠落的飞翔,6.0
11121,你努力寻找合适的字眼不敢看我的眼,6.0
11122,尽量把残忍的话说的婉转,6.0
11123,我努力配合你保持嘴角的弧线,6.0
11124,在我们最熟悉的地点,6.0
11125,本没有预料到这样的场面,6.0
11126,一双泪眼你走远 我就此明白,6.0
11127,两年那样长 但爱情那么短,6.0
11128,"你说我们还可以像""朋友""一样聊天",6.0
11129,不过是让我的伤 口继续发炎,6.0
11130,我怎么轻易能忘 你在我身边741天,6.0
11131,曾经日夜缠绵 如今这最后一面,6.0
11132,我的手再也触摸不到你的温度,6.0
11133,而你换了个人 还能继续温暖,6.0
11134,我可以被伤 可以痛心 可以遗忘 与你好不好无关,6.0
11135,可又偶然听到我们一起听过的歌,6.0
11136,心瞬间被撕裂 一喝就一整夜,6.0
11137,故事还没讲完 我们却早已脱离关系,6.0
11138,当朋友问起你我装做不在意,6.0
11139,我教别人感觉分手是因为我太负心,6.0
11140,我不知道什么时候才会忘了你,6.0
11141,这场爱像一窗玻璃被撞碎,6.0
11142,我擦着锋利的碎片,6.0
11143,血肉模糊地开始一段,6.0
11144,不再有你的人生,6.0
11145,可我的眼睛 远远的望着那座伤心城,6.0
11146,放着你最爱的歌曲当背景,6.0
11147,想起曾经我把你当命一样去疼,6.0
11148,就当你是我做过的梦 再说多爱你都已经没有用,6.0
11149,我知道你不想听,6.0
11209,目啁拨金到要困的时阵,6.0
11210,你直直念甲我的头壳痛,6.0
11211,我真正无爱搁听你讲,6.0
11212,阮爸拢看我是一个无路用的囝,6.0
11213,你看你朋友打拼 今嘛毕业咧找头路,6.0
11214,讲什么无面子 因为册拢读抹出来,6.0
11215,你是按怎咧过日子 无简单混过去,6.0
11216,我对阮爸讲 你想的是古早时代,6.0
11217,叫阮接阮家的生意 ha…才是无爱,6.0
11218,你今嘛要创啥我要做状元,6.0
11219,我真有责任搁有礼貌 我讲的话算话,6.0
11220,不是咧讲我懒惰 什么拢不做 唉啦,6.0
11221,还搁少年 出去混玩到天光才去困,6.0
11222,我有法度困甲差不多下哺三四点,6.0
11223,但是我爱办的代志绝对做得到,6.0
11224,你免搁担心我 我对我的将来真清楚,6.0
11225,你今嘛要创啥 我要做状元,6.0
11226,本来这个世界就无公平啦,6.0
11227,不是大家人会当做医生做律师,6.0
11228,我看我朋友读甲咧皮皮颤 真正有影呢,6.0
11229,按怎读我嘛读抹着学校第一名,6.0
11230,我要做状元,6.0
11231,我听人讲唱片时机歹,6.0
11232,早就爱做生意置上海,6.0
11233,尚好出一个爱情歌,6.0
11234,免搁拖,6.0
11235,尚好是慢的安全歌,6.0
11236,火置烧置我的心内,6.0
11237,狠死火置大起,6.0
11238,按那面对我的朋友,6.0
11239,我自己啊无消无息就出去,6.0
11240,行我的路卡危险但是卡水无行新的路,6.0
11241,足紧就死叫我做你的猴死囝仔,6.0
11242,真正挡袂条 like a rented mule,6.0
11243,无我就开始皮皮抖,6.0
11244,逐天眠梦有鬼,6.0
11245,我叫你吵醒,6.0
11246,不知影你置都位,6.0
11247,慢慢仔找　原因置都位,6.0
11248,我甲你安慰,6.0
11249,有我置这,6.0
11250,我的话置你的头壳底,6.0
11251,这是我的土地搁敢偷拿,6.0
11252,无礼貌的人客歹势,6.0
11253,我忍耐相久,6.0
11254,要开始出手,6.0
11255,搁敢说这款话,6.0
11256,讲的话算话 一定袂黑白讲话 绝对替你讲话 袂惊流血,6.0
11257,叫我帮忙我马上就做,6.0
11258,台湾的HIP HOP 位我这始,6.0
11259,我是上正港的台湾麻吉,6.0
11260,提命来博嘛会使 你讲去拖赌做你来,6.0
11261,人找你的麻烦就是找我的麻烦,6.0
11262,我一定给你处理,6.0
11263,你若无办法 交乎我这麻吉帮,6.0
11264,一晚过一晚我永远麻吉帮,6.0
11265,麻吉 一定给你挺到底,6.0
11266,麻吉麻吉 麻吉麻吉,6.0
11267,我点燃一颗烟 放到嘴边,6.0
11268,回想从前 做说唱这五年,6.0
11269,脑海中浮现 当年的画面,6.0
12046,世上某d角落每日都有战争发生,6.0
12047,每人都参与每人都有内心斗争,6.0
12048,三个血肉者你同我同佢边个,6.0
12049,可以选择做旁观者,6.0
12050,无人会钟意见到遍地死者,6.0
12051,无人会钟意做战地记者,6.0
12052,自己做军备竞赛,6.0
12053,自己打自己几仗,6.0
12054,成日要名要利,6.0
12055,冲冲冲从未识死,6.0
12056,再不分战场屋企爱人知己我想胜利,6.0
12057,行或企如战地,6.0
12058,很想死而未敢死,6.0
12059,是我想得太尽要争气,6.0
12060,成日顾前顾后,6.0
12061,想不靠行左转右,6.0
12696,来生再刻录这场载舞载歌,6.0
12697,三千万分 之一几率,6.0
12698,删除偶遇 留下自己,6.0
12699,如何走出 再次走进,6.0
12700,这重庆 的森林,6.0
12701,古老的道馆上还吊着东亚病夫,6.0
12702,我的脚步声小到静止但是药到病除,6.0
12703,一颗枯萎的樱花树 它怎么也想不清楚,6.0
12704,平日喧闹的和式庭院 今天格外模糊,6.0
12705,我的背影如飞掀起了大雾,6.0
12706,背后记下一击毙命的tattoo,6.0
12707,百年屈辱的故事等我插足,6.0
12708,悄无声息没有痕迹的杀戮,6.0
12709,别问我在不在 来不来,6.0
12710,忍者的信条只有一个 你的门开不开,6.0
12711,不管帅不帅 赖不赖,6.0
12712,你再快也快不过我手起刀落 红杏出墙来,6.0
12713,洗净脖子背后等我出现 乖乖,6.0
12714,最后一秒写下你的遗言 拜拜,6.0
12715,哭兮赖呆 转身消失太快,6.0
12716,他们寻找我的踪迹像是寻找WiFi,6.0
12717,No 在我的土地上 请你收起你崇洋媚外,6.0
12718,像是古老的枷锁 你看我 你看我 你看我用中文对白,6.0
12719,如果背叛了真实的存在 我炎黄的忍者归来时,6.0
12720,你刀在我的脖子上也不斩不断我骄傲,6.0
12721,达不到我高山仰止就别徒劳叫嚣,6.0
12722,那东方鱼肚白的升起在我体内咆哮,6.0
12723,泡上一杯禅意 刀光剑影里祷告,6.0
12724,雨下得沉默 淋不湿不动如山的我,6.0
12725,无声地生活 徐如林沉睡了多久,6.0
12726,别太过困惑 疾如风看不见我走,6.0
12727,我侵掠如火 还不快溜,6.0
12728,带上忍者的面具 我的皮肤中国黄 不是旭日的旗,6.0
12729,飞檐走壁 在我的手里 生命这东西 都是儿戏,6.0
12730,崇洋媚外的罪行 等我去洗净 无影无形 请你小心,6.0
12731,螺旋手里剑 no 我的兵器是方天画戟,6.0
12732,挡不住我的杀意 从战国时期到巴黎,6.0
12733,行走在风里雨里 你看我是云里雾里,6.0
12734,江湖动荡我隐匿 把生和死都参尽,6.0
12735,我的重庆火锅麻辣 忍者落地唱上一曲,6.0
14833,感受我磁场 立正站好 将过去翻篇,6.0
14834,开足马力 用三寸不烂 写下不朽的诗篇,6.0
14835,跟着我留下的足迹 寻找那十二道方位,6.0
14836,声音通过你的大脑 变化成 夺魄的香味,6.0
16709,可现在 为何画面渐渐陌生起来,6.0
16710,因为你变了 开始浓妆艳抹,6.0
16711,你变了 头发不止一次染过,6.0
16712,你变了 多希望是我看错,6.0
16713,可是你变了 已不再是我怀念的,6.0
17725,可你我之间已经没有空白,6.0
17726,让一切从头再来,6.0
17727,这谎言多么苍白,6.0
17728,你的心已桑田,6.0
17729,你的泪是沧海,6.0
17730,当我们已经分手,6.0
17731,当一切不是秘密,6.0
17732,当我决定消失因为存在,6.0
17733,也没有意义,6.0
17734,我试过哄你开心可又再次发你脾气,6.0
17735,我试过忘记你然后和别人在一起,6.0
17736,不再骗你我骗自己,6.0
17737,开始厌恶你,6.0
17738,你说天注定那一切,6.0
17739,可我偏不信有极限,6.0
17740,把痛苦变成享受,6.0
17741,无法感受,6.0
17742,到疲倦,6.0
17743,把剂量加大,6.0
19334,少年茫然无措地站在西进口,6.0
19335,现在的他 不得不另辟蹊径走,6.0
19336,启程的票根 紧握在右手,6.0
19337,想抛下一切烦恼顾虑和忧愁,6.0
19338,他看遍潮汐 去还绿林的狂喜,6.0
19339,清晨散落 月光早已没气息,6.0
19340,泪痕将乌云分割成岛屿,6.0
19341,尘埃过荆棘 也未能相遇,6.0
19342,最后他降落 困在孤山岭,6.0
19354,当少年不再年少,6.0
19355,沧桑的面貌,6.0
19356,得到又失去,6.0
19357,失去又得到,6.0
19358,时间它像旋律,6.0
19359,不断地在延续,6.0
19360,往事他轻轻想,6.0
19361,坐在了钢琴旁,6.0
19362,恍惚的灯光 他半梦半醒,6.0
19363,仿佛看见了多年前的自己,6.0
19364,那个少年困惑的看着他,6.0
19365,他觉得自己该给他回答,6.0
19842,放下心思写歌 别不务正业,6.0
19843,我会告诉他们回答正确,6.0
19844,其实不过都是玩笑话,6.0
19845,我的嘻哈饶舌梦从小就谈到大,6.0
19846,But my girl每天都想让我缠着她,6.0
19847,听起来蛮掉价,6.0
19848,要说“我现在很忙”可能是最难的话,6.0
19849,是因为,6.0
19850,特别的八零年代 hey yeah,6.0
19851,像一瓶嘉陵咸菜 对味,6.0
19852,唱起来有些酸涩 豆蔻的年华不想耽搁,6.0
19853,声音在我耳边悄悄的降临,6.0
19854,就会让我整个天空都放晴,6.0
19855,掩耳又盗了铃 其实半夜还没睡,6.0
19856,当作甜点来回味,6.0
19857,这缓慢的鼻息终究带我回到Champs Elysees,6.0
20625,你什么时候才会出现,6.0
20626,等的其实也有一点疲倦,6.0
20627,最后燃烧完这根香烟,6.0
20628,是我能给你最长的期限,6.0
20629,路过你身边瞬间,6.0
20630,如果再多专注点,6.0
20631,会不会不再忽略,6.0
20632,坚持那么倔,6.0
20633,但喜欢的的确确,6.0
20634,像我没见过的雪,6.0
20635,在我心上留了点,6.0
20636,隐约的执念,6.0
20637,关上了房门 一个人睡,6.0
20638,听见了枪声 毫无防备,6.0
20639,慢慢变卑微 寻找着机会,6.0
20640,飞机被击坠 身体 被摧毁,6.0
20641,迟早追回,6.0
20642,属于自己的节目 寻求别人的协助,6.0
20643,今天被劫住 天人无绝路 蹒跚在学步 还站在那远处,6.0
20644,望 你到底怎么样 不用刻意学别人隐藏,6.0
20645,我还在无限的找寻,6.0
20646,何时能对上清澈的眼睛,6.0
20647,也许他在路边买着煎饼,6.0
20648,挖好的陷阱 等着你进去,6.0
20649,听到了风声 放飞了风筝,6.0
20650,太阳在东升 还是想见你 恋爱在建立 一起在这重温,6.0
20651,重温了自己的梦 听到了别人心里的痛,6.0
20652,看到了别人的苦楚 惊喜的独处,6.0
20653,何必把自己当成矮小的侏儒,6.0
20654,看 话语又断 生气离开到一拍而散,6.0
20655,带上了最后的盘缠 事情没有反转,6.0
20656,皎白的雪花落下混为一谈,6.0
20657,你什么时候才会出现,6.0
20658,等的其实也有一点疲倦,6.0
20659,最后燃烧完这根香烟,6.0
20660,是我能给你最长的期限,6.0
20661,路过你身边瞬间,6.0
20662,如果再多专注点,6.0
20663,会不会不再忽略,6.0
20664,坚持那么倔,6.0
20665,但喜欢的的确确,6.0
20666,像我没见过的雪,6.0
20667,在我心上留了点,6.0
20668,隐约的执念,6.0
20669,追溯起来时间大概从三年前开始,6.0
20670,我渐渐有了心事,6.0
20671,信赖被猜疑给侵蚀,6.0
20672,在我面前你不再放肆,6.0
20673,对着我的脸说我们到此为止,6.0
20674,别不小心又跳进了圈套,6.0
20675,yep 其实我平时没有那么多话,6.0
20676,只是想到了过往就有特别多的想法,6.0
20677,你应该庆幸我没想的复杂,6.0
20678,不然现在你大概都不太敢回去你家,6.0
20679,把伤疤掀开密密麻麻,6.0
20680,一个人的时候 不会的都去百度,6.0
20681,也会逛网购 自己一个过真的特别舒服,6.0
20682,摆脱了你的品位 哦拜托真的很老土,6.0
20683,只是话没了谁好倾诉感到有点孤独,6.0
20684,也会有人催我晚上早点睡,6.0
20685,也不是没有人陪 you know,6.0
20686,你什么时候才会发现,6.0
20687,等的其实已经非常疲倦,6.0
20688,最后燃烧完这根香烟,6.0
20689,是我能给你最长的期限,6.0
20690,路过你身边瞬间,6.0
20691,如果再多专注点,6.0
20692,会不会不再忽略,6.0
20693,坚持那么倔,6.0
20694,但喜欢的的确确,6.0
20695,是我没见过的雪,6.0
20696,在我心上留了点,6.0
20697,对你的执念,6.0
20698,哥你说得对 我不想上位,6.0
20699,我只是深藏不漏但不是内鬼,6.0
20700,哥你说得对 我一定参与教会,6.0
20701,在教会的带领下聆听你的教诲,6.0
20702,oh哥你说得对 我只是年龄还小,6.0
20703,好多东西只有 你能知道,6.0
20704,哥你说得对 被你苦口婆心下教育,6.0
20705,牛头不对马嘴最后终成一场场闹剧,6.0
20734,Mix by 扒皮Studio/,6.0
20735,母带制作 发烧啦音乐工厂,6.0
20736,辗转反侧又到了新的开头,6.0
20737,街边的孩子有家可归并不是留守,6.0
20738,漫无目的还是在街上继续游走,6.0
20739,斩断恶念并不是在废除四旧,6.0
20740,想要学艺 练就绝技 看透廉宜,6.0
20741,没意义太努力,6.0
20742,生活不太容易,6.0
20743,指甲有时太锋利,6.0
20744,他们总是喜欢在你面前说,6.0
20745,抱怨生活抱怨社会抱怨嫌钱多,6.0
20746,得到了理想效果,6.0
20747,吹完了再来叫我,6.0
20748,太软弱 别惹祸 得过且过,6.0
20749,不容易讲不容易想,6.0
20750,不容易长大我要变强大,6.0
20751,不容易我不懂你,6.0
20752,锁住憧憬,6.0
20753,来自重庆,6.0
20754,一个人不容易,6.0
20755,不敢不努力,6.0
20756,尴尬的处境,6.0
20757,长大的年纪,6.0
20758,要学会独立,6.0
20759,心里都装着痛苦的回忆,6.0
20760,突然蹦出的灵感来自我的生活,6.0
20761,倒霉事真的多,6.0
20762,不敢跟妈妈说,6.0
20763,生活费不够我活,6.0
20764,我觉得不容易,6.0
20765,的很少遭报应,6.0
20766,有的人很走运,6.0
20767,我觉得不公平,6.0
20768,关上灯深呼吸,6.0
20769,哎,6.0
20770,有一天你朝我这么样的靠近,6.0
20771,我知道这是爱情给予我的报应,6.0
20772,我对你摆出鬼脸你在对我挑衅,6.0
20773,啊 我真的不知道my baby girl,6.0
20774,我记得 我记得 我记得你对我说要接着,6.0
20775,太晚了 太晚了 但是没有一个人歇了火,6.0
20776,该怎么样才能够戒了你这一种感情,6.0
20777,听说爱情比补品还要有十一倍的上瘾,6.0
20778,oh yeah 当你对我说我真的有点迷人,6.0
20779,你的每一次的鼓励都比风油精还提升,6.0
20780,没有别的原因 只因为我的对你信得过,6.0
20781,锅贴 豆浆 粢饭糕 和 豆腐脑,6.0
20782,你总是悄然对我说,6.0
20783,我不记得你对我说,6.0
20784,我总是悄然对你说,6.0
20785,你不记得我对你说,6.0
20786,偶尔有一点长不大,6.0
20787,也希望有个家,6.0
20788,她会和我说说话,6.0
20789,我也偶尔回回她,6.0
20790,没有忘记的是她所有联系方式,6.0
20791,唯一学不会的是用什么方式联系,6.0
20792,就在字里行间她站在我的旁边,6.0
20793,还记得说要离别的那一次是艳阳天,6.0
20794,阳光确实很好 但那刻我很苍老,6.0
20795,我说再逛逛马路吧她说已时候不早,6.0
20796,没有别的任何好联系,6.0
20797,我对我自己好嫌弃,6.0
20798,说声拜拜她立马就要走开,6.0
20799,我想她会回来可能就像再口嗨,6.0
20800,可惜爱情它就像是网球拍,6.0
20801,来回击打最怕的确实是到界外,6.0
20802,如果你对我说我们还有如果,6.0
20803,如今的我相信也不会有那么的落魄,6.0
20804,我们话不投机但也始终如一,6.0
20805,爱情呼叫转移我怎能屏住呼吸,6.0
20806,以为是数学题确实只12+1,6.0
20807,oh ~ye we are 撒哟娜拉,6.0
20808,oh~我哭的稀里哗啦,6.0
20809,oh~雨下落的滴滴答答,6.0
20810,傻傻的男孩子总会难忘的事,6.0
20811,感情顺利的时候难免总会小人得志,6.0
20812,你总是悄然对我说,6.0
20813,我不记得你对我说,6.0
20814,我总是悄然对你说,6.0
20815,你不记得我对你说,6.0
20816,我对你说了那么多,6.0
20817,你都听不懂的,6.0
20818,看不到的,6.0
20819,摸不清的,6.0
20820,你到底想要做什么,6.0
20821,给我闭嘴请你先静下来认真听我说,6.0
20822,其实我想要的从来都不算太多,6.0
20823,讨人厌的固执,6.0
20824,讨人厌的幼稚,6.0
20825,讨人厌的,6.0
20826,还有我们之间过不去的故事,6.0
20827,每次争吵,6.0
20828,你总选择蒙上耳朵,6.0
20829,即便心知肚明,6.0
20830,口是心非戳痛的心窝,6.0
20831,那些放不下的,6.0
20832,忘不掉的,6.0
20833,剩下的,6.0
20834,错过的,6.0
20835,刻画着你承诺却从来没做到的,6.0
20836,你说希望有天能够再现,6.0
20837,Deep down却是两个截然不同的观念,6.0
20838,你特别讨厌炎热的夏天,6.0
20839,而我却成长在狮城的花园,6.0
20840,回不去的从前这夜晚辗转难眠,6.0
20841,拨不通的号码永远都只会是占线,6.0
20842,算我求求你,6.0
20843,想要放过自己,6.0
20844,缘分不够到位加上双方性格的差距,6.0
20845,继续下去也不过是如此而已,6.0
20846,愿彼此能够遇见 白头偕老的伴侣,6.0
20847,从此伤心难过不会再对你说,6.0
20848,潇洒快活都随我决定该怎么过,6.0
20849,愿你一切安好,6.0
20850,不要想再来打扰,6.0
20851,无谓 的挣扎强颜欢笑徒增烦恼,6.0
20852,你总是悄然对我说,6.0
20853,你不记得你对我说,6.0
20854,悲伤的一切只要你愿意会慢慢醒来,6.0
20855,听一首歌有独特的你最喜欢的节拍,6.0
20856,roll一根你最爱tobacco把这话题打开,6.0
20857,想跟你遨游到芝加哥看着日夜黑白,6.0
20858,想为你浇灌朵盆栽让它慢慢的长大,6.0
20859,时间能证明我很爱你没有说谎话,6.0
20860,我没有气到百分之八十八不和你吵架,6.0
20861,我有一张一百块我们可以叫外卖,6.0
20862,我有部车你做副驾叫我不要开太快,6.0
20922,她独自一个人踏上了末班车去拉萨,6.0
20923,在97年的艺考 她名单被洗刷,6.0
20924,独自一人在旅店哭了一晚没晚回家,6.0
20925,她决定拍些照片 再留下她的故事,6.0
20926,她没告诉他爸妈 这是最后一次固执,6.0
20927,在旅程的时候尽管囊中羞涩,6.0
20928,白还是收获了她没有拥有快乐,6.0
20929,拍过最美的照片是悬崖的花,6.0
20930,住过最温暖的地方是个奶奶的家,6.0
20931,她的脚步不再因为有阻碍停下,6.0
20932,走在这路程的每一步是都风景如画,6.0
20933,然而归途的那天那是二十七日,6.0
20934,她却没有见到他的爸妈最后一次,6.0
20935,她的故事除了自己没人能拥有,6.0
20936,渐渐地喜欢上了听着音乐配红酒,6.0
20937,很多年以后她成为了设计师,6.0
20938,选择用黑白色调搭配生活的样子,6.0
20939,我也是她的爱好者之一 但我不想剖析,6.0
20940,相信每一个独特的人都会有泪滴,6.0
20941,白会怎样 希望你安好 祝福你 祝福你,6.0
20942,白她是否是张千纸鹤,6.0
20943,她曾经去过远方也曾当过背包客,6.0
20944,希望是白能愿她像只和平鸽,6.0
20945,让她去飞跃大海用眼看五颜六色,6.0
20946,这就是白经典颜色黑白格,6.0
20947,不用去记住那些时间就在这一刻,6.0
20948,在这一刻就像回到你的1997,6.0
20949,那时候你是否也叫做白 也在那moment,6.0
20950,正当我睁开双眼 踏入这个世界,6.0
20951,妈妈给我生命 现在让我自生自灭,6.0
20952,这让我恐惧 在我的眼里每个人都戴着面具,6.0
20953,回想过去 难道生命就是这样延续？,6.0
20954,我想这大概就是human nature,6.0
20955,佛家说 烦恼即是菩提 我暂且不提,6.0
20956,我倒是希望能够回到母体,6.0
20957,每当我放学回家 放下那沈重的背包,6.0
20958,家里空无一人 只残留着你香水的味道,6.0
20959,那时我知道 你那天晚上又要加班,6.0
20960,我打开冰箱 拿出微波炉吃冰的晚餐,6.0
20961,老爸在凌晨两点钟醉醺醺地回家,6.0
20962,我从睡梦中醒来 只听到你们在吵架,6.0
20963,我没有办法专心面对第二天的考试,6.0
20964,老师他不喜欢我 我也不喜欢老师,6.0
20965,我讨厌穿制服 讨厌学校的制度,6.0
20966,我讨厌训导主任的嘴脸 讨厌被束缚,6.0
20967,主宰是我自己 随便人家如何想 我还是我,6.0
20968,金钱力量虽大 却生不带来死不带走,6.0
20969,紧握着双拳的人们何时能松开手？,6.0
20970,法庭严肃的空气逼得我快不能呼吸,6.0
20971,当时面临着终生监禁的我开始反省,6.0
20972,铁栏杆之後又是个截然不同的景象,6.0
20973,刑犯们眼神中看不到一点和平的气象,6.0
20974,仅有一寸短的铅笔 写的是监狱风云,6.0
20975,日记上描绘的不是美好的户外风景,6.0
20976,自由在他们眼里才是憧憬,6.0
20977,放一把自制武器在枕头旁 以防随时有人偷袭,6.0
20978,有些人把家人寄来的信件一张一张好好收集,6.0
20979,有些人精神失常 因为受不了打击,6.0
20980,三个月如火如荼的漫长等待已过去,6.0
20981,出狱後的我得面对三年的缓刑期,6.0
20982,这也好 一生中第一次感觉到幸福,6.0
20983,但生命中的考验何止如此我不清楚,6.0
20984,我不知道 接下来还有什麽会发生,6.0
20985,翻开报纸的新闻又是看到放火杀人,6.0
20986,还记得某年无意间发现的照片,6.0
20987,这简直摧毁了她在我心目中的形象,6.0
20988,我抵抗 胸口存在着不安及惶恐,6.0
20989,我不断听到痛苦的声音在内心怒吼,6.0
20990,不论我走到天南,6.0
20991,不论我走到地北,6.0
20992,外表好像要帮你 却只是想帮他自己,6.0
20993,笑容可掬的脸後面 谁知道是个狼心狗肺,6.0
20994,她说她爱你的时候讲的是问心无愧,6.0
20995,搞不好她爱的是你身後的荣华富贵,6.0
20996,你可曾困惑 在你身旁谁是敌是友,6.0
20997,对你落井下石的可能就是你的挚友,6.0
20998,你可曾经历 当你最需要帮助的时候,6.0
20999,平常跟你称兄道弟的人都突然失踪,6.0
21000,亲爱的神 伟大的神,6.0
21001,你可以怪我想法太过无知 但我只是人,6.0
21002,我不信人 因为人也不信我,6.0
21003,不要问我为什麽 我最多只能告诉你这就是我,6.0
21004,生命像海浪一样有时高有时低,6.0
21005,你是否告诉自己坚强渡过各种时期,6.0
21006,我从命运的天台放眼却看不到星空,6.0
21007,漆黑的天空压在头顶使我不得轻松,6.0
21008,在我心中 找不到一个安静的角落,6.0
21009,我不能再沉睡下去 良心彷佛在笑我,6.0
